episode,investor_return,fair_1_return,max_1_return,rnd_1_return
660,1852.8,3191.7,541.5,2760.0
661,1284.45,2797.5,539.55,2614.5
662,1329.4,3099.0,563.85,2523.75
663,1252.8,2869.95,452.25,2295.0
664,947.2,2648.85,370.2,2355.75
665,617.15,2933.4,319.2,2396.25
666,816.65,3089.85,349.5,2730.0
667,731.0,3183.45,369.3,3086.25
668,1595.4,3155.25,695.85,2437.5
669,1442.15,3441.0,582.6,2846.25
670,1306.0,2907.75,391.5,2568.75
671,1594.2,3211.2,319.35,2801.25
672,1749.6,3220.5,260.4,2803.5
673,1340.1,3295.2,335.7,3225.0
674,1796.8,3239.25,304.2,2781.75
675,1482.85,2813.85,289.8,3127.5
676,1866.75,2863.65,374.85,2898.75
677,1539.95,3010.35,375.45,2846.25
678,1320.05,3299.7,579.75,2614.5
679,1142.3,2915.25,372.45,2670.0
680,1041.65,3244.5,413.1,2658.75
681,753.0,2912.25,856.5,2606.25
682,1151.15,3345.3,420.3,2651.25
683,526.0,3363.45,568.8,2349.75
684,800.35,2568.45,384.45,2076.75
685,869.25,3175.35,711.15,2426.25
686,263.75,3881.85,574.65,2529.75
687,660.75,3037.35,342.9,2883.0
688,731.6,3096.6,254.55,2825.25
689,653.3,2953.05,368.4,2735.25
690,487.55,3645.9,344.55,2862.0
691,179.1,3052.8,322.35,2379.75
692,326.8,3258.75,304.95,2557.5
693,382.45,2880.0,361.05,2692.5
694,808.1,3967.2,409.2,3007.5
695,860.2,3561.0,316.8,3450.0
696,1055.05,3249.9,388.8,3146.25
697,1257.45,3470.25,618.3,3000.0
698,951.5,3491.85,374.4,2882.25
699,526.85,3372.0,600.15,2295.0
700,423.3,3285.9,860.55,2252.25
701,606.85,3730.2,844.95,2490.0
702,777.8,2944.2,270.75,2621.25
703,903.95,3363.15,372.9,2628.0
704,301.1,2996.85,505.8,2342.25
705,1521.15,2736.6,267.0,2627.25
706,1639.45,3266.1,538.2,2792.25
707,1126.55,3843.45,276.0,2820.0
708,1308.05,2707.8,362.4,2241.75
709,630.25,2704.5,417.0,2690.25
710,424.85,4236.9,1414.5,3075.75
711,134.15,3990.6,1266.75,2932.5
712,-350.65,4282.2,2067.45,2565.0
713,399.8,4322.7,270.0,2917.5
714,159.0,3804.0,785.25,2493.75
715,1056.1,4128.15,383.25,2482.5
716,767.25,3840.75,303.0,2685.0
717,682.25,2685.45,352.8,2515.5
718,584.95,3873.3,459.75,2676.0
719,983.45,3784.5,288.3,3063.75
720,830.6,3814.5,312.9,3060.0
721,1813.75,3288.75,343.5,2760.0
722,2193.35,2286.0,310.65,3360.0
723,1735.65,3521.7,307.65,2565.0
724,195.9,3026.85,1021.5,2253.75
725,1532.75,3397.5,460.5,2381.25
726,1179.7,3036.3,270.75,2879.25
727,562.35,3034.65,291.75,2231.25
728,647.8,3841.35,461.85,2715.0
729,314.55,3639.75,272.7,2907.0
730,-142.3,2663.25,356.55,2152.5
731,308.2,2107.05,430.5,2450.25
732,573.5,2422.35,324.15,2154.0
733,-328.35,2759.55,352.8,2670.0
734,-91.35,3082.65,310.2,2152.5
735,957.6,2754.9,350.25,3023.25
736,802.95,3550.35,457.2,2887.5
737,767.0,4385.85,560.4,2658.75
738,-165.9,3414.75,513.9,2417.25
739,379.5,3005.1,375.9,2917.5
740,832.9,3306.15,691.95,2715.0
741,634.4,3201.75,459.6,2606.25
742,363.2,3056.85,546.45,2965.5
743,217.35,2496.3,388.35,1872.0
744,1229.05,2487.45,777.75,1167.75
745,909.55,2967.45,613.5,2467.5
746,852.95,3064.65,483.9,2758.5
747,229.3,3645.45,518.25,3285.0
748,-2.45,4150.95,1280.25,2771.25
749,-668.0,4847.1,1774.65,2906.25
750,-138.3,3945.3,1110.0,2745.0
751,-277.25,4022.7,838.8,2853.75
752,-123.55,2402.1,304.95,2146.5
753,521.75,2976.6,1314.9,2334.75
754,190.15,3781.5,590.85,2047.5
755,215.3,3076.5,354.45,2655.75
756,-80.15,2968.95,592.2,2805.0
757,541.85,3180.0,551.4,2988.75
758,160.55,2856.3,287.4,2217.75
759,-157.0,2113.8,265.95,2573.25
760,342.15,1814.4,427.95,2395.5
761,648.0,2401.8,589.2,2325.0
762,-41.55,3546.45,261.6,2257.5
763,712.0,4307.7,373.05,2705.25
764,701.6,3187.2,719.7,2155.5
765,523.65,2953.95,651.15,2711.25
766,597.75,2859.0,546.0,2441.25
767,822.3,3288.6,1058.85,2066.25
768,477.8,3379.2,673.5,2857.5
769,775.7,2856.6,359.7,2280.0
770,976.3,2816.1,498.6,2727.0
771,1189.15,3185.55,260.55,3078.75
772,946.15,3683.85,784.5,2587.5
773,870.8,2918.1,664.35,2400.75
774,524.35,3142.65,626.25,2508.75
775,343.0,2775.9,665.1,3270.0
776,717.15,2870.4,595.95,2602.5
777,982.7,2461.05,587.25,2145.0
778,915.35,2932.5,1017.15,2295.0
779,960.15,3062.7,640.65,2662.5
780,595.45,2589.3,483.0,3266.25
781,371.35,2908.2,504.45,3570.0
782,517.25,3267.45,723.3,2568.0
783,578.65,2748.15,773.7,2557.5
784,514.4,2900.7,497.4,2437.5
785,651.05,2643.0,794.7,2141.25
786,298.3,3344.7,476.25,2316.75
787,516.75,2702.4,769.35,2287.5
788,609.7,2337.0,1069.05,2042.25
789,484.35,3242.7,1113.45,2887.5
790,1191.4,2647.05,675.3,2246.25
791,780.9,1827.6,776.25,2411.25
792,1360.9,2899.95,402.15,2805.0
793,857.55,1668.0,768.45,2772.0
794,1342.1,2567.25,869.4,2345.25
795,2282.95,2923.95,593.1,2910.0
796,1117.85,2517.15,456.0,3003.0
797,2850.7,2373.0,561.3,2535.0
798,2108.65,2104.2,349.65,3277.5
799,2228.6,2296.8,665.1,2773.5
800,1732.65,2509.8,427.8,3063.75
801,1984.95,2070.3,488.25,2992.5
802,1644.45,1716.3,444.75,2512.5
803,1035.55,2612.85,856.35,3041.25
804,486.5,3088.2,680.55,3228.75
805,751.45,2957.1,923.7,2973.75
806,556.4,3296.1,529.5,3060.0
807,508.0,3718.65,425.85,2797.5
808,281.7,3868.95,453.6,2847.75
809,-250.7,4417.05,384.9,3048.75
810,442.9,2709.75,383.85,2935.5
811,53.4,3706.5,514.35,2973.75
812,187.85,3348.3,470.1,3033.75
813,667.65,3678.9,582.45,2985.0
814,507.35,3412.2,485.7,3120.75
815,1064.6,2921.85,468.3,2711.25
816,648.7,2384.1,902.7,3202.5
817,718.7,2912.25,862.05,2985.0
818,1243.95,2751.3,951.0,2763.75
819,976.2,2373.0,714.3,2932.5
820,616.5,2876.85,480.15,2512.5
821,-169.05,4405.8,1438.5,2886.75
822,349.3,2905.65,546.3,2712.75
823,212.55,3352.2,380.25,2625.0
824,121.9,2049.75,304.35,2430.0
825,25.7,2790.0,322.8,2467.5
826,211.1,2867.4,381.0,2470.5
827,152.7,3349.8,403.5,3030.0
828,473.85,2046.75,329.4,3150.0
829,1343.9,2910.3,544.8,2541.0
830,479.0,3233.25,372.75,3165.0
831,1011.45,3133.35,509.7,2887.5
832,312.9,3198.3,964.8,2760.0
833,806.85,2862.3,776.85,3030.0
834,684.25,2408.25,892.5,2895.0
835,716.1,2448.15,846.75,2775.0
836,576.4,2214.15,325.95,2539.5
837,761.8,3058.35,463.35,2212.5
838,147.75,2413.2,439.8,2471.25
839,180.45,2480.1,1003.2,2792.25
840,431.85,2208.0,934.65,2833.5
841,250.75,2595.9,415.35,3030.0
842,1045.0,2331.75,831.75,3055.5
843,1194.1,2634.0,559.65,2810.25
844,832.65,1980.6,270.0,3018.75
845,1238.05,2299.8,818.4,2535.75
846,1307.05,2652.15,290.55,3092.25
847,1097.7,2615.4,360.9,2790.0
848,1441.3,2820.9,391.8,2652.0
849,1370.5,2766.6,646.65,2642.25
850,1288.7,2477.1,418.95,2549.25
851,765.3,1795.2,948.75,3126.75
852,1051.1,1496.7,826.95,2837.25
853,388.9,1980.6,307.5,3207.0
854,683.0,2695.2,560.55,2873.25
855,305.05,1473.9,388.8,3452.25
856,706.55,2378.55,210.15,2622.75
857,1292.85,4197.9,825.0,2846.25
858,1244.95,2493.3,858.75,2295.0
859,709.8,2590.05,332.4,2049.75
860,1196.05,2471.85,915.6,2758.5
861,1680.55,2870.25,293.7,2659.5
862,1221.1,2053.2,708.45,2003.25
863,1022.9,2476.8,710.55,2931.75
864,815.2,2995.5,433.05,2546.25
865,853.35,2531.7,689.7,3101.25
866,742.4,2446.35,807.0,2696.25
867,878.65,2865.0,520.35,2850.0
868,1031.75,3269.25,1222.5,2692.5
869,787.5,2960.25,515.25,3045.0
870,816.6,2917.2,790.2,3030.0
871,1163.0,2140.65,381.6,3168.75
872,2083.3,2064.45,600.0,3086.25
873,1829.5,1480.65,226.35,2899.5
874,1904.45,2203.05,872.25,3122.25
875,1375.85,2551.65,415.5,2895.0
876,853.05,2765.25,386.7,3105.0
877,1045.65,1995.3,451.05,2484.0
878,602.35,2798.55,599.1,2370.0
879,908.5,2656.65,431.85,2805.0
880,695.85,2601.9,282.0,3158.25
881,1531.75,3550.95,888.3,2595.0
882,688.35,2287.2,270.45,3480.0
883,1129.1,2612.55,574.35,3030.0
884,1135.6,2423.1,370.8,3190.5
885,2131.5,2610.3,504.45,2535.75
886,1864.0,2472.6,905.4,2610.0
887,1037.75,3173.1,540.15,2925.0
888,985.2,2896.05,664.5,2444.25
889,1146.5,2986.65,330.6,2906.25
890,2018.8,2460.45,723.0,2853.75
891,2301.2,1918.2,296.85,2973.75
892,1440.7,1614.3,396.75,3476.25
893,2679.25,1741.35,800.4,2775.0
894,2351.2,2374.05,1427.25,2317.5
895,2005.25,1987.8,1066.2,2958.75
896,1464.2,798.3,927.0,2746.5
897,2047.2,1688.1,1381.2,2677.5
898,863.8,1108.8,549.15,3062.25
899,1331.7,2205.3,1623.0,2610.0
900,1662.6,1934.7,1330.2,2602.5
901,1304.35,2408.55,890.1,2805.0
902,1787.55,926.55,402.9,3075.0
903,1395.9,1826.1,684.0,3330.0
904,798.65,1022.85,827.25,3311.25
905,1725.05,1888.2,1128.75,2730.0
906,1712.45,1837.65,1205.4,2890.5
907,1516.55,918.0,834.45,2025.0
908,1432.1,562.2,367.2,1180.5
909,1328.7,474.6,382.95,1401.75
910,1382.2,2064.3,958.5,3225.0
911,2663.9,1504.5,356.1,2377.5
912,1690.7,2640.75,432.3,2786.25
913,1905.55,1989.0,673.2,2366.25
914,1902.05,2424.75,727.95,2621.25
915,2763.2,1925.7,448.35,2478.75
916,1760.8,1463.4,517.05,2838.75
917,2196.65,1435.95,350.4,2883.0
918,2387.55,1410.45,334.5,2737.5
919,1806.05,1067.55,860.4,1998.0
920,1501.55,714.45,640.5,1675.5
921,1899.15,1040.25,250.35,3116.25
922,1634.05,846.3,407.4,1916.25
923,2078.35,1135.35,300.3,3240.0
924,1377.35,610.95,451.95,1833.75
925,2282.05,1421.25,581.7,2115.0
926,1581.8,1234.05,558.15,2484.0
927,2069.7,1204.05,379.5,2934.75
928,2953.5,1418.4,407.85,2366.25
929,2567.65,2114.1,290.25,2850.0
930,2193.4,1252.05,247.8,2628.75
931,1624.0,760.5,381.0,1186.5
932,1927.3,1760.55,762.15,2790.0
933,1774.9,1532.7,410.4,3192.0
934,1834.35,1752.75,636.15,2928.75
935,2926.1,1945.5,320.4,2730.0
936,2007.95,2127.6,824.7,2763.75
937,2085.95,1076.55,809.25,1916.25
938,2090.1,1896.45,966.45,2505.0
939,2011.35,1417.95,716.7,3270.0
940,3239.8,1615.8,665.4,3003.0
941,2483.2,1474.2,1365.6,2565.0
942,1666.1,1393.65,1230.75,2257.5
943,2759.65,2165.85,938.25,2456.25
944,1698.65,2095.2,285.9,3056.25
945,2024.5,2434.5,597.0,2910.0
946,1923.3,2372.55,882.9,2711.25
947,1489.05,2347.35,965.85,2733.75
948,1649.8,1928.25,810.45,2167.5
949,938.1,2530.05,357.6,3506.25
950,1745.9,1591.95,581.4,2322.75
951,2009.75,2854.2,795.3,2838.75
952,1142.55,2436.6,308.85,2850.0
953,1632.35,2165.7,1324.95,2685.0
954,1232.3,1581.45,992.25,2490.0
955,934.4,995.1,726.0,1372.5
956,1267.35,787.65,748.5,1342.5
957,747.4,798.15,622.95,1861.5
958,1876.65,2132.1,774.75,2584.5
959,1739.85,2473.95,818.7,2647.5
960,1628.4,2436.6,1257.0,2820.0
961,1772.35,2334.3,1427.1,2966.25
962,1801.35,2140.05,674.85,3291.75
963,2205.85,1854.9,1227.0,2306.25
964,2008.05,1495.8,1484.4,2133.75
965,2217.35,1299.15,1236.0,2167.5
966,2381.85,1592.7,1335.45,2022.0
967,2161.2,1470.3,1205.25,2891.25
968,2328.95,1847.25,1492.8,2751.0
969,1899.85,1767.9,1391.25,2595.0
970,1218.45,1921.8,1228.5,2531.25
971,1233.7,1867.8,1815.0,2557.5
972,1506.6,1218.15,1235.25,2370.0
973,2111.55,2084.7,914.25,2647.5
974,2660.75,1817.25,1072.5,2467.5
975,2831.0,1829.25,1224.0,2253.75
976,2875.3,1959.75,706.95,3120.0
977,1631.65,1980.15,3387.45,2988.75
978,1870.7,1852.35,1543.95,3375.0
979,2386.65,1903.8,1042.8,3078.75
980,1393.25,1993.5,1305.0,3086.25
981,2262.9,1695.6,1144.5,3165.0
982,2018.65,2103.45,690.15,2973.75
983,2454.1,1983.6,444.3,2880.0
984,2709.45,2023.35,436.95,2876.25
985,2182.7,2272.35,1127.7,2771.25
986,3108.6,2185.65,1960.5,2735.25
987,2361.4,2137.35,2088.0,2381.25
988,2029.05,1963.95,1670.25,2388.75
989,1669.0,2051.25,1656.0,2391.75
990,2291.65,2025.0,1030.35,2565.0
991,1455.4,2101.5,1374.6,2872.5
992,1676.7,1894.5,1176.3,2002.5
993,2622.55,2060.25,328.2,2607.0
994,2240.55,2288.25,368.7,2722.5
995,2151.45,2184.0,341.55,2709.0
996,2586.9,2157.45,852.9,2928.75
997,2689.75,2079.75,380.25,3026.25
998,4299.75,1872.75,2113.5,2718.0
999,3525.0,1980.75,959.25,2391.0
1000,4002.5,2133.0,1230.0,2992.5
