timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,episode
4,max_1,max,0,4,21.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-18.75,60.0,374
5,fair_1,fair,0,4,27.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-12.5,52.5,374
5,max_1,max,0,4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,60.0,374
6,fair_1,fair,0,4,33.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-6.25,56.25,374
6,max_1,max,0,4,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.25,60.0,374
7,fair_1,fair,0,4,40.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,0.0,60.0,374
7,max_1,max,0,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,374
8,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,63.75,374
8,max_1,max,0,4,26.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-13.75,120.0,374
9,fair_1,fair,0,4,32.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-7.5,67.5,374
9,max_1,max,0,4,27.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-12.5,135.0,374
0,fair_1,fair,0,4,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,12.5,7.5,375
0,max_1,max,0,4,37.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-2.5,45.0,375
1,fair_1,fair,0,4,35.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-5.0,30.0,375
1,max_1,max,0,4,20.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-20.0,90.0,375
2,fair_1,fair,0,4,20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-20.0,30.0,375
2,max_1,max,0,4,10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-30.0,120.0,375
3,fair_1,fair,0,4,22.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-17.5,37.5,375
3,max_1,max,0,4,12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-27.5,150.0,375
4,fair_1,fair,0,4,8.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-31.25,71.25,375
4,max_1,max,0,4,3.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-36.25,165.0,375
5,fair_1,fair,0,4,11.25,15.0,15.0,45.0,22.5,0.5,7.5,22.5,-28.75,93.75,375
5,max_1,max,0,4,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.75,165.0,375
6,fair_1,fair,0,4,23.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-16.25,101.25,375
6,max_1,max,0,4,8.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-31.25,210.0,375
7,fair_1,fair,0,4,21.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-18.75,108.75,375
7,max_1,max,0,4,6.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-33.75,255.0,375
8,fair_1,fair,0,4,18.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-21.25,116.25,375
8,max_1,max,0,4,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-36.25,300.0,375
9,fair_1,fair,0,4,22.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-17.5,127.5,375
9,max_1,max,0,4,7.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-32.5,345.0,375
0,fair_1,fair,0,4,40.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,376
0,max_1,max,0,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,15.0,376
1,fair_1,fair,0,4,35.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-5.0,0.0,376
1,max_1,max,0,4,30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-10.0,30.0,376
2,fair_1,fair,0,4,30.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-10.0,0.0,376
2,max_1,max,0,4,20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-20.0,60.0,376
3,fair_1,fair,0,4,20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-20.0,0.0,376
3,max_1,max,0,4,10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-30.0,90.0,376
4,fair_1,fair,0,4,10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-30.0,0.0,376
4,max_1,max,0,4,-10.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-50.0,150.0,376
5,fair_1,fair,0,4,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-50.0,0.0,376
5,max_1,max,0,4,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-60.0,180.0,376
6,fair_1,fair,0,4,-13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-53.75,3.75,376
6,max_1,max,0,4,-13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.75,180.0,376
7,fair_1,fair,0,4,-1.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-41.25,11.25,376
7,max_1,max,0,4,-6.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-46.25,195.0,376
8,fair_1,fair,0,4,12.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-27.5,22.5,376
8,max_1,max,0,4,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.5,195.0,376
9,fair_1,fair,0,4,25.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-15.0,30.0,376
9,max_1,max,0,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,195.0,376
0,fair_1,fair,0,4,35.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-5.0,45.0,377
0,max_1,max,0,4,25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-15.0,30.0,377
1,fair_1,fair,0,4,5.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-35.0,105.0,377
1,max_1,max,0,4,5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-35.0,30.0,377
2,fair_1,fair,0,4,-10.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-50.0,150.0,377
2,max_1,max,0,4,-10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-50.0,30.0,377
3,fair_1,fair,0,4,0.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,-40.0,180.0,377
3,max_1,max,0,4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-40.0,30.0,377
4,fair_1,fair,0,4,10.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,-30.0,210.0,377
4,max_1,max,0,4,10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-30.0,30.0,377
5,fair_1,fair,0,4,20.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,-20.0,240.0,377
5,max_1,max,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,30.0,377
6,fair_1,fair,0,4,32.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-7.5,247.5,377
6,max_1,max,0,4,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,30.0,377
7,fair_1,fair,0,4,45.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,5.0,255.0,377
7,max_1,max,0,4,35.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-5.0,60.0,377
8,fair_1,fair,0,4,35.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-5.0,255.0,377
8,max_1,max,0,4,25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-15.0,90.0,377
9,fair_1,fair,0,4,25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-15.0,255.0,377
9,max_1,max,0,4,5.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-35.0,150.0,377
0,fair_1,fair,0,4,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,12.5,7.5,378
0,max_1,max,0,4,47.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,7.5,15.0,378
1,fair_1,fair,0,4,53.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,13.75,11.25,378
1,max_1,max,0,4,43.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,3.75,45.0,378
2,fair_1,fair,0,4,50.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,10.0,15.0,378
2,max_1,max,0,4,45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,5.0,60.0,378
3,fair_1,fair,0,4,57.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,17.5,22.5,378
3,max_1,max,0,4,47.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,7.5,90.0,378
4,fair_1,fair,0,4,53.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,13.75,26.25,378
4,max_1,max,0,4,43.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,3.75,120.0,378
5,fair_1,fair,0,4,51.25,15.0,15.0,45.0,22.5,0.5,7.5,22.5,11.25,48.75,378
5,max_1,max,0,4,41.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,1.25,150.0,378
6,fair_1,fair,0,4,47.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,52.5,378
6,max_1,max,0,4,37.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-2.5,180.0,378
7,fair_1,fair,0,4,50.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,10.0,60.0,378
7,max_1,max,0,4,40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,0.0,210.0,378
8,fair_1,fair,0,4,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,12.5,67.5,378
8,max_1,max,0,4,42.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,2.5,240.0,378
9,fair_1,fair,0,4,55.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,15.0,75.0,378
9,max_1,max,0,4,45.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,5.0,270.0,378
0,fair_1,fair,0,4,35.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-5.0,45.0,379
0,max_1,max,0,4,15.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-25.0,60.0,379
1,fair_1,fair,0,4,-5.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-45.0,105.0,379
1,max_1,max,0,4,-25.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-65.0,120.0,379
2,fair_1,fair,0,4,-45.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-85.0,165.0,379
2,max_1,max,0,4,-65.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-105.0,180.0,379
3,fair_1,fair,0,4,-57.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,-97.5,187.5,379
3,max_1,max,0,4,-77.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-117.5,240.0,379
4,fair_1,fair,0,4,-70.0,15.0,15.0,45.0,22.5,0.5,7.5,22.5,-110.0,210.0,379
4,max_1,max,0,4,-75.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-115.0,255.0,379
5,fair_1,fair,0,4,-65.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,-105.0,240.0,379
5,max_1,max,0,4,-75.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-115.0,285.0,379
6,fair_1,fair,0,4,-50.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-90.0,255.0,379
6,max_1,max,0,4,-55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-95.0,300.0,379
7,fair_1,fair,0,4,-30.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-70.0,270.0,379
7,max_1,max,0,4,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-75.0,315.0,379
8,fair_1,fair,0,4,-10.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-50.0,285.0,379
8,max_1,max,0,4,-25.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-65.0,360.0,379
9,fair_1,fair,0,4,0.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-40.0,300.0,379
9,max_1,max,0,4,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-45.0,375.0,379
0,fair_1,fair,0,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,380
0,max_1,max,0,4,36.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-3.75,0.0,380
1,fair_1,fair,0,4,16.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-23.75,93.75,380
1,max_1,max,0,4,-3.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-43.75,60.0,380
2,fair_1,fair,0,4,-7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-47.5,127.5,380
2,max_1,max,0,4,-27.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-67.5,120.0,380
3,fair_1,fair,0,4,-17.5,20.0,20.0,60.0,30.0,0.5,10.0,30.0,-57.5,157.5,380
3,max_1,max,0,4,-27.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-67.5,150.0,380
4,fair_1,fair,0,4,-20.0,15.0,15.0,45.0,22.5,0.5,7.5,22.5,-60.0,180.0,380
4,max_1,max,0,4,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-70.0,180.0,380
5,fair_1,fair,0,4,-20.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,-60.0,210.0,380
5,max_1,max,0,4,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-65.0,195.0,380
6,fair_1,fair,0,4,0.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-40.0,225.0,380
6,max_1,max,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,195.0,380
7,fair_1,fair,0,4,25.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-15.0,240.0,380
7,max_1,max,0,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,195.0,380
8,fair_1,fair,0,4,50.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,10.0,255.0,380
8,max_1,max,0,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,195.0,380
9,fair_1,fair,0,4,75.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,35.0,270.0,380
9,max_1,max,0,4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,195.0,380
0,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,3.75,381
0,max_1,max,0,4,26.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-13.75,60.0,381
1,fair_1,fair,0,4,32.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-7.5,7.5,381
1,max_1,max,0,4,17.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-22.5,105.0,381
2,fair_1,fair,0,4,57.5,20.0,20.0,60.0,60.0,1.0,40.0,0.0,17.5,7.5,381
2,max_1,max,0,4,42.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,2.5,150.0,381
3,fair_1,fair,0,4,52.5,20.0,20.0,60.0,30.0,0.5,10.0,30.0,12.5,37.5,381
3,max_1,max,0,4,42.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,2.5,180.0,381
4,fair_1,fair,0,4,52.5,20.0,20.0,60.0,30.0,0.5,10.0,30.0,12.5,67.5,381
4,max_1,max,0,4,42.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,2.5,210.0,381
5,fair_1,fair,0,4,42.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.5,67.5,381
5,max_1,max,0,4,32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-7.5,240.0,381
6,fair_1,fair,0,4,42.5,20.0,20.0,60.0,30.0,0.5,10.0,30.0,2.5,97.5,381
6,max_1,max,0,4,37.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-2.5,255.0,381
7,fair_1,fair,0,4,56.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,16.25,108.75,381
7,max_1,max,0,4,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,255.0,381
8,fair_1,fair,0,4,56.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,16.25,108.75,381
8,max_1,max,0,4,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,255.0,381
9,fair_1,fair,0,4,75.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,35.0,120.0,381
9,max_1,max,0,4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,255.0,381
0,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,3.75,382
0,max_1,max,0,4,36.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-3.75,30.0,382
1,fair_1,fair,0,4,48.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,8.75,11.25,382
1,max_1,max,0,4,43.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,3.75,45.0,382
2,fair_1,fair,0,4,50.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,10.0,15.0,382
2,max_1,max,0,4,40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,0.0,75.0,382
3,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,18.75,382
3,max_1,max,0,4,46.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,6.25,75.0,382
4,fair_1,fair,0,4,52.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,12.5,22.5,382
4,max_1,max,0,4,52.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,12.5,75.0,382
5,fair_1,fair,0,4,65.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,25.0,30.0,382
5,max_1,max,0,4,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,382
6,fair_1,fair,0,4,77.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,37.5,37.5,382
6,max_1,max,0,4,67.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,27.5,105.0,382
7,fair_1,fair,0,4,80.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,40.0,45.0,382
7,max_1,max,0,4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,105.0,382
8,fair_1,fair,0,4,92.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,52.5,52.5,382
8,max_1,max,0,4,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,105.0,382
9,fair_1,fair,0,4,105.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,65.0,60.0,382
9,max_1,max,0,4,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,105.0,382
0,fair_1,fair,0,4,35.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-5.0,45.0,383
0,max_1,max,0,4,35.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-5.0,0.0,383
1,fair_1,fair,0,4,32.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-7.5,67.5,383
1,max_1,max,0,4,17.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-22.5,45.0,383
2,fair_1,fair,0,4,13.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-26.25,101.25,383
2,max_1,max,0,4,3.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-36.25,75.0,383
3,fair_1,fair,0,4,3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-36.25,101.25,383
3,max_1,max,0,4,-1.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-41.25,90.0,383
4,fair_1,fair,0,4,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-41.25,101.25,383
4,max_1,max,0,4,-6.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-46.25,105.0,383
5,fair_1,fair,0,4,-6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-46.25,101.25,383
5,max_1,max,0,4,-6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.25,105.0,383
6,fair_1,fair,0,4,6.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-33.75,108.75,383
6,max_1,max,0,4,-3.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-43.75,135.0,383
7,fair_1,fair,0,4,-3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-43.75,108.75,383
7,max_1,max,0,4,-13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-53.75,165.0,383
8,fair_1,fair,0,4,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-53.75,108.75,383
8,max_1,max,0,4,-23.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-63.75,195.0,383
9,fair_1,fair,0,4,-23.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-63.75,108.75,383
9,max_1,max,0,4,-33.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-73.75,225.0,383
0,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,3.75,384
0,max_1,max,0,4,36.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-3.75,30.0,384
1,fair_1,fair,0,4,42.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,2.5,7.5,384
1,max_1,max,0,4,32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-7.5,60.0,384
2,fair_1,fair,0,4,38.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-1.25,11.25,384
2,max_1,max,0,4,28.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-11.25,90.0,384
3,fair_1,fair,0,4,35.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-5.0,15.0,384
3,max_1,max,0,4,25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-15.0,120.0,384
4,fair_1,fair,0,4,37.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-2.5,22.5,384
4,max_1,max,0,4,32.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-7.5,135.0,384
5,fair_1,fair,0,4,72.5,20.0,20.0,60.0,60.0,1.0,40.0,0.0,32.5,22.5,384
5,max_1,max,0,4,57.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,17.5,180.0,384
6,fair_1,fair,0,4,76.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,36.25,33.75,384
6,max_1,max,0,4,61.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,21.25,225.0,384
7,fair_1,fair,0,4,80.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,40.0,45.0,384
7,max_1,max,0,4,75.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,35.0,240.0,384
8,fair_1,fair,0,4,87.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,47.5,52.5,384
8,max_1,max,0,4,77.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,37.5,270.0,384
9,fair_1,fair,0,4,96.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,56.25,63.75,384
9,max_1,max,0,4,86.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,46.25,300.0,384
0,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,3.75,385
0,max_1,max,0,4,36.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-3.75,30.0,385
1,fair_1,fair,0,4,48.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,8.75,11.25,385
1,max_1,max,0,4,38.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-1.25,60.0,385
2,fair_1,fair,0,4,51.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,11.25,18.75,385
2,max_1,max,0,4,46.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,6.25,75.0,385
3,fair_1,fair,0,4,43.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,3.75,41.25,385
3,max_1,max,0,4,33.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-6.25,105.0,385
4,fair_1,fair,0,4,46.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,6.25,48.75,385
4,max_1,max,0,4,36.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-3.75,135.0,385
5,fair_1,fair,0,4,48.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,8.75,56.25,385
5,max_1,max,0,4,33.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-6.25,180.0,385
6,fair_1,fair,0,4,41.25,15.0,15.0,45.0,22.5,0.5,7.5,22.5,1.25,78.75,385
6,max_1,max,0,4,21.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-18.75,240.0,385
7,fair_1,fair,0,4,27.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-12.5,82.5,385
7,max_1,max,0,4,12.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-27.5,285.0,385
8,fair_1,fair,0,4,18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-21.25,86.25,385
8,max_1,max,0,4,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.25,285.0,385
9,fair_1,fair,0,4,31.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-8.75,93.75,385
9,max_1,max,0,4,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,285.0,385
0,fair_1,fair,0,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,386
0,max_1,max,0,4,31.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-8.75,15.0,386
1,fair_1,fair,0,4,16.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-23.75,78.75,386
1,max_1,max,0,4,11.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-28.75,30.0,386
2,fair_1,fair,0,4,7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-32.5,112.5,386
2,max_1,max,0,4,2.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-37.5,45.0,386
3,fair_1,fair,0,4,0.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-40.0,135.0,386
3,max_1,max,0,4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-40.0,45.0,386
4,fair_1,fair,0,4,10.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,-30.0,165.0,386
4,max_1,max,0,4,10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-30.0,45.0,386
5,fair_1,fair,0,4,16.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-23.75,168.75,386
5,max_1,max,0,4,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.75,45.0,386
6,fair_1,fair,0,4,22.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-17.5,172.5,386
6,max_1,max,0,4,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.5,45.0,386
7,fair_1,fair,0,4,35.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-5.0,180.0,386
7,max_1,max,0,4,30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-10.0,60.0,386
