episode,investor_return,a1_return,a1_repay,a2_return,a2_repay
2744,46.25,165.0,0.025,78.75,0.725
2745,77.5,210.0,0.075,112.5,0.7
2746,70.0,210.0,0.125,90.0,0.725
2747,-48.75,165.0,0.125,3.75,0.725
2748,-26.25,457.5,0.05,138.75,0.6
2749,143.75,150.0,0.075,116.25,0.75
2750,160.0,307.5,0.1,142.5,0.75
2751,6.25,105.0,0.175,18.75,0.775
2752,-16.25,330.0,0.175,26.25,0.7
2753,175.0,150.0,0.175,135.0,0.75
2754,-8.75,165.0,0.1,63.75,0.575
2755,61.25,90.0,0.375,48.75,0.775
2756,183.75,30.0,0.2,116.25,0.75
2757,38.75,82.5,0.35,48.75,0.7
2758,2.5,243.75,0.075,63.75,0.675
2759,150.0,63.75,0.375,116.25,0.725
2760,37.5,90.0,0.425,112.5,0.65
2761,66.25,97.5,0.375,86.25,0.675
2762,86.25,105.0,0.275,108.75,0.7
2763,118.75,217.5,0.3,123.75,0.725
2764,36.25,116.25,0.1,37.5,0.75
2765,103.75,198.75,0.275,97.5,0.75
2766,-33.75,153.75,0.2,0.0,0.725
2767,155.0,90.0,0.225,195.0,0.65
2768,-26.25,217.5,0.35,18.75,0.75
2769,-32.5,135.0,0.4,7.5,0.725
2770,16.25,30.0,0.4,33.75,0.75
2771,-8.75,165.0,0.3,33.75,0.725
2772,-26.25,135.0,0.375,11.25,0.75
2773,98.75,67.5,0.35,153.75,0.625
2774,-42.5,172.5,0.25,0.0,0.65
2775,71.25,93.75,0.55,75.0,0.7
2776,26.25,195.0,0.15,78.75,0.675
2777,0.0,225.0,0.125,135.0,0.6
2778,65.0,60.0,0.225,75.0,0.7
2779,-48.75,315.0,0.1,33.75,0.75
2780,93.75,210.0,0.225,86.25,0.725
2781,88.75,165.0,0.2,86.25,0.75
2782,18.75,146.25,0.2,45.0,0.7
2783,68.75,285.0,0.025,86.25,0.775
2784,161.25,135.0,0.35,123.75,0.75
2785,108.75,135.0,0.3,116.25,0.725
2786,-18.75,300.0,0.3,18.75,0.75
2787,60.0,45.0,0.225,45.0,0.75
2788,-57.5,375.0,0.15,22.5,0.75
2789,90.0,221.25,0.2,78.75,0.725
2790,-5.0,93.75,0.5,11.25,0.75
2791,42.5,60.0,0.425,37.5,0.75
2792,-40.0,195.0,0.1,15.0,0.75
2793,-37.5,150.0,0.2,7.5,0.75
2794,92.5,243.75,0.125,93.75,0.75
2795,83.75,202.5,0.15,153.75,0.65
2796,80.0,183.75,0.175,146.25,0.675
2797,151.25,93.75,0.3,105.0,0.75
2798,15.0,105.0,0.5,30.0,0.725
2799,15.0,135.0,0.175,30.0,0.775
2800,52.5,225.0,0.225,82.5,0.675
2801,143.75,225.0,0.0,161.25,0.725
2802,125.0,187.5,0.35,127.5,0.7
2803,131.25,86.25,0.25,142.5,0.675
2804,155.0,135.0,0.275,120.0,0.75
2805,128.75,150.0,0.1,161.25,0.675
2806,98.75,210.0,0.0,101.25,0.75
2807,-28.75,277.5,0.175,11.25,0.675
2808,-16.25,120.0,0.4,26.25,0.725
2809,160.0,120.0,0.35,120.0,0.75
2810,-75.0,307.5,0.075,7.5,0.75
2811,46.25,187.5,0.475,56.25,0.75
2812,215.0,105.0,0.275,150.0,0.75
2813,-138.75,483.75,0.05,45.0,0.675
2814,77.5,108.75,0.125,63.75,0.775
2815,75.0,225.0,0.0,90.0,0.75
2816,113.75,15.0,0.525,101.25,0.7
2817,73.75,225.0,0.125,101.25,0.725
2818,-36.25,240.0,0.0,26.25,0.75
2819,-83.75,273.75,0.075,0.0,0.775
2820,31.25,255.0,0.075,63.75,0.75
2821,-37.5,225.0,0.15,22.5,0.775
2822,111.25,90.0,0.2,108.75,0.725
2823,-5.0,225.0,0.3,60.0,0.725
2824,126.25,105.0,0.225,168.75,0.675
2825,-43.75,378.75,0.05,135.0,0.625
2826,130.0,45.0,0.4,105.0,0.725
2827,48.75,142.5,0.375,48.75,0.775
2828,152.5,112.5,0.25,105.0,0.75
2829,38.75,60.0,0.225,41.25,0.75
2830,106.25,502.5,0.075,131.25,0.775
2831,105.0,138.75,0.225,86.25,0.75
2832,86.25,225.0,0.225,108.75,0.725
2833,-18.75,15.0,0.325,63.75,0.675
2834,83.75,360.0,0.225,86.25,0.675
2835,181.25,75.0,0.325,123.75,0.75
2836,102.5,135.0,0.375,82.5,0.75
2837,41.25,300.0,0.125,108.75,0.7
2838,102.5,105.0,0.125,82.5,0.75
2839,-65.0,345.0,0.025,30.0,0.75
2840,233.75,75.0,0.4,131.25,0.775
2841,48.75,195.0,0.15,86.25,0.725
2842,121.25,198.75,0.15,210.0,0.625
2843,158.75,30.0,0.475,101.25,0.725
2844,66.25,315.0,0.325,78.75,0.75
2845,20.0,15.0,0.45,15.0,0.725
2846,126.25,255.0,0.175,168.75,0.7
2847,5.0,352.5,0.05,82.5,0.725
2848,-30.0,480.0,0.0,90.0,0.725
2849,-101.25,570.0,0.05,41.25,0.75
2850,6.25,150.0,0.075,33.75,0.75
2851,13.75,161.25,0.15,75.0,0.65
2852,100.0,52.5,0.375,67.5,0.75
2853,-21.25,105.0,0.225,26.25,0.675
2854,51.25,180.0,0.075,138.75,0.625
2855,191.25,0.0,0.475,138.75,0.725
2856,15.0,165.0,0.2,60.0,0.675
2857,2.5,150.0,0.3,37.5,0.65
2858,187.5,202.5,0.05,150.0,0.75
2859,46.25,135.0,0.35,108.75,0.625
2860,66.25,240.0,0.1,123.75,0.7
2861,177.5,15.0,0.45,97.5,0.775
2862,102.5,255.0,0.325,112.5,0.75
2863,33.75,116.25,0.25,60.0,0.675
2864,137.5,288.75,0.1,93.75,0.775
2865,75.0,0.0,0.525,45.0,0.7
2866,-2.5,75.0,0.3,37.5,0.7
2867,-30.0,322.5,0.25,7.5,0.75
2868,-70.0,348.75,0.15,11.25,0.75
2869,123.75,210.0,0.05,116.25,0.75
2870,126.25,101.25,0.35,112.5,0.7
2871,102.5,108.75,0.175,168.75,0.625
2872,97.5,375.0,0.0,157.5,0.725
2873,53.75,232.5,0.125,213.75,0.575
2874,35.0,195.0,0.075,150.0,0.6
2875,6.25,75.0,0.25,18.75,0.775
2876,25.0,150.0,0.3,45.0,0.75
2877,60.0,90.0,0.3,30.0,0.7
2878,71.25,127.5,0.425,41.25,0.75
2879,65.0,255.0,0.15,150.0,0.65
2880,38.75,195.0,0.275,56.25,0.75
2881,117.5,285.0,0.3,157.5,0.725
2882,125.0,116.25,0.275,78.75,0.775
2883,58.75,33.75,0.475,37.5,0.75
2884,181.25,0.0,0.375,108.75,0.75
2885,11.25,187.5,0.2,41.25,0.75
2886,152.5,300.0,0.1,127.5,0.775
2887,40.0,195.0,0.25,105.0,0.675
2888,87.5,232.5,0.25,120.0,0.7
2889,137.5,270.0,0.075,112.5,0.775
2890,58.75,285.0,0.25,56.25,0.725
2891,151.25,37.5,0.45,101.25,0.725
2892,17.5,120.0,0.15,22.5,0.775
2893,77.5,86.25,0.35,56.25,0.75
2894,126.25,240.0,0.0,123.75,0.75
2895,23.75,0.0,0.5,26.25,0.675
2896,13.75,450.0,0.1,86.25,0.7
2897,-22.5,180.0,0.125,22.5,0.675
2898,27.5,202.5,0.15,90.0,0.675
2899,161.25,75.0,0.325,123.75,0.725
2900,221.25,225.0,0.425,153.75,0.675
2901,63.75,105.0,0.275,41.25,0.775
2902,-32.5,165.0,0.225,7.5,0.75
2903,-50.0,150.0,0.225,0.0,0.775
2904,-6.25,75.0,0.3,11.25,0.7
2905,0.0,0.0,0.475,0.0,0.675
2906,-11.25,408.75,0.125,52.5,0.75
2907,47.5,225.0,0.15,97.5,0.7
2908,-18.75,225.0,0.275,33.75,0.75
2909,28.75,420.0,0.0,101.25,0.75
2910,71.25,45.0,0.425,63.75,0.675
2911,82.5,90.0,0.55,67.5,0.725
2912,58.75,240.0,0.1,131.25,0.625
2913,73.75,202.5,0.225,93.75,0.725
2914,-25.0,202.5,0.05,22.5,0.75
2915,82.5,195.0,0.2,112.5,0.725
2916,6.25,187.5,0.05,86.25,0.7
2917,80.0,90.0,0.15,90.0,0.7
2918,-3.75,105.0,0.425,18.75,0.7
2919,98.75,210.0,0.0,101.25,0.7
2920,-117.5,450.0,0.05,7.5,0.75
2921,23.75,120.0,0.225,26.25,0.775
2922,170.0,105.0,0.225,105.0,0.775
2923,10.0,255.0,0.1,105.0,0.675
2924,106.25,176.25,0.275,97.5,0.775
2925,-142.5,495.0,0.05,7.5,0.675
2926,57.5,135.0,0.325,97.5,0.675
2927,-68.75,225.0,0.0,3.75,0.6
2928,165.0,255.0,0.1,150.0,0.75
2929,23.75,120.0,0.15,56.25,0.725
2930,112.5,165.0,0.2,112.5,0.725
2931,50.0,210.0,0.025,120.0,0.7
2932,208.75,138.75,0.2,142.5,0.75
2933,16.25,30.0,0.35,63.75,0.625
2934,-97.5,570.0,0.025,97.5,0.65
2935,18.75,165.0,0.275,26.25,0.75
2936,131.25,0.0,0.55,78.75,0.75
2937,101.25,255.0,0.0,183.75,0.675
2938,26.25,465.0,0.0,108.75,0.75
2939,23.75,90.0,0.1,26.25,0.7
2940,82.5,240.0,0.3,97.5,0.75
2941,111.25,251.25,0.125,127.5,0.725
2942,11.25,0.0,0.475,18.75,0.675
2943,162.5,7.5,0.45,90.0,0.75
2944,31.25,78.75,0.275,30.0,0.775
2945,20.0,90.0,0.375,30.0,0.725
2946,-18.75,153.75,0.125,15.0,0.775
2947,-36.25,555.0,0.075,71.25,0.75
2948,-52.5,225.0,0.25,37.5,0.7
2949,75.0,180.0,0.15,105.0,0.7
2950,13.75,311.25,0.1,75.0,0.675
2951,-12.5,315.0,0.125,37.5,0.7
2952,5.0,135.0,0.2,30.0,0.725
2953,50.0,30.0,0.4,60.0,0.6
2954,83.75,75.0,0.375,71.25,0.725
2955,122.5,195.0,0.3,82.5,0.8
2956,-125.0,375.0,0.0,0.0,0.575
2957,85.0,112.5,0.375,82.5,0.725
2958,-18.75,90.0,0.325,18.75,0.625
2959,-45.0,315.0,0.2,30.0,0.725
2960,190.0,30.0,0.35,120.0,0.75
2961,72.5,165.0,0.225,82.5,0.725
2962,112.5,135.0,0.25,82.5,0.775
2963,-41.25,330.0,0.025,41.25,0.775
2964,-60.0,435.0,0.1,45.0,0.675
2965,5.0,120.0,0.45,45.0,0.6
2966,-11.25,195.0,0.275,86.25,0.625
2967,88.75,135.0,0.5,206.25,0.55
2968,86.25,165.0,0.1,78.75,0.75
2969,153.75,262.5,0.05,123.75,0.775
2970,87.5,251.25,0.125,101.25,0.75
2971,-68.75,300.0,0.1,18.75,0.75
2972,96.25,30.0,0.425,63.75,0.75
2973,12.5,255.0,0.15,52.5,0.7
2974,132.5,221.25,0.125,146.25,0.725
2975,1.25,232.5,0.225,26.25,0.725
2976,52.5,45.0,0.3,52.5,0.725
2977,151.25,240.0,0.3,138.75,0.75
2978,36.25,48.75,0.6,45.0,0.7
2979,238.75,15.0,0.425,146.25,0.75
2980,-23.75,165.0,0.125,18.75,0.775
2981,-15.0,198.75,0.15,26.25,0.775
2982,3.75,150.0,0.075,26.25,0.775
2983,5.0,142.5,0.15,22.5,0.775
2984,-10.0,217.5,0.225,22.5,0.675
2985,-16.25,153.75,0.075,22.5,0.725
2986,-25.0,150.0,0.4,15.0,0.75
2987,11.25,165.0,0.475,63.75,0.7
2988,137.5,75.0,0.475,97.5,0.75
2989,-15.0,285.0,0.2,30.0,0.75
2990,83.75,206.25,0.025,90.0,0.75
2991,162.5,105.0,0.325,112.5,0.75
2992,172.5,45.0,0.475,112.5,0.75
2993,131.25,236.25,0.225,142.5,0.725
2994,50.0,180.0,0.25,60.0,0.775
2995,163.75,60.0,0.3,86.25,0.775
2996,95.0,97.5,0.35,67.5,0.775
2997,205.0,15.0,0.525,150.0,0.725
2998,30.0,161.25,0.425,48.75,0.775
2999,-50.0,465.0,0.075,45.0,0.75
3000,77.5,60.0,0.25,52.5,0.7
3001,231.25,15.0,0.45,123.75,0.775
3002,60.0,165.0,0.0,105.0,0.625
3003,127.5,56.25,0.425,86.25,0.75
3004,162.5,75.0,0.45,112.5,0.75
3005,127.5,165.0,0.375,127.5,0.725
3006,3.75,180.0,0.175,26.25,0.65
3007,-37.5,262.5,0.125,15.0,0.775
3008,158.75,105.0,0.625,86.25,0.75
3009,43.75,142.5,0.375,63.75,0.7
3010,67.5,285.0,0.3,97.5,0.75
3011,-125.0,480.0,0.1,15.0,0.65
3012,56.25,150.0,0.325,63.75,0.75
3013,75.0,165.0,0.175,90.0,0.725
3014,88.75,105.0,0.375,56.25,0.775
3015,240.0,15.0,0.4,165.0,0.725
3016,55.0,236.25,0.375,48.75,0.75
3017,133.75,82.5,0.3,93.75,0.75
3018,6.25,101.25,0.175,22.5,0.75
3019,77.5,30.0,0.45,52.5,0.725
3020,10.0,120.0,0.05,30.0,0.75
3021,-21.25,225.0,0.0,86.25,0.625
3022,32.5,105.0,0.325,52.5,0.7
3023,70.0,202.5,0.1,127.5,0.675
3024,-2.5,135.0,0.05,37.5,0.675
3025,181.25,15.0,0.225,93.75,0.775
3026,166.25,225.0,0.1,138.75,0.75
3027,201.25,150.0,0.325,138.75,0.75
3028,1.25,48.75,0.225,30.0,0.625
3029,-6.25,202.5,0.225,33.75,0.7
3030,85.0,105.0,0.075,60.0,0.775
3031,101.25,195.0,0.025,153.75,0.675
3032,30.0,165.0,0.075,75.0,0.675
3033,148.75,157.5,0.15,183.75,0.675
3034,90.0,210.0,0.225,90.0,0.75
3035,-58.75,225.0,0.05,3.75,0.7
3036,172.5,60.0,0.075,187.5,0.675
3037,-36.25,191.25,0.075,15.0,0.75
3038,-22.5,82.5,0.175,0.0,0.75
3039,80.0,255.0,0.1,135.0,0.7
3040,5.0,150.0,0.025,45.0,0.7
3041,53.75,150.0,0.1,56.25,0.75
3042,86.25,225.0,0.2,78.75,0.75
3043,55.0,60.0,0.125,45.0,0.75
3044,155.0,86.25,0.3,168.75,0.675
3045,118.75,63.75,0.125,157.5,0.675
3046,-23.75,442.5,0.15,41.25,0.75
3047,55.0,292.5,0.275,82.5,0.65
3048,115.0,0.0,0.15,105.0,0.675
3049,100.0,0.0,0.25,90.0,0.675
3050,41.25,120.0,0.125,48.75,0.75
3051,-16.25,56.25,0.15,0.0,0.75
3052,51.25,105.0,0.15,93.75,0.7
3053,-45.0,262.5,0.1,82.5,0.6
3054,48.75,15.0,0.175,26.25,0.75
3055,81.25,30.0,0.3,48.75,0.75
3056,137.5,45.0,0.175,127.5,0.675
3057,6.25,0.0,0.1,3.75,0.65
3058,-40.0,270.0,0.025,30.0,0.675
3059,148.75,135.0,0.175,86.25,0.775
3060,26.25,0.0,0.2,33.75,0.55
3061,-123.75,465.0,0.0,18.75,0.75
3062,33.75,60.0,0.125,26.25,0.65
3063,115.0,75.0,0.2,120.0,0.7
3064,-2.5,120.0,0.225,112.5,0.55
3065,-11.25,90.0,0.325,11.25,0.675
3066,51.25,195.0,0.1,63.75,0.75
3067,-10.0,138.75,0.125,11.25,0.75
3068,125.0,120.0,0.05,165.0,0.625
3069,121.25,75.0,0.125,123.75,0.7
3070,12.5,0.0,0.1,7.5,0.6
3071,216.25,101.25,0.15,142.5,0.75
3072,33.75,60.0,0.125,56.25,0.65
3073,-126.25,435.0,0.0,11.25,0.7
3074,146.25,116.25,0.1,127.5,0.725
3075,168.75,255.0,0.4,86.25,0.75
3076,138.75,112.5,0.225,138.75,0.675
3077,77.5,75.0,0.125,67.5,0.725
3078,207.5,3.75,0.225,168.75,0.7
3079,12.5,105.0,0.15,52.5,0.675
3080,111.25,270.0,0.1,108.75,0.75
3081,67.5,180.0,0.15,112.5,0.7
3082,226.25,30.0,0.175,123.75,0.775
3083,-96.25,307.5,0.05,18.75,0.625
3084,-11.25,105.0,0.125,26.25,0.625
3085,43.75,165.0,0.025,101.25,0.65
3086,168.75,202.5,0.025,138.75,0.75
3087,90.0,0.0,0.2,30.0,0.775
3088,82.5,90.0,0.175,37.5,0.8
3089,2.5,30.0,0.125,7.5,0.75
3090,147.5,135.0,0.0,127.5,0.75
3091,68.75,75.0,0.075,56.25,0.775
3092,5.0,135.0,0.075,30.0,0.675
3093,15.0,82.5,0.125,22.5,0.775
3094,20.0,45.0,0.2,45.0,0.65
3095,-61.25,487.5,0.1,33.75,0.775
3096,173.75,45.0,0.2,161.25,0.675
3097,52.5,120.0,0.05,67.5,0.725
3098,46.25,161.25,0.2,52.5,0.775
3099,87.5,101.25,0.175,71.25,0.75
3100,46.25,450.0,0.1,93.75,0.75
3101,71.25,15.0,0.4,93.75,0.675
3102,117.5,165.0,0.225,97.5,0.75
3103,-37.5,285.0,0.1,22.5,0.75
3104,75.0,191.25,0.15,93.75,0.725
3105,57.5,315.0,0.225,97.5,0.75
3106,17.5,375.0,0.075,97.5,0.7
3107,72.5,75.0,0.175,52.5,0.775
3108,78.75,71.25,0.2,60.0,0.7
3109,-142.5,570.0,0.025,22.5,0.7
3110,117.5,465.0,0.175,127.5,0.75
3111,102.5,180.0,0.175,97.5,0.75
3112,42.5,262.5,0.125,75.0,0.75
3113,83.75,45.0,0.25,131.25,0.625
3114,-10.0,408.75,0.125,71.25,0.725
3115,176.25,153.75,0.175,120.0,0.75
3116,102.5,120.0,0.175,67.5,0.8
3117,33.75,150.0,0.0,176.25,0.575
3118,52.5,105.0,0.025,52.5,0.675
3119,-7.5,138.75,0.25,18.75,0.775
3120,-36.25,345.0,0.1,41.25,0.75
3121,182.5,90.0,0.25,127.5,0.75
3122,-41.25,258.75,0.025,22.5,0.75
3123,56.25,341.25,0.05,112.5,0.725
3124,85.0,142.5,0.125,112.5,0.7
3125,-13.75,255.0,0.025,78.75,0.675
3126,182.5,0.0,0.35,157.5,0.7
3127,71.25,135.0,0.25,63.75,0.7
3128,65.0,105.0,0.15,60.0,0.75
3129,36.25,195.0,0.275,18.75,0.65
3130,16.25,202.5,0.3,41.25,0.675
3131,31.25,225.0,0.125,63.75,0.75
3132,8.75,210.0,0.1,41.25,0.75
3133,-140.0,450.0,0.05,0.0,0.7
3134,218.75,90.0,0.15,161.25,0.725
3135,156.25,150.0,0.125,183.75,0.65
3136,-47.5,247.5,0.15,90.0,0.675
3137,213.75,90.0,0.175,146.25,0.75
3138,123.75,150.0,0.125,116.25,0.725
3139,-40.0,198.75,0.075,11.25,0.725
3140,-35.0,105.0,0.225,0.0,0.75
3141,63.75,322.5,0.125,63.75,0.75
3142,145.0,131.25,0.25,123.75,0.725
3143,10.0,165.0,0.1,45.0,0.725
3144,-36.25,315.0,0.125,41.25,0.75
3145,98.75,157.5,0.175,93.75,0.7
3146,61.25,37.5,0.175,41.25,0.7
3147,132.5,30.0,0.275,97.5,0.725
3148,108.75,270.0,0.0,131.25,0.725
3149,-2.5,393.75,0.2,48.75,0.7
3150,58.75,416.25,0.15,105.0,0.675
3151,18.75,195.0,0.2,56.25,0.75
3152,-88.75,345.0,0.1,3.75,0.75
3153,25.0,330.0,0.0,75.0,0.775
3154,221.25,11.25,0.175,157.5,0.725
3155,-37.5,285.0,0.075,52.5,0.65
3156,125.0,307.5,0.15,187.5,0.675
3157,127.5,105.0,0.1,97.5,0.75
3158,6.25,176.25,0.175,37.5,0.775
3159,62.5,150.0,0.1,67.5,0.75
3160,52.5,90.0,0.2,67.5,0.675
3161,48.75,300.0,0.025,191.25,0.625
3162,100.0,150.0,0.05,90.0,0.75
3163,23.75,142.5,0.2,33.75,0.625
3164,12.5,247.5,0.175,90.0,0.625
3165,120.0,127.5,0.35,172.5,0.625
3166,-25.0,75.0,0.15,0.0,0.75
3167,161.25,243.75,0.1,165.0,0.725
3168,73.75,127.5,0.275,48.75,0.775
3169,190.0,180.0,0.275,150.0,0.75
3170,-20.0,131.25,0.3,48.75,0.7
3171,162.5,78.75,0.15,108.75,0.75
3172,181.25,0.0,0.225,108.75,0.75
3173,158.75,0.0,0.375,191.25,0.65
3174,-11.25,540.0,0.0,101.25,0.75
3175,122.5,157.5,0.25,120.0,0.725
3176,171.25,30.0,0.275,108.75,0.75
3177,-72.5,255.0,0.2,7.5,0.625
3178,-25.0,187.5,0.175,7.5,0.65
3179,192.5,225.0,0.1,142.5,0.75
3180,-2.5,157.5,0.375,15.0,0.75
3181,-45.0,435.0,0.05,60.0,0.675
3182,46.25,408.75,0.025,105.0,0.75
3183,46.25,90.0,0.225,33.75,0.775
3184,-51.25,146.25,0.25,15.0,0.625
3185,68.75,112.5,0.25,108.75,0.675
3186,35.0,213.75,0.25,41.25,0.75
3187,93.75,82.5,0.325,123.75,0.675
3188,106.25,86.25,0.275,67.5,0.75
3189,36.25,153.75,0.15,30.0,0.8
3190,131.25,0.0,0.325,138.75,0.675
3191,181.25,78.75,0.375,120.0,0.75
3192,108.75,210.0,0.175,101.25,0.75
3193,122.5,172.5,0.2,105.0,0.75
3194,115.0,120.0,0.2,165.0,0.65
3195,-21.25,202.5,0.3,18.75,0.75
3196,97.5,142.5,0.2,150.0,0.675
3197,83.75,45.0,0.35,131.25,0.675
3198,-25.0,255.0,0.125,90.0,0.6
3199,82.5,255.0,0.225,142.5,0.625
3200,8.75,180.0,0.325,41.25,0.7
3201,-66.25,270.0,0.175,146.25,0.5
3202,73.75,105.0,0.25,71.25,0.75
3203,2.5,97.5,0.275,30.0,0.725
3204,-17.5,90.0,0.225,7.5,0.775
3205,-7.5,303.75,0.1,33.75,0.775
3206,160.0,75.0,0.375,105.0,0.75
3207,40.0,7.5,0.35,22.5,0.75
3208,78.75,138.75,0.275,52.5,0.775
3209,47.5,315.0,0.15,97.5,0.7
3210,117.5,30.0,0.275,82.5,0.725
3211,-3.75,30.0,0.375,3.75,0.725
3212,-6.25,75.0,0.225,11.25,0.675
3213,150.0,75.0,0.3,105.0,0.75
3214,42.5,315.0,0.0,142.5,0.675
3215,75.0,307.5,0.05,97.5,0.75
3216,106.25,210.0,0.0,123.75,0.675
3217,113.75,15.0,0.175,71.25,0.75
3218,-2.5,390.0,0.0,112.5,0.7
3219,191.25,45.0,0.225,123.75,0.75
3220,176.25,247.5,0.075,146.25,0.75
3221,53.75,45.0,0.175,41.25,0.65
3222,-75.0,315.0,0.1,0.0,0.725
3223,92.5,67.5,0.25,60.0,0.725
3224,166.25,120.0,0.2,123.75,0.75
3225,3.75,243.75,0.1,82.5,0.675
3226,-41.25,180.0,0.3,11.25,0.75
3227,-22.5,105.0,0.2,7.5,0.675
3228,181.25,180.0,0.225,138.75,0.75
3229,57.5,187.5,0.05,75.0,0.725
3230,120.0,225.0,0.0,165.0,0.7
3231,-21.25,90.0,0.35,11.25,0.675
3232,165.0,30.0,0.275,105.0,0.75
3233,62.5,202.5,0.05,75.0,0.75
3234,110.0,90.0,0.275,240.0,0.575
3235,-12.5,165.0,0.275,7.5,0.75
3236,41.25,183.75,0.275,45.0,0.675
3237,-5.0,93.75,0.225,11.25,0.625
3238,3.75,135.0,0.25,41.25,0.65
3239,22.5,45.0,0.3,22.5,0.75
3240,167.5,138.75,0.175,183.75,0.675
3241,25.0,150.0,0.175,135.0,0.625
3242,82.5,75.0,0.2,52.5,0.75
3243,156.25,48.75,0.35,135.0,0.7
3244,-30.0,375.0,0.025,45.0,0.775
3245,-12.5,251.25,0.075,71.25,0.7
3246,146.25,30.0,0.275,93.75,0.75
3247,145.0,123.75,0.175,101.25,0.75
3248,73.75,217.5,0.15,78.75,0.775
3249,181.25,90.0,0.225,168.75,0.7
3250,5.0,213.75,0.075,41.25,0.75
3251,62.5,435.0,0.075,142.5,0.7
3252,146.25,198.75,0.075,195.0,0.675
3253,-10.0,225.0,0.1,45.0,0.7
3254,127.5,120.0,0.375,112.5,0.725
3255,148.75,71.25,0.325,90.0,0.75
3256,90.0,101.25,0.4,138.75,0.65
3257,48.75,277.5,0.075,93.75,0.7
3258,181.25,75.0,0.35,93.75,0.775
3259,61.25,195.0,0.3,63.75,0.75
3260,70.0,195.0,0.075,135.0,0.675
3261,146.25,60.0,0.125,123.75,0.75
3262,73.75,60.0,0.2,56.25,0.75
3263,26.25,165.0,0.025,138.75,0.575
3264,173.75,217.5,0.25,138.75,0.75
3265,141.25,258.75,0.35,90.0,0.65
3266,83.75,135.0,0.15,71.25,0.75
3267,65.0,82.5,0.25,52.5,0.75
3268,63.75,120.0,0.125,56.25,0.775
3269,78.75,243.75,0.125,97.5,0.725
3270,-10.0,157.5,0.275,22.5,0.7
3271,137.5,93.75,0.425,108.75,0.725
3272,62.5,180.0,0.025,97.5,0.7
3273,172.5,210.0,0.3,127.5,0.75
3274,147.5,75.0,0.325,97.5,0.75
3275,103.75,285.0,0.125,101.25,0.75
3276,13.75,180.0,0.15,86.25,0.625
3277,50.0,311.25,0.075,198.75,0.625
3278,-6.25,52.5,0.2,3.75,0.75
3279,55.0,60.0,0.325,45.0,0.775
3280,71.25,176.25,0.1,82.5,0.7
3281,48.75,371.25,0.1,120.0,0.725
3282,31.25,150.0,0.3,48.75,0.75
3283,138.75,195.0,0.25,116.25,0.75
3284,3.75,45.0,0.35,11.25,0.675
3285,73.75,202.5,0.1,93.75,0.675
3286,-13.75,217.5,0.175,26.25,0.75
3287,35.0,318.75,0.175,56.25,0.675
3288,-16.25,30.0,0.375,26.25,0.625
3289,75.0,75.0,0.225,150.0,0.6
3290,155.0,30.0,0.325,75.0,0.775
3291,120.0,120.0,0.325,120.0,0.725
3292,118.75,15.0,0.375,146.25,0.625
3293,43.75,60.0,0.5,26.25,0.75
3294,70.0,232.5,0.1,97.5,0.725
3295,108.75,30.0,0.425,71.25,0.75
3296,67.5,71.25,0.225,161.25,0.6
3297,40.0,345.0,0.2,75.0,0.775
3298,167.5,202.5,0.375,120.0,0.75
3299,41.25,303.75,0.075,75.0,0.75
3300,25.0,495.0,0.15,150.0,0.65
3301,107.5,135.0,0.2,67.5,0.775
3302,121.25,30.0,0.35,78.75,0.7
3303,-76.25,480.0,0.125,116.25,0.525
3304,102.5,30.0,0.375,67.5,0.725
3305,-17.5,90.0,0.25,7.5,0.65
3306,46.25,127.5,0.175,56.25,0.7
3307,83.75,345.0,0.2,101.25,0.75
3308,90.0,450.0,0.1,120.0,0.775
3309,-46.25,277.5,0.075,18.75,0.7
3310,73.75,285.0,0.15,71.25,0.775
3311,96.25,213.75,0.275,90.0,0.7
3312,-25.0,228.75,0.2,26.25,0.75
3313,133.75,135.0,0.05,101.25,0.75
3314,-100.0,510.0,0.0,90.0,0.7
3315,-103.75,330.0,0.0,3.75,0.775
3316,101.25,90.0,0.1,78.75,0.75
3317,31.25,236.25,0.2,52.5,0.75
3318,-13.75,157.5,0.2,26.25,0.675
3319,-27.5,225.0,0.175,22.5,0.75
3320,27.5,75.0,0.25,67.5,0.675
3321,55.0,150.0,0.1,75.0,0.675
3322,3.75,303.75,0.225,52.5,0.725
3323,-41.25,180.0,0.25,11.25,0.7
3324,126.25,67.5,0.325,86.25,0.725
3325,142.5,75.0,0.15,112.5,0.7
3326,-3.75,105.0,0.225,18.75,0.7
3327,42.5,60.0,0.225,37.5,0.75
3328,108.75,86.25,0.175,75.0,0.75
3329,1.25,375.0,0.15,93.75,0.7
3330,132.5,60.0,0.3,127.5,0.675
3331,68.75,75.0,0.25,56.25,0.75
3332,-16.25,420.0,0.1,86.25,0.725
3333,-108.75,397.5,0.05,11.25,0.775
3334,62.5,7.5,0.325,30.0,0.75
3335,-10.0,360.0,0.1,60.0,0.725
3336,-102.5,345.0,0.05,7.5,0.675
3337,56.25,210.0,0.325,63.75,0.7
3338,18.75,150.0,0.275,41.25,0.675
3339,68.75,435.0,0.175,86.25,0.775
3340,148.75,60.0,0.3,101.25,0.75
3341,113.75,33.75,0.325,52.5,0.725
3342,80.0,45.0,0.25,75.0,0.675
3343,40.0,56.25,0.425,33.75,0.75
3344,108.75,138.75,0.325,142.5,0.675
