timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
4407,max_1,max,1,4,119897.75,0.0,0.0,0.0,0.1,0.0,0.0,109897.75,40242.75,,
4407,fair_2,fair,1,4,119892.75,20.0,60.0,15.0,0.25,-5.0,45.0,109892.75,70206.0,,
4407,max_2,max,1,4,119892.75,0.0,0.0,0.0,0.25,0.0,0.0,109892.75,94242.0,,
4408,fair_1,fair,1,4,119892.75,0.0,0.0,0.0,1.0,0.0,0.0,109892.75,90286.5,,
4408,max_1,max,1,4,119892.75,0.0,0.0,0.0,0.65,0.0,0.0,109892.75,40242.75,,
4408,fair_2,fair,1,4,119884.75,20.0,60.0,12.0,0.2,-8.0,48.0,109884.75,70254.0,,
4408,max_2,max,1,4,119867.75,20.0,60.0,3.0,0.05,-17.0,57.0,109867.75,94299.0,,
4409,fair_1,fair,1,4,119867.75,0.0,0.0,0.0,0.95,0.0,0.0,109867.75,90286.5,,
4409,max_1,max,1,4,119867.75,0.0,0.0,0.0,0.8,0.0,0.0,109867.75,40242.75,,
4409,fair_2,fair,1,4,119871.75,20.0,60.0,24.0,0.4,4.0,36.0,109871.75,70290.0,,
4409,max_2,max,1,4,119871.75,0.0,0.0,0.0,0.35,0.0,0.0,109871.75,94299.0,,
4410,fair_1,fair,1,4,119902.75,20.0,60.0,51.0,0.85,31.0,9.0,109902.75,90295.5,,
4410,max_1,max,1,4,119902.75,0.0,0.0,0.0,0.7,0.0,0.0,109902.75,40242.75,,
4410,fair_2,fair,1,4,119897.75,20.0,60.0,15.0,0.25,-5.0,45.0,109897.75,70335.0,,
4410,max_2,max,1,4,119898.25,10.0,30.0,10.5,0.35,0.5,19.5,109898.25,94318.5,,
4411,fair_1,fair,1,4,119900.25,10.0,30.0,12.0,0.4,2.0,18.0,109900.25,90313.5,,
4411,max_1,max,1,4,119900.25,0.0,0.0,0.0,0.9,0.0,0.0,109900.25,40242.75,,
4411,fair_2,fair,1,4,119895.25,20.0,60.0,15.0,0.25,-5.0,45.0,109895.25,70380.0,,
4411,max_2,max,1,4,119914.25,20.0,60.0,39.0,0.65,19.0,21.0,109914.25,94339.5,,
4412,fair_1,fair,1,4,119914.25,0.0,0.0,0.0,0.0,0.0,0.0,109914.25,90313.5,,
4412,max_1,max,1,4,119914.25,0.0,0.0,0.0,0.7,0.0,0.0,109914.25,40242.75,,
4412,fair_2,fair,1,4,119909.25,20.0,60.0,15.0,0.25,-5.0,45.0,109909.25,70425.0,,
4412,max_2,max,1,4,119913.25,20.0,60.0,24.0,0.4,4.0,36.0,109913.25,94375.5,,
4413,fair_1,fair,1,4,119913.25,0.0,0.0,0.0,0.35,0.0,0.0,109913.25,90313.5,,
4413,max_1,max,1,4,119913.25,0.0,0.0,0.0,0.7,0.0,0.0,109913.25,40242.75,,
4413,fair_2,fair,1,4,119908.25,20.0,60.0,15.0,0.25,-5.0,45.0,109908.25,70470.0,,
4413,max_2,max,1,4,119912.25,20.0,60.0,24.0,0.4,4.0,36.0,109912.25,94411.5,,
4414,fair_1,fair,1,4,119912.25,0.0,0.0,0.0,0.95,0.0,0.0,109912.25,90313.5,,
4414,max_1,max,1,4,119923.25,10.0,30.0,21.0,0.7,11.0,9.0,109923.25,40251.75,,
4414,fair_2,fair,1,4,119960.25,20.0,60.0,57.0,0.95,37.0,3.0,109960.25,70473.0,,
4414,max_2,max,1,4,119957.75,10.0,30.0,7.5,0.25,-2.5,22.5,109957.75,94434.0,,
4415,fair_1,fair,1,4,119971.75,10.0,30.0,24.0,0.8,14.0,6.0,109971.75,90319.5,,
4415,max_1,max,1,4,119971.75,0.0,0.0,0.0,1.0,0.0,0.0,109971.75,40251.75,,
4415,fair_2,fair,1,4,119966.75,20.0,60.0,15.0,0.25,-5.0,45.0,109966.75,70518.0,,
4415,max_2,max,1,4,119961.75,20.0,60.0,15.0,0.25,-5.0,45.0,109961.75,94479.0,,
4416,fair_1,fair,1,4,119960.75,10.0,30.0,9.0,0.3,-1.0,21.0,109960.75,90340.5,,
4416,max_1,max,1,4,119960.75,0.0,0.0,0.0,0.7,0.0,0.0,109960.75,40251.75,,
4416,fair_2,fair,1,4,119955.75,20.0,60.0,15.0,0.25,-5.0,45.0,109955.75,70563.0,,
4416,max_2,max,1,4,119955.75,0.0,0.0,0.0,0.25,0.0,0.0,109955.75,94479.0,,
4417,fair_1,fair,1,4,119955.75,0.0,0.0,0.0,0.05,0.0,0.0,109955.75,90340.5,,
4417,max_1,max,1,4,119955.75,0.0,0.0,0.0,0.7,0.0,0.0,109955.75,40251.75,,
4417,fair_2,fair,1,4,119947.75,20.0,60.0,12.0,0.2,-8.0,48.0,109947.75,70611.0,,
4417,max_2,max,1,4,119945.25,10.0,30.0,7.5,0.25,-2.5,22.5,109945.25,94501.5,,
4418,fair_1,fair,1,4,119946.25,20.0,60.0,21.0,0.35,1.0,39.0,109946.25,90379.5,,
4418,max_1,max,1,4,119946.25,0.0,0.0,0.0,0.8,0.0,0.0,109946.25,40251.75,,
4418,fair_2,fair,1,4,119941.25,20.0,60.0,15.0,0.25,-5.0,45.0,109941.25,70656.0,,
4418,max_2,max,1,4,119942.25,20.0,60.0,21.0,0.35,1.0,39.0,109942.25,94540.5,,
4419,fair_1,fair,1,4,119942.25,0.0,0.0,0.0,0.15,0.0,0.0,109942.25,90379.5,,
4419,max_1,max,1,4,119942.25,0.0,0.0,0.0,0.7,0.0,0.0,109942.25,40251.75,,
4419,fair_2,fair,1,4,119937.25,20.0,60.0,15.0,0.25,-5.0,45.0,109937.25,70701.0,,
4419,max_2,max,1,4,119932.25,20.0,60.0,15.0,0.25,-5.0,45.0,109932.25,94585.5,,
4420,fair_1,fair,1,4,119932.25,0.0,0.0,0.0,0.0,0.0,0.0,109932.25,90379.5,,
4420,max_1,max,1,4,119932.25,0.0,0.0,0.0,0.8,0.0,0.0,109932.25,40251.75,,
4420,fair_2,fair,1,4,119969.25,20.0,60.0,57.0,0.95,37.0,3.0,109969.25,70704.0,,
4420,max_2,max,1,4,119973.25,20.0,60.0,24.0,0.4,4.0,36.0,109973.25,94621.5,,
4421,fair_1,fair,1,4,120013.25,20.0,60.0,60.0,1.0,40.0,0.0,110013.25,90379.5,,
4421,max_1,max,1,4,120024.25,10.0,30.0,21.0,0.7,11.0,9.0,110024.25,40260.75,,
4421,fair_2,fair,1,4,120021.75,10.0,30.0,7.5,0.25,-2.5,22.5,110021.75,70726.5,,
4421,max_2,max,1,4,120019.25,10.0,30.0,7.5,0.25,-2.5,22.5,110019.25,94644.0,,
4422,fair_1,fair,1,4,120039.25,10.0,30.0,30.0,1.0,20.0,0.0,110039.25,90379.5,,
4422,max_1,max,1,4,120039.25,0.0,0.0,0.0,0.45,0.0,0.0,110039.25,40260.75,,
4422,fair_2,fair,1,4,120034.25,20.0,60.0,15.0,0.25,-5.0,45.0,110034.25,70771.5,,
4422,max_2,max,1,4,120033.0,5.0,15.0,3.75,0.25,-1.25,11.25,110033.0,94655.25,,
4423,fair_1,fair,1,4,120051.5,10.0,30.0,28.5,0.95,18.5,1.5,110051.5,90381.0,,
4423,max_1,max,1,4,120051.5,0.0,0.0,0.0,0.7,0.0,0.0,110051.5,40260.75,,
4423,fair_2,fair,1,4,120045.5,15.0,45.0,9.0,0.2,-6.0,36.0,110045.5,70807.5,,
4423,max_2,max,1,4,120046.0,10.0,30.0,10.5,0.35,0.5,19.5,110046.0,94674.75,,
4424,fair_1,fair,1,4,120064.5,10.0,30.0,28.5,0.95,18.5,1.5,110064.5,90382.5,,
4424,max_1,max,1,4,120064.5,0.0,0.0,0.0,0.8,0.0,0.0,110064.5,40260.75,,
4424,fair_2,fair,1,4,120059.5,20.0,60.0,15.0,0.25,-5.0,45.0,110059.5,70852.5,,
4424,max_2,max,1,4,120078.5,20.0,60.0,39.0,0.65,19.0,21.0,110078.5,94695.75,,
4425,fair_1,fair,1,4,120118.5,20.0,60.0,60.0,1.0,40.0,0.0,110118.5,90382.5,,
4425,max_1,max,1,4,120118.5,0.0,0.0,0.0,0.8,0.0,0.0,110118.5,40260.75,,
4425,fair_2,fair,1,4,120155.5,20.0,60.0,57.0,0.95,37.0,3.0,110155.5,70855.5,,
4425,max_2,max,1,4,120168.5,20.0,60.0,33.0,0.55,13.0,27.0,110168.5,94722.75,,
4426,fair_1,fair,1,4,120168.5,0.0,0.0,0.0,0.35,0.0,0.0,110168.5,90382.5,,
4426,max_1,max,1,4,120168.5,0.0,0.0,0.0,0.7,0.0,0.0,110168.5,40260.75,,
4426,fair_2,fair,1,4,120163.5,20.0,60.0,15.0,0.25,-5.0,45.0,110163.5,70900.5,,
4426,max_2,max,1,4,120167.5,20.0,60.0,24.0,0.4,4.0,36.0,110167.5,94758.75,,
4427,fair_1,fair,1,4,120167.5,0.0,0.0,0.0,0.0,0.0,0.0,110167.5,90382.5,,
4427,max_1,max,1,4,120167.5,0.0,0.0,0.0,0.7,0.0,0.0,110167.5,40260.75,,
4427,fair_2,fair,1,4,120204.5,20.0,60.0,57.0,0.95,37.0,3.0,110204.5,70903.5,,
4427,max_2,max,1,4,120208.5,20.0,60.0,24.0,0.4,4.0,36.0,110208.5,94794.75,,
4428,fair_1,fair,1,4,120208.5,0.0,0.0,0.0,1.0,0.0,0.0,110208.5,90382.5,,
4428,max_1,max,1,4,120208.5,0.0,0.0,0.0,0.7,0.0,0.0,110208.5,40260.75,,
4428,fair_2,fair,1,4,120203.5,20.0,60.0,15.0,0.25,-5.0,45.0,110203.5,70948.5,,
4428,max_2,max,1,4,120234.5,20.0,60.0,51.0,0.85,31.0,9.0,110234.5,94803.75,,
4429,fair_1,fair,1,4,120271.5,20.0,60.0,57.0,0.95,37.0,3.0,110271.5,90385.5,,
4429,max_1,max,1,4,120293.5,20.0,60.0,42.0,0.7,22.0,18.0,110293.5,40278.75,,
4429,fair_2,fair,1,4,120291.0,10.0,30.0,7.5,0.25,-2.5,22.5,110291.0,70971.0,,
4429,max_2,max,1,4,120300.5,10.0,30.0,19.5,0.65,9.5,10.5,110300.5,94814.25,,
4430,fair_1,fair,1,4,120290.5,10.0,30.0,0.0,0.0,-10.0,30.0,110290.5,90415.5,,
4430,max_1,max,1,4,120310.5,10.0,30.0,30.0,1.0,20.0,0.0,110310.5,40278.75,,
4430,fair_2,fair,1,4,120329.25,15.0,45.0,33.75,0.75,18.75,11.25,110329.25,70982.25,,
4430,max_2,max,1,4,120329.75,10.0,30.0,10.5,0.35,0.5,19.5,110329.75,94833.75,,
4431,fair_1,fair,1,4,120329.75,0.0,0.0,0.0,0.0,0.0,0.0,110329.75,90415.5,,
4431,max_1,max,1,4,120351.75,20.0,60.0,42.0,0.7,22.0,18.0,110351.75,40296.75,,
4431,fair_2,fair,1,4,120352.5,15.0,45.0,15.75,0.35,0.75,29.25,110352.5,71011.5,,
4431,max_2,max,1,4,120352.5,0.0,0.0,0.0,0.25,0.0,0.0,110352.5,94833.75,,
4432,fair_1,fair,1,4,120372.5,10.0,30.0,30.0,1.0,20.0,0.0,110372.5,90415.5,,
4432,max_1,max,1,4,120372.5,0.0,0.0,0.0,0.7,0.0,0.0,110372.5,40296.75,,
4432,fair_2,fair,1,4,120400.5,20.0,60.0,48.0,0.8,28.0,12.0,110400.5,71023.5,,
4432,max_2,max,1,4,120404.5,20.0,60.0,24.0,0.4,4.0,36.0,110404.5,94869.75,,
4433,fair_1,fair,1,4,120441.5,20.0,60.0,57.0,0.95,37.0,3.0,110441.5,90418.5,,
4433,max_1,max,1,4,120441.5,0.0,0.0,0.0,0.7,0.0,0.0,110441.5,40296.75,,
4433,fair_2,fair,1,4,120436.5,20.0,60.0,15.0,0.25,-5.0,45.0,110436.5,71068.5,,
4433,max_2,max,1,4,120437.5,20.0,60.0,21.0,0.35,1.0,39.0,110437.5,94908.75,,
4434,fair_1,fair,1,4,120427.5,10.0,30.0,0.0,0.0,-10.0,30.0,110427.5,90448.5,,
4434,max_1,max,1,4,120427.5,0.0,0.0,0.0,0.7,0.0,0.0,110427.5,40296.75,,
4434,fair_2,fair,1,4,120422.5,20.0,60.0,15.0,0.25,-5.0,45.0,110422.5,71113.5,,
4434,max_2,max,1,4,120402.5,20.0,60.0,0.0,0.0,-20.0,60.0,110402.5,94968.75,,
4435,fair_1,fair,1,4,120402.5,0.0,0.0,0.0,0.0,0.0,0.0,110402.5,90448.5,,
4435,max_1,max,1,4,120402.5,0.0,0.0,0.0,0.6,0.0,0.0,110402.5,40296.75,,
4435,fair_2,fair,1,4,120403.5,20.0,60.0,21.0,0.35,1.0,39.0,110403.5,71152.5,,
4435,max_2,max,1,4,120403.5,0.0,0.0,0.0,0.25,0.0,0.0,110403.5,94968.75,,
4436,fair_1,fair,1,4,120403.5,0.0,0.0,0.0,0.95,0.0,0.0,110403.5,90448.5,,
4436,max_1,max,1,4,120417.5,10.0,30.0,24.0,0.8,14.0,6.0,110417.5,40302.75,,
4436,fair_2,fair,1,4,120412.5,20.0,60.0,15.0,0.25,-5.0,45.0,110412.5,71197.5,,
4436,max_2,max,1,4,120412.5,0.0,0.0,0.0,0.35,0.0,0.0,110412.5,94968.75,,
4437,fair_1,fair,1,4,120431.0,10.0,30.0,28.5,0.95,18.5,1.5,110431.0,90450.0,,
4437,max_1,max,1,4,120431.0,0.0,0.0,0.0,0.35,0.0,0.0,110431.0,40302.75,,
4437,fair_2,fair,1,4,120423.0,20.0,60.0,12.0,0.2,-8.0,48.0,110423.0,71245.5,,
4437,max_2,max,1,4,120414.5,10.0,30.0,1.5,0.05,-8.5,28.5,110414.5,94997.25,,
4438,fair_1,fair,1,4,120454.5,20.0,60.0,60.0,1.0,40.0,0.0,110454.5,90450.0,,
4438,max_1,max,1,4,120454.5,0.0,0.0,0.0,0.7,0.0,0.0,110454.5,40302.75,,
4438,fair_2,fair,1,4,120452.0,10.0,30.0,7.5,0.25,-2.5,22.5,110452.0,71268.0,,
4438,max_2,max,1,4,120452.0,0.0,0.0,0.0,0.65,0.0,0.0,110452.0,94997.25,,
4439,fair_1,fair,1,4,120449.5,10.0,30.0,7.5,0.25,-2.5,22.5,110449.5,90472.5,,
4439,max_1,max,1,4,120449.5,0.0,0.0,0.0,0.1,0.0,0.0,110449.5,40302.75,,
4439,fair_2,fair,1,4,120455.0,5.0,15.0,10.5,0.7,5.5,4.5,110455.0,71272.5,,
4439,max_2,max,1,4,120456.0,20.0,60.0,21.0,0.35,1.0,39.0,110456.0,95036.25,,
4440,fair_1,fair,1,4,120446.0,10.0,30.0,0.0,0.0,-10.0,30.0,110446.0,90502.5,,
4440,max_1,max,1,4,120446.0,0.0,0.0,0.0,0.8,0.0,0.0,110446.0,40302.75,,
4440,fair_2,fair,1,4,120468.0,20.0,60.0,42.0,0.7,22.0,18.0,110468.0,71290.5,,
4440,max_2,max,1,4,120481.0,20.0,60.0,33.0,0.55,13.0,27.0,110481.0,95063.25,,
4441,fair_1,fair,1,4,120481.0,0.0,0.0,0.0,0.05,0.0,0.0,110481.0,90502.5,,
4441,max_1,max,1,4,120492.0,10.0,30.0,21.0,0.7,11.0,9.0,110492.0,40311.75,,
4441,fair_2,fair,1,4,120487.0,20.0,60.0,15.0,0.25,-5.0,45.0,110487.0,71335.5,,
4441,max_2,max,1,4,120521.0,20.0,60.0,54.0,0.9,34.0,6.0,110521.0,95069.25,,
4442,fair_1,fair,1,4,120518.5,10.0,30.0,7.5,0.25,-2.5,22.5,110518.5,90525.0,,
4442,max_1,max,1,4,120518.5,0.0,0.0,0.0,0.7,0.0,0.0,110518.5,40311.75,,
4442,fair_2,fair,1,4,120513.5,20.0,60.0,15.0,0.25,-5.0,45.0,110513.5,71380.5,,
4442,max_2,max,1,4,120496.5,20.0,60.0,3.0,0.05,-17.0,57.0,110496.5,95126.25,,
4443,fair_1,fair,1,4,120496.5,0.0,0.0,0.0,1.0,0.0,0.0,110496.5,90525.0,,
4443,max_1,max,1,4,120496.5,0.0,0.0,0.0,0.8,0.0,0.0,110496.5,40311.75,,
4443,fair_2,fair,1,4,120497.5,20.0,60.0,21.0,0.35,1.0,39.0,110497.5,71419.5,,
4443,max_2,max,1,4,120497.5,0.0,0.0,0.0,0.65,0.0,0.0,110497.5,95126.25,,
4444,fair_1,fair,1,4,120497.5,0.0,0.0,0.0,0.95,0.0,0.0,110497.5,90525.0,,
4444,max_1,max,1,4,120497.5,0.0,0.0,0.0,0.8,0.0,0.0,110497.5,40311.75,,
4444,fair_2,fair,1,4,120528.5,20.0,60.0,51.0,0.85,31.0,9.0,110528.5,71428.5,,
4444,max_2,max,1,4,120530.5,10.0,30.0,12.0,0.4,2.0,18.0,110530.5,95144.25,,
4445,fair_1,fair,1,4,120570.5,20.0,60.0,60.0,1.0,40.0,0.0,110570.5,90525.0,,
4445,max_1,max,1,4,120570.5,0.0,0.0,0.0,0.7,0.0,0.0,110570.5,40311.75,,
4445,fair_2,fair,1,4,120565.5,20.0,60.0,15.0,0.25,-5.0,45.0,110565.5,71473.5,,
4445,max_2,max,1,4,120569.5,20.0,60.0,24.0,0.4,4.0,36.0,110569.5,95180.25,,
4446,fair_1,fair,1,4,120561.0,10.0,30.0,1.5,0.05,-8.5,28.5,110561.0,90553.5,,
4446,max_1,max,1,4,120561.0,0.0,0.0,0.0,0.7,0.0,0.0,110561.0,40311.75,,
4446,fair_2,fair,1,4,120556.0,20.0,60.0,15.0,0.25,-5.0,45.0,110556.0,71518.5,,
4446,max_2,max,1,4,120551.0,20.0,60.0,15.0,0.25,-5.0,45.0,110551.0,95225.25,,
4447,fair_1,fair,1,4,120551.0,0.0,0.0,0.0,0.0,0.0,0.0,110551.0,90553.5,,
4447,max_1,max,1,4,120551.0,0.0,0.0,0.0,0.8,0.0,0.0,110551.0,40311.75,,
4447,fair_2,fair,1,4,120551.0,0.0,0.0,0.0,0.25,0.0,0.0,110551.0,71518.5,,
4447,max_2,max,1,4,120551.0,0.0,0.0,0.0,0.25,0.0,0.0,110551.0,95225.25,,
4448,fair_1,fair,1,4,120551.0,0.0,0.0,0.0,0.1,0.0,0.0,110551.0,90553.5,,
4448,max_1,max,1,4,120551.0,0.0,0.0,0.0,0.1,0.0,0.0,110551.0,40311.75,,
4448,fair_2,fair,1,4,120558.0,5.0,15.0,12.0,0.8,7.0,3.0,110558.0,71521.5,,
4448,max_2,max,1,4,120562.0,20.0,60.0,24.0,0.4,4.0,36.0,110562.0,95261.25,,
4449,fair_1,fair,1,4,120599.0,20.0,60.0,57.0,0.95,37.0,3.0,110599.0,90556.5,,
4449,max_1,max,1,4,120599.0,0.0,0.0,0.0,0.7,0.0,0.0,110599.0,40311.75,,
4449,fair_2,fair,1,4,120639.0,20.0,60.0,60.0,1.0,40.0,0.0,110639.0,71521.5,,
4449,max_2,max,1,4,120643.0,20.0,60.0,24.0,0.4,4.0,36.0,110643.0,95297.25,,
4450,fair_1,fair,1,4,120648.0,10.0,30.0,15.0,0.5,5.0,15.0,110648.0,90571.5,,
4450,max_1,max,1,4,120648.0,0.0,0.0,0.0,0.7,0.0,0.0,110648.0,40311.75,,
4450,fair_2,fair,1,4,120661.0,20.0,60.0,33.0,0.55,13.0,27.0,110661.0,71548.5,,
4450,max_2,max,1,4,120656.0,20.0,60.0,15.0,0.25,-5.0,45.0,110656.0,95342.25,,
4451,fair_1,fair,1,4,120636.0,20.0,60.0,0.0,0.0,-20.0,60.0,110636.0,90631.5,,
4451,max_1,max,1,4,120636.0,0.0,0.0,0.0,0.85,0.0,0.0,110636.0,40311.75,,
4451,fair_2,fair,1,4,120632.25,15.0,45.0,11.25,0.25,-3.75,33.75,110632.25,71582.25,,
4451,max_2,max,1,4,120632.25,0.0,0.0,0.0,0.35,0.0,0.0,110632.25,95342.25,,
4452,fair_1,fair,1,4,120632.25,0.0,0.0,0.0,0.95,0.0,0.0,110632.25,90631.5,,
4452,max_1,max,1,4,120632.25,0.0,0.0,0.0,0.8,0.0,0.0,110632.25,40311.75,,
4452,fair_2,fair,1,4,120660.25,20.0,60.0,48.0,0.8,28.0,12.0,110660.25,71594.25,,
4452,max_2,max,1,4,120656.5,15.0,45.0,11.25,0.25,-3.75,33.75,110656.5,95376.0,,
4453,fair_1,fair,1,4,120636.5,20.0,60.0,0.0,0.0,-20.0,60.0,110636.5,90691.5,,
4453,max_1,max,1,4,120636.5,0.0,0.0,0.0,0.7,0.0,0.0,110636.5,40311.75,,
4453,fair_2,fair,1,4,120635.25,5.0,15.0,3.75,0.25,-1.25,11.25,110635.25,71605.5,,
4453,max_2,max,1,4,120635.25,0.0,0.0,0.0,0.05,0.0,0.0,110635.25,95376.0,,
4454,fair_1,fair,1,4,120635.25,0.0,0.0,0.0,0.1,0.0,0.0,110635.25,90691.5,,
4454,max_1,max,1,4,120635.25,0.0,0.0,0.0,0.1,0.0,0.0,110635.25,40311.75,,
4454,fair_2,fair,1,4,120624.25,20.0,60.0,9.0,0.15,-11.0,51.0,110624.25,71656.5,,
4454,max_2,max,1,4,120624.25,0.0,0.0,0.0,0.3,0.0,0.0,110624.25,95376.0,,
4455,fair_1,fair,1,4,120661.25,20.0,60.0,57.0,0.95,37.0,3.0,110661.25,90694.5,,
4455,max_1,max,1,4,120661.25,0.0,0.0,0.0,0.7,0.0,0.0,110661.25,40311.75,,
4455,fair_2,fair,1,4,120653.25,20.0,60.0,12.0,0.2,-8.0,48.0,110653.25,71704.5,,
4455,max_2,max,1,4,120687.25,20.0,60.0,54.0,0.9,34.0,6.0,110687.25,95382.0,,
4456,fair_1,fair,1,4,120673.25,20.0,60.0,6.0,0.1,-14.0,54.0,110673.25,90748.5,,
4456,max_1,max,1,4,120673.25,0.0,0.0,0.0,0.7,0.0,0.0,110673.25,40311.75,,
4456,fair_2,fair,1,4,120668.25,20.0,60.0,15.0,0.25,-5.0,45.0,110668.25,71749.5,,
4456,max_2,max,1,4,120687.25,20.0,60.0,39.0,0.65,19.0,21.0,110687.25,95403.0,,
4457,fair_1,fair,1,4,120687.25,0.0,0.0,0.0,1.0,0.0,0.0,110687.25,90748.5,,
4457,max_1,max,1,4,120687.25,0.0,0.0,0.0,0.7,0.0,0.0,110687.25,40311.75,,
4457,fair_2,fair,1,4,120682.25,20.0,60.0,15.0,0.25,-5.0,45.0,110682.25,71794.5,,
4457,max_2,max,1,4,120686.25,20.0,60.0,24.0,0.4,4.0,36.0,110686.25,95439.0,,
4458,fair_1,fair,1,4,120686.25,0.0,0.0,0.0,0.95,0.0,0.0,110686.25,90748.5,,
4458,max_1,max,1,4,120686.25,0.0,0.0,0.0,0.7,0.0,0.0,110686.25,40311.75,,
4458,fair_2,fair,1,4,120681.25,20.0,60.0,15.0,0.25,-5.0,45.0,110681.25,71839.5,,
4458,max_2,max,1,4,120685.25,20.0,60.0,24.0,0.4,4.0,36.0,110685.25,95475.0,,
4459,fair_1,fair,1,4,120685.25,0.0,0.0,0.0,0.95,0.0,0.0,110685.25,90748.5,,
4459,max_1,max,1,4,120685.25,0.0,0.0,0.0,0.7,0.0,0.0,110685.25,40311.75,,
4459,fair_2,fair,1,4,120680.25,20.0,60.0,15.0,0.25,-5.0,45.0,110680.25,71884.5,,
4459,max_2,max,1,4,120684.25,20.0,60.0,24.0,0.4,4.0,36.0,110684.25,95511.0,,
4460,fair_1,fair,1,4,120684.25,0.0,0.0,0.0,0.95,0.0,0.0,110684.25,90748.5,,
4460,max_1,max,1,4,120689.75,5.0,15.0,10.5,0.7,5.5,4.5,110689.75,40316.25,,
4460,fair_2,fair,1,4,120726.75,20.0,60.0,57.0,0.95,37.0,3.0,110726.75,71887.5,,
4460,max_2,max,1,4,120730.75,20.0,60.0,24.0,0.4,4.0,36.0,110730.75,95547.0,,
4461,fair_1,fair,1,4,120730.75,0.0,0.0,0.0,0.3,0.0,0.0,110730.75,90748.5,,
4461,max_1,max,1,4,120730.75,0.0,0.0,0.0,0.7,0.0,0.0,110730.75,40316.25,,
4461,fair_2,fair,1,4,120725.75,20.0,60.0,15.0,0.25,-5.0,45.0,110725.75,71932.5,,
4461,max_2,max,1,4,120729.75,20.0,60.0,24.0,0.4,4.0,36.0,110729.75,95583.0,,
4462,fair_1,fair,1,4,120729.75,0.0,0.0,0.0,1.0,0.0,0.0,110729.75,90748.5,,
4462,max_1,max,1,4,120729.75,0.0,0.0,0.0,0.7,0.0,0.0,110729.75,40316.25,,
4462,fair_2,fair,1,4,120766.75,20.0,60.0,57.0,0.95,37.0,3.0,110766.75,71935.5,,
4462,max_2,max,1,4,120770.75,20.0,60.0,24.0,0.4,4.0,36.0,110770.75,95619.0,,
4463,fair_1,fair,1,4,120768.75,20.0,60.0,18.0,0.3,-2.0,42.0,110768.75,90790.5,,
4463,max_1,max,1,4,120768.75,0.0,0.0,0.0,0.85,0.0,0.0,110768.75,40316.25,,
4463,fair_2,fair,1,4,120763.75,20.0,60.0,15.0,0.25,-5.0,45.0,110763.75,71980.5,,
4463,max_2,max,1,4,120767.75,20.0,60.0,24.0,0.4,4.0,36.0,110767.75,95655.0,,
4464,fair_1,fair,1,4,120767.75,0.0,0.0,0.0,0.0,0.0,0.0,110767.75,90790.5,,
4464,max_1,max,1,4,120767.75,0.0,0.0,0.0,0.2,0.0,0.0,110767.75,40316.25,,
4464,fair_2,fair,1,4,120804.75,20.0,60.0,57.0,0.95,37.0,3.0,110804.75,71983.5,,
4464,max_2,max,1,4,120808.75,20.0,60.0,24.0,0.4,4.0,36.0,110808.75,95691.0,,
4465,fair_1,fair,1,4,120808.75,0.0,0.0,0.0,0.0,0.0,0.0,110808.75,90790.5,,
4465,max_1,max,1,4,120808.75,0.0,0.0,0.0,0.7,0.0,0.0,110808.75,40316.25,,
4465,fair_2,fair,1,4,120803.75,20.0,60.0,15.0,0.25,-5.0,45.0,110803.75,72028.5,,
4465,max_2,max,1,4,120807.75,20.0,60.0,24.0,0.4,4.0,36.0,110807.75,95727.0,,
4466,fair_1,fair,1,4,120807.75,0.0,0.0,0.0,0.5,0.0,0.0,110807.75,90790.5,,
4466,max_1,max,1,4,120807.75,0.0,0.0,0.0,0.7,0.0,0.0,110807.75,40316.25,,
4466,fair_2,fair,1,4,120826.75,20.0,60.0,39.0,0.65,19.0,21.0,110826.75,72049.5,,
4466,max_2,max,1,4,120830.75,20.0,60.0,24.0,0.4,4.0,36.0,110830.75,95763.0,,
4467,fair_1,fair,1,4,120831.75,20.0,60.0,21.0,0.35,1.0,39.0,110831.75,90829.5,,
4467,max_1,max,1,4,120827.75,10.0,30.0,6.0,0.2,-4.0,24.0,110827.75,40340.25,,
4467,fair_2,fair,1,4,120822.75,20.0,60.0,15.0,0.25,-5.0,45.0,110822.75,72094.5,,
4467,max_2,max,1,4,120826.75,20.0,60.0,24.0,0.4,4.0,36.0,110826.75,95799.0,,
4468,fair_1,fair,1,4,120826.75,0.0,0.0,0.0,0.0,0.0,0.0,110826.75,90829.5,,
4468,max_1,max,1,4,120826.75,0.0,0.0,0.0,0.7,0.0,0.0,110826.75,40340.25,,
4468,fair_2,fair,1,4,120863.75,20.0,60.0,57.0,0.95,37.0,3.0,110863.75,72097.5,,
4468,max_2,max,1,4,120867.75,20.0,60.0,24.0,0.4,4.0,36.0,110867.75,95835.0,,
4469,fair_1,fair,1,4,120867.75,0.0,0.0,0.0,0.0,0.0,0.0,110867.75,90829.5,,
4469,max_1,max,1,4,120867.75,0.0,0.0,0.0,0.7,0.0,0.0,110867.75,40340.25,,
4469,fair_2,fair,1,4,120867.75,0.0,0.0,0.0,0.25,0.0,0.0,110867.75,72097.5,,
4469,max_2,max,1,4,120862.75,20.0,60.0,15.0,0.25,-5.0,45.0,110862.75,95880.0,,
