timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,episode
3,fair_1,fair,1,4,20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-20.0,0.0,376
3,max_1,max,1,4,10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-30.0,90.0,376
4,fair_1,fair,1,4,10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-30.0,0.0,376
4,max_1,max,1,4,5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-35.0,105.0,376
5,fair_1,fair,1,4,5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-35.0,0.0,376
5,max_1,max,1,4,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-45.0,135.0,376
6,fair_1,fair,1,4,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-46.25,11.25,376
6,max_1,max,1,4,-6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-46.25,135.0,376
7,fair_1,fair,1,4,13.75,10.0,10.0,30.0,30.0,1.0,20.0,0.0,-26.25,11.25,376
7,max_1,max,1,4,12.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-27.5,146.25,376
8,fair_1,fair,1,4,31.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-8.75,22.5,376
8,max_1,max,1,4,31.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-8.75,146.25,376
9,fair_1,fair,1,4,43.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,3.75,30.0,376
9,max_1,max,1,4,43.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.75,146.25,376
0,fair_1,fair,1,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,30.0,377
0,max_1,max,1,4,40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,0.0,30.0,377
1,fair_1,fair,1,4,35.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-5.0,75.0,377
1,max_1,max,1,4,35.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-5.0,30.0,377
2,fair_1,fair,1,4,42.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,2.5,97.5,377
2,max_1,max,1,4,42.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.5,30.0,377
3,fair_1,fair,1,4,37.5,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-2.5,142.5,377
3,max_1,max,1,4,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,30.0,377
4,fair_1,fair,1,4,47.5,20.0,20.0,60.0,30.0,0.5,10.0,30.0,7.5,172.5,377
4,max_1,max,1,4,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,30.0,377
5,fair_1,fair,1,4,72.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,32.5,187.5,377
5,max_1,max,1,4,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,30.0,377
6,fair_1,fair,1,4,85.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,45.0,195.0,377
6,max_1,max,1,4,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,30.0,377
7,fair_1,fair,1,4,97.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,57.5,202.5,377
7,max_1,max,1,4,87.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,47.5,60.0,377
8,fair_1,fair,1,4,87.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,47.5,202.5,377
8,max_1,max,1,4,77.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,37.5,90.0,377
9,fair_1,fair,1,4,77.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,202.5,377
9,max_1,max,1,4,57.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,17.5,150.0,377
0,fair_1,fair,1,4,37.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-2.5,22.5,378
0,max_1,max,1,4,32.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-7.5,15.0,378
1,fair_1,fair,1,4,31.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-8.75,33.75,378
1,max_1,max,1,4,21.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-18.75,45.0,378
2,fair_1,fair,1,4,16.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-23.75,48.75,378
2,max_1,max,1,4,11.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-28.75,60.0,378
3,fair_1,fair,1,4,23.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-16.25,56.25,378
3,max_1,max,1,4,13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-26.25,90.0,378
4,fair_1,fair,1,4,12.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-27.5,67.5,378
4,max_1,max,1,4,2.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-37.5,120.0,378
5,fair_1,fair,1,4,21.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-18.75,78.75,378
5,max_1,max,1,4,11.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-28.75,150.0,378
6,fair_1,fair,1,4,17.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-22.5,82.5,378
6,max_1,max,1,4,7.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-32.5,180.0,378
7,fair_1,fair,1,4,20.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-20.0,90.0,378
7,max_1,max,1,4,10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-30.0,210.0,378
8,fair_1,fair,1,4,22.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-17.5,97.5,378
8,max_1,max,1,4,12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-27.5,240.0,378
9,fair_1,fair,1,4,25.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-15.0,105.0,378
9,max_1,max,1,4,15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-25.0,270.0,378
0,fair_1,fair,1,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,30.0,379
0,max_1,max,1,4,30.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-10.0,60.0,379
1,fair_1,fair,1,4,25.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-15.0,75.0,379
1,max_1,max,1,4,5.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-35.0,120.0,379
2,fair_1,fair,1,4,30.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-10.0,90.0,379
2,max_1,max,1,4,10.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-30.0,180.0,379
3,fair_1,fair,1,4,6.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-33.75,123.75,379
3,max_1,max,1,4,-13.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-53.75,240.0,379
4,fair_1,fair,1,4,-17.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-57.5,157.5,379
4,max_1,max,1,4,-22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-62.5,255.0,379
5,fair_1,fair,1,4,-27.5,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-67.5,202.5,379
5,max_1,max,1,4,-37.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-77.5,285.0,379
6,fair_1,fair,1,4,-42.5,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-82.5,247.5,379
6,max_1,max,1,4,-47.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-87.5,300.0,379
7,fair_1,fair,1,4,-37.5,20.0,20.0,60.0,30.0,0.5,10.0,30.0,-77.5,277.5,379
7,max_1,max,1,4,-42.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-82.5,315.0,379
8,fair_1,fair,1,4,-17.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-57.5,292.5,379
8,max_1,max,1,4,-32.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-72.5,360.0,379
9,fair_1,fair,1,4,-7.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-47.5,307.5,379
9,max_1,max,1,4,-12.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-52.5,375.0,379
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,380
0,max_1,max,1,4,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.75,0.0,380
1,fair_1,fair,1,4,61.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,21.25,48.75,380
1,max_1,max,1,4,41.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,1.25,60.0,380
2,fair_1,fair,1,4,37.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-2.5,82.5,380
2,max_1,max,1,4,17.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-22.5,120.0,380
3,fair_1,fair,1,4,42.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,2.5,97.5,380
3,max_1,max,1,4,32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-7.5,150.0,380
4,fair_1,fair,1,4,28.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-11.25,131.25,380
4,max_1,max,1,4,18.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-21.25,180.0,380
5,fair_1,fair,1,4,13.75,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-26.25,176.25,380
5,max_1,max,1,4,8.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-31.25,195.0,380
6,fair_1,fair,1,4,3.75,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-36.25,221.25,380
6,max_1,max,1,4,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.25,195.0,380
7,fair_1,fair,1,4,28.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-11.25,236.25,380
7,max_1,max,1,4,28.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.25,195.0,380
8,fair_1,fair,1,4,53.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,13.75,251.25,380
8,max_1,max,1,4,53.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.75,195.0,380
9,fair_1,fair,1,4,78.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,38.75,266.25,380
9,max_1,max,1,4,78.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.75,195.0,380
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,381
0,max_1,max,1,4,18.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-21.25,60.0,381
1,fair_1,fair,1,4,21.25,5.0,5.0,15.0,7.5,0.5,2.5,7.5,-18.75,18.75,381
1,max_1,max,1,4,6.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-33.75,105.0,381
2,fair_1,fair,1,4,31.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-8.75,33.75,381
2,max_1,max,1,4,16.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-23.75,150.0,381
3,fair_1,fair,1,4,11.25,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-28.75,78.75,381
3,max_1,max,1,4,1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-38.75,180.0,381
4,fair_1,fair,1,4,-3.75,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-43.75,123.75,381
4,max_1,max,1,4,-13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-53.75,210.0,381
5,fair_1,fair,1,4,-13.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-53.75,123.75,381
5,max_1,max,1,4,-23.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-63.75,240.0,381
6,fair_1,fair,1,4,-28.75,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-68.75,168.75,381
6,max_1,max,1,4,-33.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-73.75,255.0,381
7,fair_1,fair,1,4,-15.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-55.0,180.0,381
7,max_1,max,1,4,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-60.0,270.0,381
8,fair_1,fair,1,4,-20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-60.0,180.0,381
8,max_1,max,1,4,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.0,270.0,381
9,fair_1,fair,1,4,-1.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-41.25,191.25,381
9,max_1,max,1,4,-6.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-46.25,285.0,381
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,382
0,max_1,max,1,4,28.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-11.25,30.0,382
1,fair_1,fair,1,4,18.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-21.25,41.25,382
1,max_1,max,1,4,13.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-26.25,45.0,382
2,fair_1,fair,1,4,8.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-31.25,56.25,382
2,max_1,max,1,4,-1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-41.25,75.0,382
3,fair_1,fair,1,4,5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-35.0,60.0,382
3,max_1,max,1,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,75.0,382
4,fair_1,fair,1,4,5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-35.0,60.0,382
4,max_1,max,1,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,75.0,382
5,fair_1,fair,1,4,3.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-36.25,71.25,382
5,max_1,max,1,4,3.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-36.25,75.0,382
6,fair_1,fair,1,4,23.75,10.0,10.0,30.0,30.0,1.0,20.0,0.0,-16.25,71.25,382
6,max_1,max,1,4,13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-26.25,105.0,382
7,fair_1,fair,1,4,26.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-13.75,78.75,382
7,max_1,max,1,4,26.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-13.75,105.0,382
8,fair_1,fair,1,4,38.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-1.25,86.25,382
8,max_1,max,1,4,38.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.25,105.0,382
9,fair_1,fair,1,4,51.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,11.25,93.75,382
9,max_1,max,1,4,51.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.25,105.0,382
0,fair_1,fair,1,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,30.0,383
0,max_1,max,1,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,0.0,383
1,fair_1,fair,1,4,47.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,7.5,52.5,383
1,max_1,max,1,4,32.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-7.5,45.0,383
2,fair_1,fair,1,4,28.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-11.25,86.25,383
2,max_1,max,1,4,18.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-21.25,75.0,383
3,fair_1,fair,1,4,18.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-21.25,86.25,383
3,max_1,max,1,4,13.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-26.25,90.0,383
4,fair_1,fair,1,4,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.25,86.25,383
4,max_1,max,1,4,8.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-31.25,105.0,383
5,fair_1,fair,1,4,8.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-31.25,86.25,383
5,max_1,max,1,4,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.25,105.0,383
6,fair_1,fair,1,4,28.75,10.0,10.0,30.0,30.0,1.0,20.0,0.0,-11.25,86.25,383
6,max_1,max,1,4,18.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-21.25,135.0,383
7,fair_1,fair,1,4,18.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-21.25,86.25,383
7,max_1,max,1,4,8.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-31.25,165.0,383
8,fair_1,fair,1,4,8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-31.25,86.25,383
8,max_1,max,1,4,3.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-36.25,180.0,383
9,fair_1,fair,1,4,3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-36.25,86.25,383
9,max_1,max,1,4,-6.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-46.25,210.0,383
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,384
0,max_1,max,1,4,28.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-11.25,30.0,384
1,fair_1,fair,1,4,27.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-12.5,22.5,384
1,max_1,max,1,4,17.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-22.5,60.0,384
2,fair_1,fair,1,4,12.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-27.5,37.5,384
2,max_1,max,1,4,2.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-37.5,90.0,384
3,fair_1,fair,1,4,8.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-31.25,41.25,384
3,max_1,max,1,4,-1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-41.25,120.0,384
4,fair_1,fair,1,4,-2.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-42.5,52.5,384
4,max_1,max,1,4,-7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-47.5,135.0,384
5,fair_1,fair,1,4,17.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-22.5,67.5,384
5,max_1,max,1,4,2.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-37.5,180.0,384
6,fair_1,fair,1,4,2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-37.5,67.5,384
6,max_1,max,1,4,-12.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-52.5,225.0,384
7,fair_1,fair,1,4,-12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-52.5,67.5,384
7,max_1,max,1,4,-17.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-57.5,240.0,384
8,fair_1,fair,1,4,-5.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-45.0,75.0,384
8,max_1,max,1,4,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-55.0,270.0,384
9,fair_1,fair,1,4,-8.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-48.75,78.75,384
9,max_1,max,1,4,-18.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-58.75,300.0,384
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,385
0,max_1,max,1,4,28.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-11.25,30.0,385
1,fair_1,fair,1,4,18.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-21.25,41.25,385
1,max_1,max,1,4,13.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-26.25,45.0,385
2,fair_1,fair,1,4,3.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-36.25,71.25,385
2,max_1,max,1,4,-1.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-41.25,60.0,385
3,fair_1,fair,1,4,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.25,71.25,385
3,max_1,max,1,4,-6.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-46.25,75.0,385
4,fair_1,fair,1,4,-6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-46.25,71.25,385
4,max_1,max,1,4,-6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.25,75.0,385
5,fair_1,fair,1,4,13.75,10.0,10.0,30.0,30.0,1.0,20.0,0.0,-26.25,71.25,385
5,max_1,max,1,4,-1.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-41.25,120.0,385
6,fair_1,fair,1,4,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-41.25,71.25,385
6,max_1,max,1,4,-1.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-41.25,120.0,385
7,fair_1,fair,1,4,5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-35.0,75.0,385
7,max_1,max,1,4,5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-35.0,120.0,385
8,fair_1,fair,1,4,11.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-28.75,78.75,385
8,max_1,max,1,4,11.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-28.75,120.0,385
9,fair_1,fair,1,4,23.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-16.25,86.25,385
9,max_1,max,1,4,23.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-16.25,120.0,385
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,386
0,max_1,max,1,4,31.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-8.75,15.0,386
1,fair_1,fair,1,4,27.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-12.5,67.5,386
1,max_1,max,1,4,22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-17.5,30.0,386
2,fair_1,fair,1,4,18.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-21.25,101.25,386
2,max_1,max,1,4,13.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-26.25,45.0,386
3,fair_1,fair,1,4,26.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-13.75,108.75,386
3,max_1,max,1,4,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.75,45.0,386
4,fair_1,fair,1,4,51.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,11.25,123.75,386
4,max_1,max,1,4,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,45.0,386
5,fair_1,fair,1,4,50.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,10.0,135.0,386
5,max_1,max,1,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,386
6,fair_1,fair,1,4,56.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,16.25,138.75,386
6,max_1,max,1,4,56.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,16.25,45.0,386
7,fair_1,fair,1,4,68.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,28.75,146.25,386
7,max_1,max,1,4,63.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,23.75,60.0,386
8,fair_1,fair,1,4,76.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,36.25,153.75,386
8,max_1,max,1,4,71.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,31.25,75.0,386
9,fair_1,fair,1,4,77.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,37.5,157.5,386
9,max_1,max,1,4,62.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,22.5,120.0,386
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,387
0,max_1,max,1,4,33.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-6.25,15.0,387
1,fair_1,fair,1,4,32.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-7.5,22.5,387
1,max_1,max,1,4,17.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-22.5,60.0,387
2,fair_1,fair,1,4,30.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-10.0,30.0,387
2,max_1,max,1,4,25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-15.0,75.0,387
3,fair_1,fair,1,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,30.0,387
3,max_1,max,1,4,15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-25.0,105.0,387
4,fair_1,fair,1,4,13.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-26.25,41.25,387
4,max_1,max,1,4,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.25,105.0,387
5,fair_1,fair,1,4,13.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-26.25,41.25,387
5,max_1,max,1,4,3.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-36.25,135.0,387
6,fair_1,fair,1,4,3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-36.25,41.25,387
6,max_1,max,1,4,-1.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-41.25,150.0,387
7,fair_1,fair,1,4,-1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-41.25,41.25,387
7,max_1,max,1,4,-1.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-41.25,150.0,387
8,fair_1,fair,1,4,11.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-28.75,48.75,387
8,max_1,max,1,4,11.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-28.75,150.0,387
9,fair_1,fair,1,4,11.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-28.75,48.75,387
9,max_1,max,1,4,11.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-28.75,150.0,387
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,388
0,max_1,max,1,4,21.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-18.75,45.0,388
1,fair_1,fair,1,4,17.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-22.5,67.5,388
1,max_1,max,1,4,2.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-37.5,90.0,388
2,fair_1,fair,1,4,15.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-25.0,75.0,388
2,max_1,max,1,4,10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-30.0,105.0,388
3,fair_1,fair,1,4,0.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-40.0,105.0,388
3,max_1,max,1,4,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-60.0,165.0,388
4,fair_1,fair,1,4,-21.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-61.25,116.25,388
4,max_1,max,1,4,-21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.25,165.0,388
5,fair_1,fair,1,4,-26.25,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-66.25,161.25,388
