episode,investor_return,a1_return,a1_repay,a2_return,a2_repay
32673,-57.5,138.75,0.125,108.75,0.475
32674,-42.5,150.0,0.025,112.5,0.375
32675,-67.5,105.0,0.175,142.5,0.3
32676,11.25,78.75,0.1,150.0,0.4
32677,-3.75,30.0,0.125,63.75,0.35
32678,-93.75,255.0,0.1,108.75,0.4
32679,-37.5,60.0,0.2,97.5,0.3
32680,-81.25,240.0,0.0,11.25,0.4
32681,-2.5,153.75,0.1,48.75,0.525
32682,-72.5,232.5,0.05,120.0,0.475
32683,-6.25,112.5,0.15,183.75,0.45
32684,-93.75,262.5,0.1,71.25,0.525
32685,-50.0,161.25,0.075,78.75,0.575
32686,-50.0,157.5,0.05,52.5,0.425
32687,-16.25,105.0,0.225,41.25,0.45
32688,-53.75,150.0,0.0,63.75,0.525
32689,-8.75,157.5,0.075,191.25,0.475
32690,-38.75,195.0,0.0,63.75,0.45
32691,-205.0,510.0,0.1,225.0,0.375
32692,-77.5,210.0,0.05,97.5,0.475
32693,5.0,172.5,0.05,112.5,0.525
32694,-73.75,240.0,0.0,3.75,0.3
32695,-75.0,270.0,0.025,75.0,0.525
32696,-126.25,450.0,0.0,26.25,0.4
32697,-18.75,37.5,0.2,101.25,0.5
32698,-100.0,315.0,0.05,135.0,0.45
32699,-41.25,187.5,0.05,183.75,0.475
32700,-95.0,150.0,0.15,165.0,0.45
32701,-96.25,247.5,0.1,78.75,0.45
32702,-141.25,262.5,0.05,318.75,0.3
32703,13.75,7.5,0.225,18.75,0.325
32704,-43.75,52.5,0.2,341.25,0.275
32705,-37.5,52.5,0.2,375.0,0.225
32706,-173.75,495.0,0.1,78.75,0.45
32707,38.75,120.0,0.1,101.25,0.55
32708,-85.0,135.0,0.225,300.0,0.375
32709,5.0,195.0,0.15,90.0,0.575
32710,-21.25,120.0,0.05,161.25,0.475
32711,-46.25,180.0,0.075,56.25,0.55
32712,-16.25,285.0,0.0,101.25,0.675
32713,-15.0,165.0,0.0,240.0,0.45
32714,-10.0,180.0,0.075,90.0,0.575
32715,50.0,30.0,0.225,180.0,0.5
32716,7.5,172.5,0.125,120.0,0.55
32717,-13.75,187.5,0.05,146.25,0.525
32718,-36.25,127.5,0.225,108.75,0.525
32719,-13.75,180.0,0.1,63.75,0.65
32720,-8.75,45.0,0.225,123.75,0.525
32721,-28.75,202.5,0.1,146.25,0.55
32722,-42.5,127.5,0.15,165.0,0.475
32723,52.5,67.5,0.1,240.0,0.475
32724,-182.5,450.0,0.0,322.5,0.3
32725,-81.25,195.0,0.05,206.25,0.475
32726,6.25,90.0,0.225,93.75,0.45
32727,-15.0,90.0,0.175,45.0,0.35
32728,-51.25,217.5,0.05,243.75,0.45
32729,11.25,105.0,0.1,183.75,0.475
32730,-5.0,180.0,0.125,105.0,0.525
32731,-32.5,127.5,0.1,75.0,0.3
32732,-118.75,315.0,0.0,93.75,0.4
32733,-13.75,172.5,0.05,101.25,0.525
32734,43.75,187.5,0.125,108.75,0.5
32735,-80.0,225.0,0.0,45.0,0.45
32736,45.0,97.5,0.15,157.5,0.525
32737,-87.5,195.0,0.0,82.5,0.475
32738,-33.75,210.0,0.025,93.75,0.525
32739,-8.75,232.5,0.05,236.25,0.45
32740,-105.0,315.0,0.0,120.0,0.55
32741,1.25,150.0,0.0,198.75,0.45
32742,-70.0,172.5,0.05,127.5,0.475
32743,-32.5,116.25,0.125,86.25,0.375
32744,-6.25,97.5,0.075,48.75,0.625
32745,-95.0,270.0,0.125,135.0,0.55
32746,77.5,82.5,0.05,120.0,0.575
32747,13.75,150.0,0.15,116.25,0.6
32748,-68.75,255.0,0.0,63.75,0.675
32749,58.75,60.0,0.15,221.25,0.475
32750,15.0,82.5,0.175,112.5,0.6
32751,-53.75,120.0,0.0,63.75,0.625
32752,51.25,127.5,0.05,101.25,0.7
32753,-88.75,360.0,0.15,48.75,0.775
32754,-83.75,495.0,0.1,198.75,0.45
32755,25.0,135.0,0.0,90.0,0.65
32756,-32.5,247.5,0.05,15.0,0.725
32757,-75.0,105.0,0.2,270.0,0.325
32758,30.0,60.0,0.15,30.0,0.85
32759,57.5,270.0,0.0,52.5,0.825
32760,-8.75,105.0,0.1,63.75,0.725
32761,32.5,262.5,0.1,135.0,0.625
32762,-65.0,210.0,0.0,45.0,0.675
32763,23.75,67.5,0.15,198.75,0.5
32764,-55.0,330.0,0.0,105.0,0.625
32765,-103.75,150.0,0.0,183.75,0.4
32766,-38.75,165.0,0.075,183.75,0.5
32767,-1.25,82.5,0.1,18.75,0.625
32768,11.25,7.5,0.2,101.25,0.65
32769,-130.0,405.0,0.05,15.0,0.55
32770,-110.0,405.0,0.0,15.0,0.55
32771,0.0,135.0,0.0,75.0,0.7
32772,47.5,172.5,0.05,60.0,0.625
32773,-90.0,375.0,0.1,45.0,0.325
32774,-122.5,277.5,0.05,105.0,0.425
32775,-120.0,322.5,0.05,127.5,0.625
32776,-13.75,75.0,0.05,258.75,0.4
32777,-107.5,292.5,0.1,75.0,0.575
32778,-51.25,187.5,0.05,33.75,0.5
32779,52.5,127.5,0.05,120.0,0.625
32780,-196.25,585.0,0.0,131.25,0.55
32781,-3.75,127.5,0.05,26.25,0.625
32782,17.5,135.0,0.0,67.5,0.675
32783,-52.5,180.0,0.0,82.5,0.625
32784,-123.75,165.0,0.0,408.75,0.225
32785,-25.0,75.0,0.025,0.0,0.25
32786,-18.75,105.0,0.2,33.75,0.5
32787,2.5,285.0,0.0,52.5,0.7
32788,-51.25,255.0,0.0,116.25,0.525
32789,-73.75,165.0,0.1,78.75,0.175
32790,18.75,195.0,0.15,26.25,0.325
32791,-167.5,285.0,0.0,352.5,0.225
32792,13.75,285.0,0.0,161.25,0.525
32793,-2.5,97.5,0.1,105.0,0.575
32794,-85.0,112.5,0.05,202.5,0.3
32795,-98.75,210.0,0.0,108.75,0.525
32796,-65.0,22.5,0.2,322.5,0.275
32797,-67.5,142.5,0.05,165.0,0.45
32798,-31.25,225.0,0.0,146.25,0.425
32799,-67.5,120.0,0.0,127.5,0.525
32800,-107.5,345.0,0.0,112.5,0.475
32801,-71.25,195.0,0.0,26.25,0.35
32802,5.0,180.0,0.0,105.0,0.6
32803,-16.25,90.0,0.15,236.25,0.4
32804,-77.5,270.0,0.0,37.5,0.35
32805,-43.75,112.5,0.05,101.25,0.475
32806,-52.5,165.0,0.0,217.5,0.45
32807,-38.75,375.0,0.05,93.75,0.65
32808,-42.5,232.5,0.05,30.0,0.325
32809,-103.75,315.0,0.0,48.75,0.575
32810,12.5,142.5,0.05,105.0,0.575
32811,31.25,150.0,0.175,138.75,0.6
32812,-2.5,225.0,0.1,37.5,0.325
32813,32.5,120.0,0.125,37.5,0.625
32814,-53.75,150.0,0.1,63.75,0.2
32815,-50.0,150.0,0.025,30.0,0.4
32816,-145.0,405.0,0.2,60.0,0.6
32817,-40.0,277.5,0.05,142.5,0.525
32818,-61.25,161.25,0.025,60.0,0.45
32819,-148.75,210.0,0.0,258.75,0.3
32820,15.0,105.0,0.2,120.0,0.3
32821,-92.5,172.5,0.05,270.0,0.325
32822,-133.75,360.0,0.025,123.75,0.5
32823,111.25,22.5,0.25,56.25,0.75
32824,-8.75,270.0,0.1,78.75,0.6
32825,-62.5,172.5,0.05,30.0,0.15
32826,-31.25,82.5,0.05,48.75,0.35
32827,60.0,142.5,0.05,37.5,0.65
32828,48.75,15.0,0.225,176.25,0.525
32829,22.5,135.0,0.0,52.5,0.5
32830,-47.5,52.5,0.05,135.0,0.45
32831,-126.25,540.0,0.0,176.25,0.5
32832,22.5,127.5,0.15,30.0,0.55
32833,-72.5,487.5,0.05,135.0,0.55
32834,-36.25,142.5,0.05,33.75,0.35
32835,35.0,45.0,0.1,30.0,0.7
32836,7.5,135.0,0.25,157.5,0.55
32837,23.75,180.0,0.025,56.25,0.75
32838,-15.0,180.0,0.0,45.0,0.625
32839,-105.0,465.0,0.0,120.0,0.625
32840,3.75,127.5,0.05,18.75,0.525
32841,-31.25,270.0,0.0,101.25,0.625
32842,0.0,330.0,0.0,60.0,0.725
32843,-65.0,225.0,0.0,60.0,0.525
32844,-41.25,150.0,0.0,161.25,0.525
32845,-5.0,75.0,0.125,60.0,0.625
32846,-65.0,225.0,0.0,90.0,0.525
32847,-138.75,375.0,0.0,63.75,0.15
32848,-17.5,202.5,0.05,165.0,0.45
32849,17.5,30.0,0.15,82.5,0.6
32850,-25.0,165.0,0.0,120.0,0.5
32851,-87.5,97.5,0.05,180.0,0.15
32852,58.75,37.5,0.05,123.75,0.6
32853,-11.25,217.5,0.05,63.75,0.6
32854,-38.75,296.25,0.025,112.5,0.6
32855,-47.5,75.0,0.15,232.5,0.4
32856,-75.0,90.0,0.05,135.0,0.15
32857,-241.25,315.0,0.0,476.25,0.075
32858,1.25,97.5,0.05,161.25,0.5
32859,-7.5,217.5,0.05,60.0,0.6
32860,10.0,165.0,0.0,75.0,0.625
32861,-71.25,255.0,0.0,206.25,0.4
32862,-103.75,240.0,0.1,183.75,0.375
32863,-5.0,60.0,0.15,255.0,0.325
32864,-47.5,142.5,0.1,15.0,0.15
32865,-155.0,255.0,0.0,300.0,0.3
32866,78.75,127.5,0.225,33.75,0.8
32867,-126.25,112.5,0.05,303.75,0.225
32868,-198.75,202.5,0.05,476.25,0.075
32869,2.5,52.5,0.15,45.0,0.475
32870,30.0,127.5,0.1,112.5,0.575
32871,-31.25,165.0,0.0,176.25,0.45
32872,-100.0,255.0,0.0,75.0,0.5
32873,-112.5,345.0,0.0,127.5,0.45
32874,-6.25,127.5,0.1,168.75,0.5
32875,-75.0,255.0,0.0,150.0,0.45
32876,-56.25,270.0,0.0,236.25,0.45
32877,-60.0,90.0,0.05,90.0,0.45
32878,-90.0,210.0,0.075,60.0,0.15
32879,-92.5,262.5,0.05,120.0,0.45
32880,0.0,135.0,0.05,45.0,0.6
32881,-7.5,127.5,0.05,180.0,0.45
32882,-43.75,112.5,0.05,101.25,0.3
32883,20.0,112.5,0.2,67.5,0.6
32884,-150.0,465.0,0.1,75.0,0.575
32885,-70.0,240.0,0.0,150.0,0.45
32886,-50.0,150.0,0.0,0.0,0.3
32887,13.75,165.0,0.0,131.25,0.525
32888,-13.75,135.0,0.0,108.75,0.55
32889,-40.0,52.5,0.05,307.5,0.375
32890,-73.75,210.0,0.0,33.75,0.6
32891,-27.5,97.5,0.05,90.0,0.6
32892,97.5,150.0,0.0,142.5,0.675
32893,-17.5,390.0,0.025,247.5,0.525
32894,-45.0,210.0,0.025,15.0,0.75
32895,-40.0,375.0,0.0,285.0,0.45
32896,27.5,82.5,0.1,30.0,0.75
32897,-70.0,277.5,0.05,82.5,0.6
32898,22.5,180.0,0.0,157.5,0.6
32899,-35.0,240.0,0.0,225.0,0.525
32900,12.5,285.0,0.1,262.5,0.525
32901,-90.0,420.0,0.0,30.0,0.75
32902,66.25,82.5,0.1,71.25,0.7
32903,30.0,172.5,0.05,157.5,0.6
32904,-2.5,67.5,0.15,135.0,0.6
32905,-91.25,277.5,0.05,33.75,0.675
32906,-67.5,330.0,0.1,97.5,0.6
32907,-15.0,303.75,0.075,101.25,0.675
32908,-66.25,195.0,0.0,71.25,0.6
32909,-123.75,495.0,0.0,48.75,0.7
32910,91.25,97.5,0.1,71.25,0.75
32911,57.5,285.0,0.0,217.5,0.6
32912,-51.25,180.0,0.125,131.25,0.6
32913,-27.5,127.5,0.1,60.0,0.675
32914,-37.5,270.0,0.05,67.5,0.675
32915,21.25,202.5,0.05,86.25,0.7
32916,36.25,135.0,0.1,48.75,0.75
32917,0.0,270.0,0.0,90.0,0.675
32918,-20.0,285.0,0.025,135.0,0.625
32919,37.5,255.0,0.0,127.5,0.675
32920,-2.5,112.5,0.1,90.0,0.6
32921,43.75,75.0,0.15,191.25,0.55
32922,-43.75,270.0,0.0,153.75,0.6
32923,147.5,15.0,0.2,127.5,0.7
32924,-3.75,105.0,0.0,18.75,0.75
32925,21.25,82.5,0.05,26.25,0.75
32926,1.25,187.5,0.05,71.25,0.675
32927,58.75,52.5,0.1,78.75,0.675
32928,48.75,142.5,0.2,108.75,0.675
32929,63.75,67.5,0.1,138.75,0.625
32930,75.0,157.5,0.05,127.5,0.675
32931,-53.75,180.0,0.1,3.75,0.675
32932,53.75,157.5,0.05,168.75,0.6
32933,100.0,90.0,0.2,150.0,0.6
32934,-47.5,300.0,0.0,67.5,0.7
32935,135.0,67.5,0.1,97.5,0.725
32936,-136.25,435.0,0.0,41.25,0.675
32937,48.75,135.0,0.05,56.25,0.75
32938,-67.5,285.0,0.0,52.5,0.675
32939,-38.75,285.0,0.0,123.75,0.625
32940,-177.5,570.0,0.0,187.5,0.525
32941,-43.75,262.5,0.05,131.25,0.575
32942,-37.5,202.5,0.075,45.0,0.7
32943,6.25,142.5,0.05,101.25,0.625
32944,5.0,127.5,0.2,187.5,0.525
32945,116.25,97.5,0.125,86.25,0.75
32946,-41.25,150.0,0.125,71.25,0.675
32947,-42.5,217.5,0.05,15.0,0.75
32948,-51.25,180.0,0.05,41.25,0.675
32949,-20.0,240.0,0.1,30.0,0.75
32950,-81.25,420.0,0.0,71.25,0.675
32951,-22.5,7.5,0.25,165.0,0.525
32952,-51.25,330.0,0.0,71.25,0.675
32953,-60.0,120.0,0.1,180.0,0.525
32954,-42.5,285.0,0.025,67.5,0.675
32955,50.0,120.0,0.1,90.0,0.7
32956,-27.5,292.5,0.15,135.0,0.55
32957,27.5,195.0,0.1,127.5,0.625
32958,23.75,82.5,0.25,63.75,0.6
32959,-26.25,120.0,0.15,56.25,0.625
32960,-47.5,142.5,0.1,45.0,0.625
32961,-101.25,210.0,0.05,341.25,0.3
32962,57.5,82.5,0.05,60.0,0.6
32963,-22.5,247.5,0.1,75.0,0.55
32964,-35.0,217.5,0.1,67.5,0.65
32965,-31.25,90.0,0.05,41.25,0.575
32966,-15.0,22.5,0.15,172.5,0.45
32967,-15.0,135.0,0.125,150.0,0.525
32968,8.75,157.5,0.05,63.75,0.5
32969,-115.0,262.5,0.05,322.5,0.375
32970,-11.25,67.5,0.1,93.75,0.45
32971,13.75,105.0,0.1,131.25,0.475
32972,-65.0,135.0,0.05,60.0,0.3
32973,-81.25,135.0,0.25,176.25,0.45
32974,22.5,180.0,0.05,187.5,0.525
32975,10.0,30.0,0.25,60.0,0.55
32976,-76.25,435.0,0.0,131.25,0.5
32977,-98.75,345.0,0.1,33.75,0.625
32978,-80.0,315.0,0.0,105.0,0.525
32979,-27.5,97.5,0.15,0.0,0.225
32980,-81.25,285.0,0.0,146.25,0.575
32981,71.25,150.0,0.2,108.75,0.65
32982,-33.75,135.0,0.15,48.75,0.575
32983,-58.75,157.5,0.05,101.25,0.625
32984,32.5,142.5,0.05,45.0,0.725
32985,-87.5,315.0,0.0,22.5,0.375
32986,-35.0,67.5,0.05,97.5,0.325
32987,30.0,123.75,0.225,86.25,0.725
32988,-101.25,277.5,0.05,93.75,0.425
32989,-60.0,210.0,0.0,30.0,0.5
32990,-42.5,345.0,0.0,67.5,0.65
32991,-82.5,315.0,0.0,37.5,0.65
32992,13.75,150.0,0.0,176.25,0.5
32993,-16.25,217.5,0.05,78.75,0.625
32994,-70.0,195.0,0.1,195.0,0.4
32995,-56.25,330.0,0.05,116.25,0.625
32996,-105.0,180.0,0.1,165.0,0.5
32997,45.0,67.5,0.15,97.5,0.525
32998,-90.0,7.5,0.25,322.5,0.3
32999,-192.5,150.0,0.15,472.5,0.15
33000,-101.25,330.0,0.075,11.25,0.6
33001,95.0,15.0,0.25,90.0,0.675
33002,15.0,210.0,0.0,45.0,0.575
33003,32.5,105.0,0.0,112.5,0.625
33004,-42.5,165.0,0.0,157.5,0.475
33005,-88.75,142.5,0.1,386.25,0.225
33006,-27.5,225.0,0.0,142.5,0.575
33007,33.75,75.0,0.25,41.25,0.7
33008,-37.5,135.0,0.1,82.5,0.55
33009,-16.25,67.5,0.2,18.75,0.35
33010,66.25,82.5,0.2,101.25,0.65
33011,-28.75,150.0,0.0,48.75,0.6
33012,-65.0,270.0,0.0,75.0,0.325
33013,-58.75,210.0,0.0,78.75,0.475
33014,33.75,112.5,0.05,123.75,0.525
33015,27.5,97.5,0.1,45.0,0.55
33016,-20.0,75.0,0.1,15.0,0.325
33017,10.0,172.5,0.15,97.5,0.575
33018,8.75,210.0,0.1,101.25,0.5
33019,-63.75,37.5,0.2,326.25,0.325
33020,-65.0,127.5,0.1,127.5,0.55
33021,-30.0,232.5,0.05,97.5,0.55
33022,27.5,60.0,0.15,172.5,0.45
33023,66.25,60.0,0.2,183.75,0.525
33024,28.75,67.5,0.2,153.75,0.475
33025,-13.75,165.0,0.15,138.75,0.5
33026,3.75,157.5,0.05,78.75,0.6
33027,-66.25,247.5,0.05,108.75,0.525
33028,-51.25,247.5,0.05,93.75,0.575
33029,15.0,142.5,0.05,112.5,0.55
33030,12.5,60.0,0.15,247.5,0.45
33031,15.0,45.0,0.2,60.0,0.525
33032,-45.0,277.5,0.05,157.5,0.475
33033,-157.5,210.0,0.0,307.5,0.325
33034,-75.0,322.5,0.1,52.5,0.625
33035,20.0,7.5,0.25,52.5,0.525
33036,-66.25,240.0,0.0,206.25,0.475
33037,67.5,37.5,0.25,165.0,0.6
33038,-162.5,255.0,0.1,307.5,0.3
33039,20.0,105.0,0.1,165.0,0.475
33040,-10.0,127.5,0.2,52.5,0.65
33041,-23.75,232.5,0.15,101.25,0.525
33042,-28.75,142.5,0.05,56.25,0.55
33043,43.75,97.5,0.15,198.75,0.5
33044,-46.25,285.0,0.0,101.25,0.6
33045,-18.75,45.0,0.15,93.75,0.6
33046,-10.0,195.0,0.0,75.0,0.55
33047,-57.5,195.0,0.0,22.5,0.375
33048,-28.75,120.0,0.15,18.75,0.625
33049,26.25,7.5,0.25,56.25,0.575
33050,-56.25,247.5,0.1,318.75,0.375
33051,-62.5,157.5,0.05,105.0,0.5
33052,-11.25,172.5,0.15,168.75,0.525
33053,-23.75,240.0,0.1,123.75,0.575
33054,20.0,120.0,0.1,120.0,0.55
33055,76.25,67.5,0.1,206.25,0.45
33056,-40.0,120.0,0.2,0.0,0.3
33057,-16.25,82.5,0.1,3.75,0.3
33058,40.0,112.5,0.1,187.5,0.525
33059,-118.75,375.0,0.0,93.75,0.525
33060,-1.25,60.0,0.125,101.25,0.6
33061,-111.25,420.0,0.1,71.25,0.35
33062,26.25,97.5,0.15,266.25,0.45
33063,-13.75,210.0,0.025,93.75,0.575
33064,-21.25,165.0,0.0,206.25,0.425
33065,-117.5,247.5,0.15,120.0,0.3
33066,-43.75,240.0,0.0,153.75,0.525
33067,-60.0,232.5,0.05,7.5,0.3
33068,20.0,150.0,0.1,150.0,0.525
33069,51.25,165.0,0.1,123.75,0.55
33070,-33.75,202.5,0.1,101.25,0.55
33071,-126.25,270.0,0.0,266.25,0.375
33072,-21.25,60.0,0.2,71.25,0.225
33073,-196.25,585.0,0.0,41.25,0.525
33074,-32.5,75.0,0.2,97.5,0.55
33075,-75.0,270.0,0.0,75.0,0.55
33076,-80.0,322.5,0.05,127.5,0.475
33077,-42.5,142.5,0.05,180.0,0.45
33078,-66.25,315.0,0.025,101.25,0.525
33079,-28.75,75.0,0.2,93.75,0.425
33080,-75.0,172.5,0.05,112.5,0.375
33081,-42.5,105.0,0.0,67.5,0.3
33082,-13.75,157.5,0.2,146.25,0.45
33083,10.0,142.5,0.2,247.5,0.425
33084,-42.5,138.75,0.225,183.75,0.425
33085,-17.5,120.0,0.175,217.5,0.425
33086,-125.0,300.0,0.0,75.0,0.3
33087,-52.5,187.5,0.15,105.0,0.35
33088,-41.25,108.75,0.225,232.5,0.4
33089,31.25,67.5,0.1,161.25,0.425
33090,20.0,90.0,0.2,120.0,0.375
33091,1.25,60.0,0.2,48.75,0.475
33092,-140.0,405.0,0.0,15.0,0.325
33093,-35.0,165.0,0.0,90.0,0.475
33094,-66.25,187.5,0.1,138.75,0.3
33095,-62.5,195.0,0.025,67.5,0.525
33096,-40.0,127.5,0.05,52.5,0.475
33097,13.75,120.0,0.0,86.25,0.45
33098,-60.0,127.5,0.25,202.5,0.375
33099,-162.5,495.0,0.0,97.5,0.425
33100,-305.0,330.0,0.0,585.0,0.0
33101,-135.0,412.5,0.025,172.5,0.425
33102,-75.0,225.0,0.0,150.0,0.425
33103,-122.5,367.5,0.05,75.0,0.45
33104,-36.25,217.5,0.05,198.75,0.425
33105,-178.75,600.0,0.0,108.75,0.45
33106,-52.5,157.5,0.05,15.0,0.15
33107,-36.25,105.0,0.15,71.25,0.4
33108,-112.5,465.0,0.1,127.5,0.475
33109,-102.5,345.0,0.0,127.5,0.45
33110,-61.25,165.0,0.0,116.25,0.425
33111,-28.75,135.0,0.0,123.75,0.45
33112,-67.5,195.0,0.025,22.5,0.3
33113,-107.5,270.0,0.0,67.5,0.2
33114,-80.0,202.5,0.05,67.5,0.125
33115,-72.5,210.0,0.2,22.5,0.3
33116,-201.25,555.0,0.0,116.25,0.475
33117,-151.25,180.0,0.05,341.25,0.275
33118,-306.25,525.0,0.0,461.25,0.15
33119,-30.0,112.5,0.2,127.5,0.475
33120,-153.75,435.0,0.0,108.75,0.425
33121,-100.0,270.0,0.0,150.0,0.4
33122,-77.5,240.0,0.0,67.5,0.475
33123,-106.25,270.0,0.15,206.25,0.35
33124,-107.5,285.0,0.0,142.5,0.4
33125,-18.75,52.5,0.1,56.25,0.4
33126,-93.75,450.0,0.025,123.75,0.525
33127,-41.25,112.5,0.05,198.75,0.5
33128,6.25,37.5,0.1,206.25,0.425
33129,-77.5,247.5,0.05,0.0,0.2
33130,-65.0,172.5,0.05,142.5,0.35
33131,-62.5,120.0,0.0,82.5,0.325
33132,-10.0,255.0,0.0,135.0,0.425
33133,-110.0,375.0,0.0,45.0,0.4
33134,2.5,172.5,0.15,165.0,0.45
33135,-57.5,127.5,0.1,60.0,0.325
33136,-71.25,228.75,0.075,22.5,0.375
33137,-66.25,195.0,0.0,41.25,0.45
33138,-36.25,195.0,0.0,191.25,0.45
33139,-31.25,90.0,0.05,41.25,0.425
33140,-206.25,345.0,0.05,341.25,0.3
33141,15.0,172.5,0.05,142.5,0.475
33142,-101.25,330.0,0.1,251.25,0.425
33143,-61.25,172.5,0.05,108.75,0.525
33144,-12.5,210.0,0.1,112.5,0.475
33145,-68.75,322.5,0.05,206.25,0.45
33146,-3.75,127.5,0.05,176.25,0.525
33147,-12.5,150.0,0.05,112.5,0.45
33148,11.25,60.0,0.25,108.75,0.55
33149,-52.5,180.0,0.0,82.5,0.525
33150,16.25,60.0,0.2,243.75,0.425
33151,-67.5,285.0,0.0,142.5,0.45
33152,-10.0,48.75,0.125,71.25,0.5
33153,-116.25,285.0,0.025,191.25,0.35
33154,-128.75,225.0,0.0,273.75,0.375
33155,-82.5,157.5,0.2,225.0,0.425
33156,-30.0,157.5,0.05,82.5,0.475
33157,-131.25,450.0,0.05,71.25,0.525
33158,48.75,135.0,0.1,86.25,0.625
33159,-26.25,105.0,0.05,11.25,0.225
33160,15.0,210.0,0.15,75.0,0.675
33161,-151.25,525.0,0.0,56.25,0.65
33162,33.75,120.0,0.0,86.25,0.65
33163,-33.75,127.5,0.05,56.25,0.575
33164,-22.5,82.5,0.05,60.0,0.6
33165,-98.75,390.0,0.0,168.75,0.45
33166,-35.0,442.5,0.1,112.5,0.625
33167,16.25,157.5,0.05,86.25,0.525
33168,45.0,33.75,0.275,101.25,0.65
33169,-165.0,420.0,0.025,165.0,0.45
33170,75.0,127.5,0.1,127.5,0.675
33171,-120.0,315.0,0.0,135.0,0.5
33172,-56.25,270.0,0.0,116.25,0.55
33173,12.5,97.5,0.225,60.0,0.7
33174,-57.5,277.5,0.025,30.0,0.725
33175,50.0,7.5,0.25,142.5,0.525
33176,-168.75,555.0,0.0,33.75,0.7
33177,-92.5,195.0,0.1,127.5,0.65
33178,-113.75,30.0,0.15,333.75,0.3
33179,28.75,97.5,0.05,33.75,0.65
33180,25.0,33.75,0.125,41.25,0.7
33181,-56.25,195.0,0.1,11.25,0.675
33182,20.0,270.0,0.0,120.0,0.625
33183,57.5,142.5,0.05,180.0,0.6
33184,-41.25,135.0,0.0,116.25,0.575
33185,5.0,90.0,0.15,75.0,0.625
33186,-18.75,150.0,0.0,18.75,0.625
33187,82.5,247.5,0.05,90.0,0.75
33188,-40.0,360.0,0.075,150.0,0.65
33189,-21.25,120.0,0.05,11.25,0.6
33190,-33.75,172.5,0.05,161.25,0.525
33191,-60.0,60.0,0.25,120.0,0.55
33192,-12.5,352.5,0.05,30.0,0.55
33193,27.5,307.5,0.025,105.0,0.7
33194,50.0,247.5,0.05,22.5,0.875
33195,-53.75,255.0,0.0,48.75,0.75
33196,-21.25,255.0,0.0,56.25,0.775
33197,80.0,210.0,0.1,60.0,0.8
33198,-28.75,165.0,0.225,33.75,0.725
33199,87.5,210.0,0.0,22.5,0.875
33200,-73.75,255.0,0.1,168.75,0.6
33201,60.0,180.0,0.05,150.0,0.625
33202,11.25,90.0,0.1,198.75,0.55
33203,-40.0,210.0,0.0,0.0,0.975
33204,-85.0,105.0,0.2,360.0,0.3
33205,65.0,195.0,0.0,120.0,0.7
33206,-32.5,112.5,0.1,60.0,0.575
33207,-35.0,247.5,0.05,7.5,0.75
33208,3.75,75.0,0.2,41.25,0.825
33209,-5.0,232.5,0.05,142.5,0.575
33210,46.25,187.5,0.05,176.25,0.625
33211,-47.5,142.5,0.075,135.0,0.65
33212,-7.5,172.5,0.1,75.0,0.75
33213,18.75,202.5,0.05,108.75,0.675
33214,81.25,172.5,0.2,56.25,0.8
33215,-30.0,172.5,0.05,7.5,0.9
33216,175.0,97.5,0.25,67.5,0.85
33217,80.0,240.0,0.05,120.0,0.725
33218,48.75,195.0,0.15,56.25,0.725
33219,85.0,262.5,0.05,22.5,0.9
33220,-236.25,375.0,0.1,491.25,0.15
33221,72.5,127.5,0.1,60.0,0.75
33222,50.0,90.0,0.15,30.0,0.85
33223,-148.75,375.0,0.0,183.75,0.6
33224,13.75,142.5,0.1,3.75,0.95
33225,45.0,180.0,0.225,75.0,0.8
33226,77.5,127.5,0.2,75.0,0.775
33227,-66.25,37.5,0.2,258.75,0.425
33228,11.25,270.0,0.025,78.75,0.65
33229,-2.5,345.0,0.0,37.5,0.85
33230,93.75,270.0,0.025,26.25,0.9
33231,111.25,187.5,0.1,11.25,0.875
33232,-231.25,420.0,0.0,431.25,0.15
33233,86.25,187.5,0.05,86.25,0.75
33234,-2.5,195.0,0.05,7.5,0.875
33235,140.0,90.0,0.15,0.0,0.975
33236,106.25,165.0,0.15,78.75,0.8
33237,-75.0,255.0,0.0,180.0,0.35
33238,5.0,105.0,0.2,0.0,0.8
33239,-62.5,187.5,0.2,15.0,0.9
33240,-25.0,165.0,0.0,240.0,0.45
33241,-113.75,405.0,0.0,48.75,0.825
33242,-63.75,255.0,0.0,108.75,0.675
33243,-10.0,172.5,0.05,7.5,0.475
33244,57.5,112.5,0.05,150.0,0.65
33245,58.75,187.5,0.05,213.75,0.55
33246,58.75,217.5,0.05,63.75,0.825
33247,18.75,157.5,0.05,93.75,0.775
33248,22.5,30.0,0.25,67.5,0.8
33249,-85.0,285.0,0.0,0.0,0.8
33250,3.75,285.0,0.05,101.25,0.675
33251,75.0,37.5,0.2,127.5,0.625
33252,-87.5,247.5,0.025,60.0,0.6
33253,-118.75,270.0,0.2,168.75,0.625
33254,-57.5,157.5,0.075,270.0,0.475
33255,-61.25,240.0,0.1,41.25,0.825
33256,15.0,285.0,0.0,0.0,1.0
33257,127.5,142.5,0.1,0.0,1.0
33258,212.5,157.5,0.05,0.0,1.0
33259,22.5,157.5,0.1,0.0,1.0
33260,12.5,187.5,0.1,30.0,0.9
33261,175.0,37.5,0.2,97.5,0.775
