timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,episode
6,fair_1,fair,1,4,-75.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-115.0,300.0,613
6,max_1,max,1,4,-65.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,-105.0,225.0,613
7,fair_1,fair,1,4,-40.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-80.0,315.0,613
7,max_1,max,1,4,-40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-80.0,225.0,613
8,fair_1,fair,1,4,-15.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-55.0,330.0,613
8,max_1,max,1,4,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-55.0,225.0,613
9,fair_1,fair,1,4,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-55.0,330.0,613
9,max_1,max,1,4,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-55.0,225.0,613
0,fair_1,fair,1,4,65.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,25.0,15.0,614
0,max_1,max,1,4,50.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,10.0,45.0,614
1,fair_1,fair,1,4,45.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,5.0,60.0,614
1,max_1,max,1,4,35.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-5.0,75.0,614
2,fair_1,fair,1,4,15.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-25.0,120.0,614
2,max_1,max,1,4,5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-35.0,105.0,614
3,fair_1,fair,1,4,30.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-10.0,135.0,614
3,max_1,max,1,4,25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-15.0,120.0,614
4,fair_1,fair,1,4,21.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-18.75,168.75,614
4,max_1,max,1,4,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.75,120.0,614
5,fair_1,fair,1,4,46.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,6.25,183.75,614
5,max_1,max,1,4,46.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.25,120.0,614
6,fair_1,fair,1,4,71.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,31.25,198.75,614
6,max_1,max,1,4,61.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,21.25,150.0,614
7,fair_1,fair,1,4,67.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,27.5,202.5,614
7,max_1,max,1,4,62.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,22.5,165.0,614
8,fair_1,fair,1,4,87.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,47.5,217.5,614
8,max_1,max,1,4,82.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,42.5,180.0,614
9,fair_1,fair,1,4,82.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,42.5,217.5,614
9,max_1,max,1,4,82.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,42.5,180.0,614
0,fair_1,fair,1,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,15.0,615
0,max_1,max,1,4,30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-10.0,15.0,615
1,fair_1,fair,1,4,36.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-3.75,18.75,615
1,max_1,max,1,4,31.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-8.75,30.0,615
2,fair_1,fair,1,4,37.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-2.5,22.5,615
2,max_1,max,1,4,27.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-12.5,60.0,615
3,fair_1,fair,1,4,40.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,0.0,30.0,615
3,max_1,max,1,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,75.0,615
4,fair_1,fair,1,4,41.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,1.25,33.75,615
4,max_1,max,1,4,31.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-8.75,105.0,615
5,fair_1,fair,1,4,43.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,3.75,41.25,615
5,max_1,max,1,4,38.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-1.25,120.0,615
6,fair_1,fair,1,4,51.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,11.25,48.75,615
6,max_1,max,1,4,46.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,6.25,135.0,615
7,fair_1,fair,1,4,58.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,18.75,56.25,615
7,max_1,max,1,4,48.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,8.75,165.0,615
8,fair_1,fair,1,4,61.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,21.25,63.75,615
8,max_1,max,1,4,51.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,11.25,195.0,615
9,fair_1,fair,1,4,63.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,23.75,71.25,615
9,max_1,max,1,4,58.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,18.75,210.0,615
0,fair_1,fair,1,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616
0,max_1,max,1,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,30.0,616
1,fair_1,fair,1,4,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,0.0,616
1,max_1,max,1,4,20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-20.0,60.0,616
2,fair_1,fair,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,616
2,max_1,max,1,4,10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-30.0,90.0,616
3,fair_1,fair,1,4,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-30.0,0.0,616
3,max_1,max,1,4,0.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-40.0,120.0,616
4,fair_1,fair,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-40.0,0.0,616
4,max_1,max,1,4,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-50.0,150.0,616
5,fair_1,fair,1,4,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-50.0,0.0,616
5,max_1,max,1,4,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-60.0,180.0,616
6,fair_1,fair,1,4,-20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-60.0,0.0,616
6,max_1,max,1,4,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-70.0,210.0,616
7,fair_1,fair,1,4,-30.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-70.0,0.0,616
7,max_1,max,1,4,-45.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-85.0,255.0,616
8,fair_1,fair,1,4,-45.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-85.0,0.0,616
8,max_1,max,1,4,-55.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-95.0,285.0,616
9,fair_1,fair,1,4,-48.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-88.75,3.75,616
9,max_1,max,1,4,-68.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-108.75,345.0,616
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,617
0,max_1,max,1,4,35.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-5.0,11.25,617
1,fair_1,fair,1,4,47.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,7.5,41.25,617
1,max_1,max,1,4,47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.5,11.25,617
2,fair_1,fair,1,4,66.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,26.25,52.5,617
2,max_1,max,1,4,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,11.25,617
3,fair_1,fair,1,4,66.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,52.5,617
3,max_1,max,1,4,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,11.25,617
4,fair_1,fair,1,4,85.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,45.0,63.75,617
4,max_1,max,1,4,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.25,617
5,fair_1,fair,1,4,110.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,70.0,78.75,617
5,max_1,max,1,4,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.25,617
6,fair_1,fair,1,4,135.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,95.0,93.75,617
6,max_1,max,1,4,135.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,95.0,11.25,617
7,fair_1,fair,1,4,160.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,120.0,108.75,617
7,max_1,max,1,4,160.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,120.0,11.25,617
8,fair_1,fair,1,4,185.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,145.0,123.75,617
8,max_1,max,1,4,180.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,140.0,26.25,617
9,fair_1,fair,1,4,198.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,158.75,135.0,617
9,max_1,max,1,4,188.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,148.75,56.25,617
0,fair_1,fair,1,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,15.0,618
0,max_1,max,1,4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,618
1,fair_1,fair,1,4,47.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,7.5,22.5,618
1,max_1,max,1,4,42.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,2.5,15.0,618
2,fair_1,fair,1,4,55.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,15.0,30.0,618
2,max_1,max,1,4,50.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,10.0,30.0,618
3,fair_1,fair,1,4,62.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,37.5,618
3,max_1,max,1,4,57.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,17.5,45.0,618
4,fair_1,fair,1,4,70.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,30.0,45.0,618
4,max_1,max,1,4,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,45.0,618
5,fair_1,fair,1,4,82.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,42.5,52.5,618
5,max_1,max,1,4,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,45.0,618
6,fair_1,fair,1,4,88.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,48.75,56.25,618
6,max_1,max,1,4,83.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,43.75,60.0,618
7,fair_1,fair,1,4,90.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,50.0,60.0,618
7,max_1,max,1,4,85.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,75.0,618
8,fair_1,fair,1,4,97.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,57.5,67.5,618
8,max_1,max,1,4,92.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,52.5,90.0,618
9,fair_1,fair,1,4,98.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,58.75,71.25,618
9,max_1,max,1,4,93.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,53.75,105.0,618
0,fair_1,fair,1,4,65.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,25.0,15.0,619
0,max_1,max,1,4,50.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,10.0,45.0,619
1,fair_1,fair,1,4,40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,0.0,45.0,619
1,max_1,max,1,4,40.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,45.0,619
2,fair_1,fair,1,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,75.0,619
2,max_1,max,1,4,25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-15.0,60.0,619
3,fair_1,fair,1,4,43.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,3.75,86.25,619
3,max_1,max,1,4,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,60.0,619
4,fair_1,fair,1,4,28.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-11.25,131.25,619
4,max_1,max,1,4,23.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-16.25,75.0,619
5,fair_1,fair,1,4,36.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-3.75,138.75,619
5,max_1,max,1,4,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.75,75.0,619
6,fair_1,fair,1,4,42.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,2.5,142.5,619
6,max_1,max,1,4,32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-7.5,105.0,619
7,fair_1,fair,1,4,51.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,153.75,619
7,max_1,max,1,4,31.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-8.75,165.0,619
8,fair_1,fair,1,4,37.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-2.5,157.5,619
8,max_1,max,1,4,32.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-7.5,180.0,619
9,fair_1,fair,1,4,38.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-1.25,161.25,619
9,max_1,max,1,4,33.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-6.25,195.0,619
0,fair_1,fair,1,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,15.0,620
0,max_1,max,1,4,15.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-25.0,60.0,620
1,fair_1,fair,1,4,25.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,-15.0,15.0,620
1,max_1,max,1,4,10.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-30.0,105.0,620
2,fair_1,fair,1,4,35.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-5.0,30.0,620
2,max_1,max,1,4,30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-10.0,120.0,620
3,fair_1,fair,1,4,28.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-11.25,41.25,620
3,max_1,max,1,4,23.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-16.25,135.0,620
4,fair_1,fair,1,4,23.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-16.25,41.25,620
4,max_1,max,1,4,18.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-21.25,150.0,620
5,fair_1,fair,1,4,28.75,5.0,5.0,15.0,15.0,1.0,10.0,0.0,-11.25,41.25,620
5,max_1,max,1,4,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.25,150.0,620
6,fair_1,fair,1,4,35.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-5.0,45.0,620
6,max_1,max,1,4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,150.0,620
7,fair_1,fair,1,4,41.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,1.25,48.75,620
7,max_1,max,1,4,41.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.25,150.0,620
8,fair_1,fair,1,4,53.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,13.75,56.25,620
8,max_1,max,1,4,48.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,8.75,165.0,620
9,fair_1,fair,1,4,61.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,21.25,63.75,620
9,max_1,max,1,4,61.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.25,165.0,620
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,621
0,max_1,max,1,4,33.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-6.25,22.5,621
1,fair_1,fair,1,4,58.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,18.75,48.75,621
1,max_1,max,1,4,38.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-1.25,82.5,621
2,fair_1,fair,1,4,18.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-21.25,108.75,621
2,max_1,max,1,4,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-36.25,127.5,621
3,fair_1,fair,1,4,28.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-11.25,123.75,621
3,max_1,max,1,4,18.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-21.25,157.5,621
4,fair_1,fair,1,4,15.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-25.0,157.5,621
4,max_1,max,1,4,10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-30.0,172.5,621
5,fair_1,fair,1,4,5.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-35.0,202.5,621
5,max_1,max,1,4,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-45.0,202.5,621
6,fair_1,fair,1,4,20.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-20.0,217.5,621
6,max_1,max,1,4,10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-30.0,232.5,621
7,fair_1,fair,1,4,22.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-17.5,225.0,621
7,max_1,max,1,4,17.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-22.5,247.5,621
8,fair_1,fair,1,4,23.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-16.25,228.75,621
8,max_1,max,1,4,23.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-16.25,247.5,621
9,fair_1,fair,1,4,30.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-10.0,232.5,621
9,max_1,max,1,4,25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-15.0,262.5,621
0,fair_1,fair,1,4,65.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,25.0,15.0,622
0,max_1,max,1,4,60.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,20.0,15.0,622
1,fair_1,fair,1,4,55.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,15.0,60.0,622
1,max_1,max,1,4,53.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,13.75,26.25,622
2,fair_1,fair,1,4,72.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,32.5,71.25,622
2,max_1,max,1,4,67.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,27.5,41.25,622
3,fair_1,fair,1,4,92.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,52.5,86.25,622
3,max_1,max,1,4,87.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,47.5,56.25,622
4,fair_1,fair,1,4,106.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,66.25,97.5,622
4,max_1,max,1,4,106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25,56.25,622
5,fair_1,fair,1,4,125.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,85.0,108.75,622
5,max_1,max,1,4,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,56.25,622
6,fair_1,fair,1,4,143.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,103.75,120.0,622
6,max_1,max,1,4,143.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.75,56.25,622
7,fair_1,fair,1,4,162.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,122.5,131.25,622
7,max_1,max,1,4,157.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,117.5,71.25,622
8,fair_1,fair,1,4,170.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,130.0,138.75,622
8,max_1,max,1,4,170.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,130.0,71.25,622
9,fair_1,fair,1,4,188.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,148.75,150.0,622
9,max_1,max,1,4,188.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148.75,71.25,622
0,fair_1,fair,1,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,30.0,623
0,max_1,max,1,4,28.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-11.25,11.25,623
1,fair_1,fair,1,4,41.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,1.25,37.5,623
1,max_1,max,1,4,36.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-3.75,26.25,623
2,fair_1,fair,1,4,55.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,15.0,48.75,623
2,max_1,max,1,4,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.25,623
3,fair_1,fair,1,4,61.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,21.25,52.5,623
3,max_1,max,1,4,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,26.25,623
4,fair_1,fair,1,4,67.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,27.5,56.25,623
4,max_1,max,1,4,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,26.25,623
5,fair_1,fair,1,4,80.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,40.0,63.75,623
5,max_1,max,1,4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.25,623
6,fair_1,fair,1,4,105.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,65.0,78.75,623
6,max_1,max,1,4,100.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,41.25,623
7,fair_1,fair,1,4,125.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,85.0,93.75,623
7,max_1,max,1,4,125.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,85.0,41.25,623
8,fair_1,fair,1,4,125.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,85.0,93.75,623
8,max_1,max,1,4,125.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,85.0,41.25,623
9,fair_1,fair,1,4,125.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,85.0,93.75,623
9,max_1,max,1,4,125.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,41.25,623
0,fair_1,fair,1,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,15.0,624
0,max_1,max,1,4,25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-15.0,30.0,624
1,fair_1,fair,1,4,45.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,5.0,15.0,624
1,max_1,max,1,4,40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,0.0,45.0,624
2,fair_1,fair,1,4,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,12.5,22.5,624
2,max_1,max,1,4,47.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,7.5,60.0,624
3,fair_1,fair,1,4,60.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,20.0,30.0,624
3,max_1,max,1,4,55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,75.0,624
4,fair_1,fair,1,4,73.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,33.75,41.25,624
4,max_1,max,1,4,68.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,28.75,90.0,624
5,fair_1,fair,1,4,75.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,35.0,45.0,624
5,max_1,max,1,4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,90.0,624
6,fair_1,fair,1,4,100.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,60.0,60.0,624
6,max_1,max,1,4,95.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,55.0,105.0,624
7,fair_1,fair,1,4,95.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,55.0,60.0,624
7,max_1,max,1,4,85.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,135.0,624
8,fair_1,fair,1,4,85.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,45.0,60.0,624
8,max_1,max,1,4,80.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,40.0,150.0,624
9,fair_1,fair,1,4,80.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,40.0,60.0,624
9,max_1,max,1,4,75.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,35.0,165.0,624
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,625
0,max_1,max,1,4,35.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-5.0,11.25,625
1,fair_1,fair,1,4,53.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,13.75,45.0,625
1,max_1,max,1,4,48.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,8.75,26.25,625
2,fair_1,fair,1,4,67.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,27.5,56.25,625
2,max_1,max,1,4,62.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,22.5,41.25,625
3,fair_1,fair,1,4,81.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,41.25,67.5,625
3,max_1,max,1,4,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25,41.25,625
4,fair_1,fair,1,4,100.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,60.0,78.75,625
4,max_1,max,1,4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,41.25,625
5,fair_1,fair,1,4,118.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,78.75,90.0,625
5,max_1,max,1,4,113.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,73.75,56.25,625
6,fair_1,fair,1,4,126.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,86.25,97.5,625
6,max_1,max,1,4,116.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,76.25,86.25,625
7,fair_1,fair,1,4,122.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,82.5,101.25,625
7,max_1,max,1,4,122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,86.25,625
8,fair_1,fair,1,4,128.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,88.75,105.0,625
8,max_1,max,1,4,128.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,88.75,86.25,625
9,fair_1,fair,1,4,135.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,95.0,108.75,625
9,max_1,max,1,4,135.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,86.25,625
