timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
4024,rnd_1,random,0,4,56358.2,5.0,15.0,11.25,0.75,6.25,3.75,46358.2,64151.25,,
4025,fair_1,fair,0,4,56368.2,5.0,15.0,15.0,1.0,10.0,0.0,46368.2,8612.55,,
4025,max_1,max,0,4,56363.2,20.0,60.0,15.0,0.25,-5.0,45.0,46363.2,124761.0,,
4025,rnd_1,random,0,4,56358.2,5.0,15.0,0.0,0.0,-5.0,15.0,46358.2,64166.25,,
4026,fair_1,fair,0,4,56368.2,5.0,15.0,15.0,1.0,10.0,0.0,46368.2,8612.55,,
4026,max_1,max,0,4,56348.2,20.0,60.0,0.0,0.0,-20.0,60.0,46348.2,124821.0,,
4026,rnd_1,random,0,4,56353.2,10.0,30.0,15.0,0.5,5.0,15.0,46353.2,64181.25,,
4027,fair_1,fair,0,4,56363.2,5.0,15.0,15.0,1.0,10.0,0.0,46363.2,8612.55,,
4027,max_1,max,0,4,56348.2,15.0,45.0,0.0,0.0,-15.0,45.0,46348.2,124866.0,,
4027,rnd_1,random,0,4,56350.7,5.0,15.0,7.5,0.5,2.5,7.5,46350.7,64188.75,,
4028,fair_1,fair,0,4,56370.7,10.0,30.0,30.0,1.0,20.0,0.0,46370.7,8612.55,,
4028,max_1,max,0,4,56365.7,5.0,15.0,0.0,0.0,-5.0,15.0,46365.7,124881.0,,
4028,rnd_1,random,0,4,56368.2,5.0,15.0,7.5,0.5,2.5,7.5,46368.2,64196.25,,
4029,fair_1,fair,0,4,56378.2,5.0,15.0,15.0,1.0,10.0,0.0,46378.2,8612.55,,
4029,max_1,max,0,4,56358.2,20.0,60.0,0.0,0.0,-20.0,60.0,46358.2,124941.0,,
4029,rnd_1,random,0,4,56360.7,5.0,15.0,7.5,0.5,2.5,7.5,46360.7,64203.75,,
4030,fair_1,fair,0,4,56380.7,10.0,30.0,30.0,1.0,20.0,0.0,46380.7,8612.55,,
4030,max_1,max,0,4,56360.7,20.0,60.0,0.0,0.0,-20.0,60.0,46360.7,125001.0,,
4030,rnd_1,random,0,4,56363.2,5.0,15.0,7.5,0.5,2.5,7.5,46363.2,64211.25,,
4031,fair_1,fair,0,4,56360.7,10.0,30.0,7.5,0.25,-2.5,22.5,46360.7,8635.05,,
4031,max_1,max,0,4,56355.7,5.0,15.0,0.0,0.0,-5.0,15.0,46355.7,125016.0,,
4031,rnd_1,random,0,4,56358.2,5.0,15.0,7.5,0.5,2.5,7.5,46358.2,64218.75,,
4032,fair_1,fair,0,4,56388.2,15.0,45.0,45.0,1.0,30.0,0.0,46388.2,8635.05,,
4032,max_1,max,0,4,56368.2,20.0,60.0,0.0,0.0,-20.0,60.0,46368.2,125076.0,,
4032,rnd_1,random,0,4,56366.95,5.0,15.0,3.75,0.25,-1.25,11.25,46366.95,64230.0,,
4033,fair_1,fair,0,4,56364.45,10.0,30.0,7.5,0.25,-2.5,22.5,46364.45,8657.55,,
4033,max_1,max,0,4,56344.45,20.0,60.0,0.0,0.0,-20.0,60.0,46344.45,125136.0,,
4033,rnd_1,random,0,4,56341.95,10.0,30.0,7.5,0.25,-2.5,22.5,46341.95,64252.5,,
4034,fair_1,fair,0,4,56351.95,5.0,15.0,15.0,1.0,10.0,0.0,46351.95,8657.55,,
4034,max_1,max,0,4,56331.95,20.0,60.0,0.0,0.0,-20.0,60.0,46331.95,125196.0,,
4034,rnd_1,random,0,4,56341.95,5.0,15.0,15.0,1.0,10.0,0.0,46341.95,64252.5,,
4035,fair_1,fair,0,4,56361.95,10.0,30.0,30.0,1.0,20.0,0.0,46361.95,8657.55,,
4035,max_1,max,0,4,56341.95,20.0,60.0,0.0,0.0,-20.0,60.0,46341.95,125256.0,,
4035,rnd_1,random,0,4,56340.7,5.0,15.0,3.75,0.25,-1.25,11.25,46340.7,64263.75,,
4036,fair_1,fair,0,4,56350.7,5.0,15.0,15.0,1.0,10.0,0.0,46350.7,8657.55,,
4036,max_1,max,0,4,56335.7,15.0,45.0,0.0,0.0,-15.0,45.0,46335.7,125301.0,,
4036,rnd_1,random,0,4,56325.7,10.0,30.0,0.0,0.0,-10.0,30.0,46325.7,64293.75,,
4037,fair_1,fair,0,4,56335.7,5.0,15.0,15.0,1.0,10.0,0.0,46335.7,8657.55,,
4037,max_1,max,0,4,56315.7,20.0,60.0,0.0,0.0,-20.0,60.0,46315.7,125361.0,,
4037,rnd_1,random,0,4,56325.7,5.0,15.0,15.0,1.0,10.0,0.0,46325.7,64293.75,,
4038,fair_1,fair,0,4,56335.7,5.0,15.0,15.0,1.0,10.0,0.0,46335.7,8657.55,,
4038,max_1,max,0,4,56315.7,20.0,60.0,0.0,0.0,-20.0,60.0,46315.7,125421.0,,
4038,rnd_1,random,0,4,56328.2,10.0,30.0,22.5,0.75,12.5,7.5,46328.2,64301.25,,
4039,fair_1,fair,0,4,56338.2,5.0,15.0,15.0,1.0,10.0,0.0,46338.2,8657.55,,
4039,max_1,max,0,4,56318.2,20.0,60.0,0.0,0.0,-20.0,60.0,46318.2,125481.0,,
4039,rnd_1,random,0,4,56320.7,5.0,15.0,7.5,0.5,2.5,7.5,46320.7,64308.75,,
4040,fair_1,fair,0,4,56340.7,10.0,30.0,30.0,1.0,20.0,0.0,46340.7,8657.55,,
4040,max_1,max,0,4,56320.7,20.0,60.0,0.0,0.0,-20.0,60.0,46320.7,125541.0,,
4040,rnd_1,random,0,4,56319.45,5.0,15.0,3.75,0.25,-1.25,11.25,46319.45,64320.0,,
4041,fair_1,fair,0,4,56339.45,10.0,30.0,30.0,1.0,20.0,0.0,46339.45,8657.55,,
4041,max_1,max,0,4,56319.45,20.0,60.0,0.0,0.0,-20.0,60.0,46319.45,125601.0,,
4041,rnd_1,random,0,4,56304.45,15.0,45.0,0.0,0.0,-15.0,45.0,46304.45,64365.0,,
4042,fair_1,fair,0,4,56314.45,5.0,15.0,15.0,1.0,10.0,0.0,46314.45,8657.55,,
4042,max_1,max,0,4,56294.45,20.0,60.0,0.0,0.0,-20.0,60.0,46294.45,125661.0,,
4042,rnd_1,random,0,4,56306.95,10.0,30.0,22.5,0.75,12.5,7.5,46306.95,64372.5,,
4043,fair_1,fair,0,4,56316.95,5.0,15.0,15.0,1.0,10.0,0.0,46316.95,8657.55,,
4043,max_1,max,0,4,56315.95,1.0,3.0,0.0,0.0,-1.0,3.0,46315.95,125664.0,,
4043,rnd_1,random,0,4,56318.45,5.0,15.0,7.5,0.5,2.5,7.5,46318.45,64380.0,,
4044,fair_1,fair,0,4,56338.45,10.0,30.0,30.0,1.0,20.0,0.0,46338.45,8657.55,,
4044,max_1,max,0,4,56318.45,20.0,60.0,0.0,0.0,-20.0,60.0,46318.45,125724.0,,
4044,rnd_1,random,0,4,56323.45,10.0,30.0,15.0,0.5,5.0,15.0,46323.45,64395.0,,
4045,fair_1,fair,0,4,56333.45,5.0,15.0,15.0,1.0,10.0,0.0,46333.45,8657.55,,
4045,max_1,max,0,4,56318.45,15.0,45.0,0.0,0.0,-15.0,45.0,46318.45,125769.0,,
4045,rnd_1,random,0,4,56343.45,20.0,60.0,45.0,0.75,25.0,15.0,46343.45,64410.0,,
4046,fair_1,fair,0,4,56353.45,5.0,15.0,15.0,1.0,10.0,0.0,46353.45,8657.55,,
4046,max_1,max,0,4,56333.45,20.0,60.0,0.0,0.0,-20.0,60.0,46333.45,125829.0,,
4046,rnd_1,random,0,4,56352.2,15.0,45.0,33.75,0.75,18.75,11.25,46352.2,64421.25,,
4047,fair_1,fair,0,4,56372.2,10.0,30.0,30.0,1.0,20.0,0.0,46372.2,8657.55,,
4047,max_1,max,0,4,56352.2,20.0,60.0,0.0,0.0,-20.0,60.0,46352.2,125889.0,,
4047,rnd_1,random,0,4,56358.45,5.0,15.0,11.25,0.75,6.25,3.75,46358.45,64425.0,,
4048,fair_1,fair,0,4,56378.45,10.0,30.0,30.0,1.0,20.0,0.0,46378.45,8657.55,,
4048,max_1,max,0,4,56358.45,20.0,60.0,0.0,0.0,-20.0,60.0,46358.45,125949.0,,
4048,rnd_1,random,0,4,56343.45,15.0,45.0,0.0,0.0,-15.0,45.0,46343.45,64470.0,,
4049,fair_1,fair,0,4,56363.45,10.0,30.0,30.0,1.0,20.0,0.0,46363.45,8657.55,,
4049,max_1,max,0,4,56362.45,1.0,3.0,0.0,0.0,-1.0,3.0,46362.45,125952.0,,
4049,rnd_1,random,0,4,56364.45,1.0,3.0,3.0,1.0,2.0,0.0,46364.45,64470.0,,
4050,fair_1,fair,0,4,56374.45,5.0,15.0,15.0,1.0,10.0,0.0,46374.45,8657.55,,
4050,max_1,max,0,4,56354.45,20.0,60.0,0.0,0.0,-20.0,60.0,46354.45,126012.0,,
4050,rnd_1,random,0,4,56374.45,10.0,30.0,30.0,1.0,20.0,0.0,46374.45,64470.0,,
4051,fair_1,fair,0,4,56384.45,5.0,15.0,15.0,1.0,10.0,0.0,46384.45,8657.55,,
4051,max_1,max,0,4,56364.45,20.0,60.0,0.0,0.0,-20.0,60.0,46364.45,126072.0,,
4051,rnd_1,random,0,4,56360.7,15.0,45.0,11.25,0.25,-3.75,33.75,46360.7,64503.75,,
4052,fair_1,fair,0,4,56370.7,5.0,15.0,15.0,1.0,10.0,0.0,46370.7,8657.55,,
4052,max_1,max,0,4,56350.7,20.0,60.0,0.0,0.0,-20.0,60.0,46350.7,126132.0,,
4052,rnd_1,random,0,4,56358.2,15.0,45.0,22.5,0.5,7.5,22.5,46358.2,64526.25,,
4053,fair_1,fair,0,4,56378.2,10.0,30.0,30.0,1.0,20.0,0.0,46378.2,8657.55,,
4053,max_1,max,0,4,56358.2,20.0,60.0,0.0,0.0,-20.0,60.0,46358.2,126192.0,,
4053,rnd_1,random,0,4,56354.45,15.0,45.0,11.25,0.25,-3.75,33.75,46354.45,64560.0,,
4054,fair_1,fair,0,4,56356.45,1.0,3.0,3.0,1.0,2.0,0.0,46356.45,8657.55,,
4054,max_1,max,0,4,56336.45,20.0,60.0,0.0,0.0,-20.0,60.0,46336.45,126252.0,,
4054,rnd_1,random,0,4,56366.45,15.0,45.0,45.0,1.0,30.0,0.0,46366.45,64560.0,,
4055,fair_1,fair,0,4,56386.45,10.0,30.0,30.0,1.0,20.0,0.0,46386.45,8657.55,,
4055,max_1,max,0,4,56385.45,1.0,3.0,0.0,0.0,-1.0,3.0,46385.45,126255.0,,
4055,rnd_1,random,0,4,56404.2,15.0,45.0,33.75,0.75,18.75,11.25,46404.2,64571.25,,
4056,fair_1,fair,0,4,56424.2,10.0,30.0,30.0,1.0,20.0,0.0,46424.2,8657.55,,
4056,max_1,max,0,4,56404.2,20.0,60.0,0.0,0.0,-20.0,60.0,46404.2,126315.0,,
4056,rnd_1,random,0,4,56414.2,20.0,60.0,30.0,0.5,10.0,30.0,46414.2,64601.25,,
4057,fair_1,fair,0,4,56444.2,15.0,45.0,45.0,1.0,30.0,0.0,46444.2,8657.55,,
4057,max_1,max,0,4,56424.2,20.0,60.0,0.0,0.0,-20.0,60.0,46424.2,126375.0,,
4057,rnd_1,random,0,4,56464.2,20.0,60.0,60.0,1.0,40.0,0.0,46464.2,64601.25,,
4058,fair_1,fair,0,4,56460.45,15.0,45.0,11.25,0.25,-3.75,33.75,46460.45,8691.3,,
4058,max_1,max,0,4,56450.45,10.0,30.0,0.0,0.0,-10.0,30.0,46450.45,126405.0,,
4058,rnd_1,random,0,4,56457.95,15.0,45.0,22.5,0.5,7.5,22.5,46457.95,64623.75,,
4059,fair_1,fair,0,4,56467.95,5.0,15.0,15.0,1.0,10.0,0.0,46467.95,8691.3,,
4059,max_1,max,0,4,56466.95,1.0,3.0,0.0,0.0,-1.0,3.0,46466.95,126408.0,,
4059,rnd_1,random,0,4,56463.2,15.0,45.0,11.25,0.25,-3.75,33.75,46463.2,64657.5,,
4060,fair_1,fair,0,4,56473.2,5.0,15.0,15.0,1.0,10.0,0.0,46473.2,8691.3,,
4060,max_1,max,0,4,56458.2,15.0,45.0,0.0,0.0,-15.0,45.0,46458.2,126453.0,,
4060,rnd_1,random,0,4,56460.2,1.0,3.0,3.0,1.0,2.0,0.0,46460.2,64657.5,,
4061,fair_1,fair,0,4,56480.2,10.0,30.0,30.0,1.0,20.0,0.0,46480.2,8691.3,,
4061,max_1,max,0,4,56479.2,1.0,3.0,0.0,0.0,-1.0,3.0,46479.2,126456.0,,
4061,rnd_1,random,0,4,56474.2,20.0,60.0,15.0,0.25,-5.0,45.0,46474.2,64702.5,,
4062,fair_1,fair,0,4,56494.2,10.0,30.0,30.0,1.0,20.0,0.0,46494.2,8691.3,,
4062,max_1,max,0,4,56493.95,1.0,3.0,0.75,0.25,-0.25,2.25,46493.95,126458.25,,
4062,rnd_1,random,0,4,56501.45,15.0,45.0,22.5,0.5,7.5,22.5,46501.45,64725.0,,
4063,fair_1,fair,0,4,56521.45,10.0,30.0,30.0,1.0,20.0,0.0,46521.45,8691.3,,
4063,max_1,max,0,4,56520.45,1.0,3.0,0.0,0.0,-1.0,3.0,46520.45,126461.25,,
4063,rnd_1,random,0,4,56500.45,20.0,60.0,0.0,0.0,-20.0,60.0,46500.45,64785.0,,
4064,fair_1,fair,0,4,56530.45,15.0,45.0,45.0,1.0,30.0,0.0,46530.45,8691.3,,
4064,max_1,max,0,4,56530.2,1.0,3.0,0.75,0.25,-0.25,2.25,46530.2,126463.5,,
4064,rnd_1,random,0,4,56536.45,5.0,15.0,11.25,0.75,6.25,3.75,46536.45,64788.75,,
4065,fair_1,fair,0,4,56556.45,10.0,30.0,30.0,1.0,20.0,0.0,46556.45,8691.3,,
4065,max_1,max,0,4,56556.2,1.0,3.0,0.75,0.25,-0.25,2.25,46556.2,126465.75,,
4065,rnd_1,random,0,4,56554.95,5.0,15.0,3.75,0.25,-1.25,11.25,46554.95,64800.0,,
4066,fair_1,fair,0,4,56584.95,15.0,45.0,45.0,1.0,30.0,0.0,46584.95,8691.3,,
4066,max_1,max,0,4,56584.7,1.0,3.0,0.75,0.25,-0.25,2.25,46584.7,126468.0,,
4066,rnd_1,random,0,4,56594.7,20.0,60.0,30.0,0.5,10.0,30.0,46594.7,64830.0,,
4067,fair_1,fair,0,4,56614.7,10.0,30.0,30.0,1.0,20.0,0.0,46614.7,8691.3,,
4067,max_1,max,0,4,56613.7,1.0,3.0,0.0,0.0,-1.0,3.0,46613.7,126471.0,,
4067,rnd_1,random,0,4,56643.7,15.0,45.0,45.0,1.0,30.0,0.0,46643.7,64830.0,,
4068,fair_1,fair,0,4,56653.7,5.0,15.0,15.0,1.0,10.0,0.0,46653.7,8691.3,,
4068,max_1,max,0,4,56652.7,1.0,3.0,0.0,0.0,-1.0,3.0,46652.7,126474.0,,
4068,rnd_1,random,0,4,56648.95,15.0,45.0,11.25,0.25,-3.75,33.75,46648.95,64863.75,,
4069,fair_1,fair,0,4,56668.95,10.0,30.0,30.0,1.0,20.0,0.0,46668.95,8691.3,,
4069,max_1,max,0,4,56667.95,1.0,3.0,0.0,0.0,-1.0,3.0,46667.95,126477.0,,
4069,rnd_1,random,0,4,56670.45,5.0,15.0,7.5,0.5,2.5,7.5,46670.45,64871.25,,
4070,fair_1,fair,0,4,56700.45,15.0,45.0,45.0,1.0,30.0,0.0,46700.45,8691.3,,
4070,max_1,max,0,4,56699.45,1.0,3.0,0.0,0.0,-1.0,3.0,46699.45,126480.0,,
4070,rnd_1,random,0,4,56689.45,10.0,30.0,0.0,0.0,-10.0,30.0,46689.45,64901.25,,
4071,fair_1,fair,0,4,56719.45,15.0,45.0,45.0,1.0,30.0,0.0,46719.45,8691.3,,
4071,max_1,max,0,4,56709.45,10.0,30.0,0.0,0.0,-10.0,30.0,46709.45,126510.0,,
4071,rnd_1,random,0,4,56704.45,20.0,60.0,15.0,0.25,-5.0,45.0,46704.45,64946.25,,
4072,fair_1,fair,0,4,56734.45,15.0,45.0,45.0,1.0,30.0,0.0,46734.45,8691.3,,
4072,max_1,max,0,4,56733.45,1.0,3.0,0.0,0.0,-1.0,3.0,46733.45,126513.0,,
4072,rnd_1,random,0,4,56743.45,20.0,60.0,30.0,0.5,10.0,30.0,46743.45,64976.25,,
4073,fair_1,fair,0,4,56783.45,20.0,60.0,60.0,1.0,40.0,0.0,46783.45,8691.3,,
4073,max_1,max,0,4,56782.45,1.0,3.0,0.0,0.0,-1.0,3.0,46782.45,126516.0,,
4073,rnd_1,random,0,4,56777.45,20.0,60.0,15.0,0.25,-5.0,45.0,46777.45,65021.25,,
4074,fair_1,fair,0,4,56797.45,10.0,30.0,30.0,1.0,20.0,0.0,46797.45,8691.3,,
4074,max_1,max,0,4,56792.45,5.0,15.0,0.0,0.0,-5.0,15.0,46792.45,126531.0,,
4074,rnd_1,random,0,4,56799.95,15.0,45.0,22.5,0.5,7.5,22.5,46799.95,65043.75,,
4075,fair_1,fair,0,4,56839.95,20.0,60.0,60.0,1.0,40.0,0.0,46839.95,8691.3,,
4075,max_1,max,0,4,56838.95,1.0,3.0,0.0,0.0,-1.0,3.0,46838.95,126534.0,,
4075,rnd_1,random,0,4,56863.95,20.0,60.0,45.0,0.75,25.0,15.0,46863.95,65058.75,,
4076,fair_1,fair,0,4,56893.95,15.0,45.0,45.0,1.0,30.0,0.0,46893.95,8691.3,,
4076,max_1,max,0,4,56873.95,20.0,60.0,0.0,0.0,-20.0,60.0,46873.95,126594.0,,
4076,rnd_1,random,0,4,56874.45,1.0,3.0,1.5,0.5,0.5,1.5,46874.45,65060.25,,
4077,fair_1,fair,0,4,56914.45,20.0,60.0,60.0,1.0,40.0,0.0,46914.45,8691.3,,
4077,max_1,max,0,4,56909.45,5.0,15.0,0.0,0.0,-5.0,15.0,46909.45,126609.0,,
4077,rnd_1,random,0,4,56919.45,20.0,60.0,30.0,0.5,10.0,30.0,46919.45,65090.25,,
4078,fair_1,fair,0,4,56949.45,15.0,45.0,45.0,1.0,30.0,0.0,46949.45,8691.3,,
4078,max_1,max,0,4,56944.45,5.0,15.0,0.0,0.0,-5.0,15.0,46944.45,126624.0,,
4078,rnd_1,random,0,4,56954.45,20.0,60.0,30.0,0.5,10.0,30.0,46954.45,65120.25,,
4079,fair_1,fair,0,4,56984.45,15.0,45.0,45.0,1.0,30.0,0.0,46984.45,8691.3,,
4079,max_1,max,0,4,56969.45,15.0,45.0,0.0,0.0,-15.0,45.0,46969.45,126669.0,,
4079,rnd_1,random,0,4,57009.45,20.0,60.0,60.0,1.0,40.0,0.0,47009.45,65120.25,,
4080,fair_1,fair,0,4,57049.45,20.0,60.0,60.0,1.0,40.0,0.0,47049.45,8691.3,,
4080,max_1,max,0,4,57034.45,15.0,45.0,0.0,0.0,-15.0,45.0,47034.45,126714.0,,
4080,rnd_1,random,0,4,57044.45,20.0,60.0,30.0,0.5,10.0,30.0,47044.45,65150.25,,
4081,fair_1,fair,0,4,57084.45,20.0,60.0,60.0,1.0,40.0,0.0,47084.45,8691.3,,
4081,max_1,max,0,4,57069.45,15.0,45.0,0.0,0.0,-15.0,45.0,47069.45,126759.0,,
4081,rnd_1,random,0,4,57094.45,20.0,60.0,45.0,0.75,25.0,15.0,47094.45,65165.25,,
4082,fair_1,fair,0,4,57134.45,20.0,60.0,60.0,1.0,40.0,0.0,47134.45,8691.3,,
4082,max_1,max,0,4,57114.45,20.0,60.0,0.0,0.0,-20.0,60.0,47114.45,126819.0,,
4082,rnd_1,random,0,4,57094.45,20.0,60.0,0.0,0.0,-20.0,60.0,47094.45,65225.25,,
4083,fair_1,fair,0,4,57134.45,20.0,60.0,60.0,1.0,40.0,0.0,47134.45,8691.3,,
4083,max_1,max,0,4,57133.2,5.0,15.0,3.75,0.25,-1.25,11.25,47133.2,126830.25,,
4083,rnd_1,random,0,4,57158.2,20.0,60.0,45.0,0.75,25.0,15.0,47158.2,65240.25,,
4084,fair_1,fair,0,4,57198.2,20.0,60.0,60.0,1.0,40.0,0.0,47198.2,8691.3,,
4084,max_1,max,0,4,57193.2,5.0,15.0,0.0,0.0,-5.0,15.0,47193.2,126845.25,,
4084,rnd_1,random,0,4,57173.2,20.0,60.0,0.0,0.0,-20.0,60.0,47173.2,65300.25,,
4085,fair_1,fair,0,4,57183.2,5.0,15.0,15.0,1.0,10.0,0.0,47183.2,8691.3,,
4085,max_1,max,0,4,57163.2,20.0,60.0,0.0,0.0,-20.0,60.0,47163.2,126905.25,,
4085,rnd_1,random,0,4,57203.2,20.0,60.0,60.0,1.0,40.0,0.0,47203.2,65300.25,,
4086,fair_1,fair,0,4,57213.2,5.0,15.0,15.0,1.0,10.0,0.0,47213.2,8691.3,,
4086,max_1,max,0,4,57203.2,10.0,30.0,0.0,0.0,-10.0,30.0,47203.2,126935.25,,
4086,rnd_1,random,0,4,57243.2,20.0,60.0,60.0,1.0,40.0,0.0,47243.2,65300.25,,
4087,fair_1,fair,0,4,57273.2,15.0,45.0,45.0,1.0,30.0,0.0,47273.2,8691.3,,
4087,max_1,max,0,4,57268.2,5.0,15.0,0.0,0.0,-5.0,15.0,47268.2,126950.25,,
4087,rnd_1,random,0,4,57308.2,20.0,60.0,60.0,1.0,40.0,0.0,47308.2,65300.25,,
4088,fair_1,fair,0,4,57310.2,1.0,3.0,3.0,1.0,2.0,0.0,47310.2,8691.3,,
4088,max_1,max,0,4,57290.2,20.0,60.0,0.0,0.0,-20.0,60.0,47290.2,127010.25,,
4088,rnd_1,random,0,4,57270.2,20.0,60.0,0.0,0.0,-20.0,60.0,47270.2,65360.25,,
4089,fair_1,fair,0,4,57266.7,5.0,15.0,1.5,0.1,-3.5,13.5,47266.7,8704.8,,
4089,max_1,max,0,4,57256.7,10.0,30.0,0.0,0.0,-10.0,30.0,47256.7,127040.25,,
4089,rnd_1,random,0,4,57281.7,20.0,60.0,45.0,0.75,25.0,15.0,47281.7,65375.25,,
4090,fair_1,fair,0,4,57271.2,15.0,45.0,4.5,0.1,-10.5,40.5,47271.2,8745.3,,
4090,max_1,max,0,4,57268.7,10.0,30.0,7.5,0.25,-2.5,22.5,47268.7,127062.75,,
4090,rnd_1,random,0,4,57263.7,20.0,60.0,15.0,0.25,-5.0,45.0,47263.7,65420.25,,
4091,fair_1,fair,0,4,57283.7,10.0,30.0,30.0,1.0,20.0,0.0,47283.7,8745.3,,
4091,max_1,max,0,4,57263.7,20.0,60.0,0.0,0.0,-20.0,60.0,47263.7,127122.75,,
4091,rnd_1,random,0,4,57293.7,15.0,45.0,45.0,1.0,30.0,0.0,47293.7,65420.25,,
4092,fair_1,fair,0,4,57333.7,20.0,60.0,60.0,1.0,40.0,0.0,47333.7,8745.3,,
4092,max_1,max,0,4,57328.7,5.0,15.0,0.0,0.0,-5.0,15.0,47328.7,127137.75,,
4092,rnd_1,random,0,4,57308.7,20.0,60.0,0.0,0.0,-20.0,60.0,47308.7,65480.25,,
4093,fair_1,fair,0,4,57338.7,15.0,45.0,45.0,1.0,30.0,0.0,47338.7,8745.3,,
4093,max_1,max,0,4,57338.45,1.0,3.0,0.75,0.25,-0.25,2.25,47338.45,127140.0,,
4093,rnd_1,random,0,4,57350.95,10.0,30.0,22.5,0.75,12.5,7.5,47350.95,65487.75,,
4094,fair_1,fair,0,4,57390.95,20.0,60.0,60.0,1.0,40.0,0.0,47390.95,8745.3,,
4094,max_1,max,0,4,57370.95,20.0,60.0,0.0,0.0,-20.0,60.0,47370.95,127200.0,,
4094,rnd_1,random,0,4,57372.95,1.0,3.0,3.0,1.0,2.0,0.0,47372.95,65487.75,,
4095,fair_1,fair,0,4,57412.95,20.0,60.0,60.0,1.0,40.0,0.0,47412.95,8745.3,,
4095,max_1,max,0,4,57392.95,20.0,60.0,0.0,0.0,-20.0,60.0,47392.95,127260.0,,
4095,rnd_1,random,0,4,57395.45,5.0,15.0,7.5,0.5,2.5,7.5,47395.45,65495.25,,
4096,fair_1,fair,0,4,57435.45,20.0,60.0,60.0,1.0,40.0,0.0,47435.45,8745.3,,
4096,max_1,max,0,4,57435.2,1.0,3.0,0.75,0.25,-0.25,2.25,47435.2,127262.25,,
4096,rnd_1,random,0,4,57441.45,5.0,15.0,11.25,0.75,6.25,3.75,47441.45,65499.0,,
4097,fair_1,fair,0,4,57461.45,10.0,30.0,30.0,1.0,20.0,0.0,47461.45,8745.3,,
4097,max_1,max,0,4,57441.45,20.0,60.0,0.0,0.0,-20.0,60.0,47441.45,127322.25,,
4097,rnd_1,random,0,4,57436.45,5.0,15.0,0.0,0.0,-5.0,15.0,47436.45,65514.0,,
4098,fair_1,fair,0,4,57446.45,5.0,15.0,15.0,1.0,10.0,0.0,47446.45,8745.3,,
4098,max_1,max,0,4,57441.45,5.0,15.0,0.0,0.0,-5.0,15.0,47441.45,127337.25,,
4098,rnd_1,random,0,4,57440.2,5.0,15.0,3.75,0.25,-1.25,11.25,47440.2,65525.25,,
4099,fair_1,fair,0,4,57442.2,1.0,3.0,3.0,1.0,2.0,0.0,47442.2,8745.3,,
4099,max_1,max,0,4,57441.95,1.0,3.0,0.75,0.25,-0.25,2.25,47441.95,127339.5,,
4099,rnd_1,random,0,4,57441.7,1.0,3.0,0.75,0.25,-0.25,2.25,47441.7,65527.5,,
4100,fair_1,fair,0,4,57451.7,5.0,15.0,15.0,1.0,10.0,0.0,47451.7,8745.3,"[-0.03670213744044304, -0.2997134327888489, -0.01875264197587967, -0.25962376594543457, 0.15045234560966492, 0.12222805619239807, -0.20241707563400269, -0.2413122057914734, -0.2029537707567215, -0.2850039601325989, 0.19782161712646484, -0.21935676038265228, 0.08236870914697647, -0.12522944808006287, 0.05086136236786842, 0.4339295029640198, 0.14595165848731995, -0.1881430596113205, 0.1454799622297287, -0.3886217176914215, 0.23115764558315277, -0.19075071811676025, 0.0928548276424408, -0.43188539147377014, 0.40226611495018005, 0.012589842081069946, -0.1529523730278015, -0.3839150071144104, 0.2271045297384262, 0.1478801816701889, 0.3840852975845337, -0.33100494742393494, 0.26563650369644165, -0.10614524036645889, -0.33318278193473816, 0.5093221068382263, -0.3175579309463501, 0.3826252520084381, -0.13826127350330353, 0.7833020687103271, -0.15274667739868164, 0.20888471603393555, 0.09316551685333252, -0.060348980128765106, -0.30191880464553833, 0.24747596681118011, 0.20730195939540863, 0.4265751242637634, -0.2037099152803421, -0.03945020213723183, -0.3550757169723511, -0.30870500206947327, 0.16560593247413635, 0.043158143758773804, -0.35930144786834717, -0.08512171357870102, -0.36758196353912354, -0.06942637264728546, -0.2179611474275589, 0.15616145730018616, 0.008495345711708069, -0.24870306253433228, 0.5311427116394043, -0.1389051377773285]","{""own"": [20.0, 60.0, 10.0, 30.0, 5.0, 15.0, 1.0, 3.0], ""others"": [0.0, 0.0, 0.0, 0.0]}"
