timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
7,1,a2,fair,0,1,4,63.75,-26.25,43.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,56.25,936
8,0,a1,max,0,1,4,-55.0,-31.25,-75.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,225.0,936
8,1,a2,fair,0,1,4,70.0,-25.0,50.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,60.0,936
9,0,a1,max,0,1,4,-55.0,-25.0,-75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.0,936
9,1,a2,fair,0,1,4,70.0,-25.0,50.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,60.0,936
0,0,a1,max,0,1,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,937
0,1,a2,fair,0,1,4,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937
1,0,a1,max,0,1,4,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,937
1,1,a2,fair,0,1,4,15.0,-25.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,937
2,0,a1,max,0,1,4,0.0,-25.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,937
2,1,a2,fair,0,1,4,13.75,-26.25,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,26.25,937
3,0,a1,max,0,1,4,0.0,-26.25,-20.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,60.0,937
3,1,a2,fair,0,1,4,13.75,-26.25,-6.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,26.25,937
4,0,a1,max,0,1,4,0.0,-26.25,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,937
4,1,a2,fair,0,1,4,16.25,-23.75,-3.75,5.0,5.0,15.0,7.5,0.5,2.5,7.5,33.75,937
5,0,a1,max,0,1,4,0.0,-23.75,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,937
5,1,a2,fair,0,1,4,16.25,-23.75,-3.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,33.75,937
6,0,a1,max,0,1,4,-5.0,-28.75,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,937
6,1,a2,fair,0,1,4,22.5,-22.5,2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,37.5,937
7,0,a1,max,0,1,4,-5.0,-22.5,-25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,937
7,1,a2,fair,0,1,4,28.75,-16.25,8.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,41.25,937
8,0,a1,max,0,1,4,-5.0,-16.25,-25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,937
8,1,a2,fair,0,1,4,28.75,-16.25,8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,41.25,937
9,0,a1,max,0,1,4,-5.0,-16.25,-25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,937
9,1,a2,fair,0,1,4,41.25,-3.75,21.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,48.75,937
0,0,a1,max,0,1,4,15.0,-5.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,938
0,1,a2,fair,0,1,4,30.0,5.0,10.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,30.0,938
1,0,a1,max,0,1,4,-5.0,-15.0,-25.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,75.0,938
1,1,a2,fair,0,1,4,15.0,-30.0,-5.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,75.0,938
2,0,a1,max,0,1,4,-10.0,-35.0,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,938
2,1,a2,fair,0,1,4,5.0,-45.0,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,105.0,938
3,0,a1,max,0,1,4,-15.0,-50.0,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,938
3,1,a2,fair,0,1,4,25.0,-30.0,5.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,105.0,938
4,0,a1,max,0,1,4,-20.0,-35.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,938
4,1,a2,fair,0,1,4,25.0,-35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,938
5,0,a1,max,0,1,4,-35.0,-50.0,-55.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,165.0,938
5,1,a2,fair,0,1,4,25.0,-50.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,938
6,0,a1,max,0,1,4,-40.0,-55.0,-60.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,180.0,938
6,1,a2,fair,0,1,4,25.0,-55.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,938
7,0,a1,max,0,1,4,-40.0,-55.0,-60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180.0,938
7,1,a2,fair,0,1,4,25.0,-55.0,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,105.0,938
8,0,a1,max,0,1,4,-40.0,-55.0,-60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180.0,938
8,1,a2,fair,0,1,4,25.0,-55.0,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,105.0,938
9,0,a1,max,0,1,4,-30.0,-45.0,-50.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,180.0,938
9,1,a2,fair,0,1,4,31.25,-38.75,11.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,108.75,938
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,939
0,1,a2,fair,0,1,4,15.0,-20.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,939
1,0,a1,max,0,1,4,-10.0,-35.0,-30.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,90.0,939
1,1,a2,fair,0,1,4,5.0,-45.0,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,939
2,0,a1,max,0,1,4,-20.0,-55.0,-40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,120.0,939
2,1,a2,fair,0,1,4,5.0,-55.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,939
3,0,a1,max,0,1,4,-25.0,-60.0,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,939
3,1,a2,fair,0,1,4,5.0,-60.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,939
4,0,a1,max,0,1,4,-25.0,-60.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,939
4,1,a2,fair,0,1,4,5.0,-60.0,-15.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.0,939
5,0,a1,max,0,1,4,-25.0,-60.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,939
5,1,a2,fair,0,1,4,5.0,-60.0,-15.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.0,939
6,0,a1,max,0,1,4,-25.0,-60.0,-45.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,135.0,939
6,1,a2,fair,0,1,4,5.0,-60.0,-15.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.0,939
7,0,a1,max,0,1,4,-25.0,-60.0,-45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,939
7,1,a2,fair,0,1,4,11.25,-53.75,-8.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,48.75,939
8,0,a1,max,0,1,4,-15.0,-43.75,-35.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,135.0,939
8,1,a2,fair,0,1,4,23.75,-31.25,3.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,56.25,939
9,0,a1,max,0,1,4,-5.0,-21.25,-25.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,135.0,939
9,1,a2,fair,0,1,4,23.75,-21.25,3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,56.25,939
0,0,a1,max,0,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,940
0,1,a2,fair,0,1,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,940
1,0,a1,max,0,1,4,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940
1,1,a2,fair,0,1,4,27.5,7.5,7.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,22.5,940
2,0,a1,max,0,1,4,20.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940
2,1,a2,fair,0,1,4,30.0,10.0,10.0,5.0,5.0,15.0,7.5,0.5,2.5,7.5,30.0,940
3,0,a1,max,0,1,4,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940
3,1,a2,fair,0,1,4,35.0,15.0,15.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,45.0,940
4,0,a1,max,0,1,4,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940
4,1,a2,fair,0,1,4,47.5,27.5,27.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,52.5,940
5,0,a1,max,0,1,4,20.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940
5,1,a2,fair,0,1,4,60.0,40.0,40.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,60.0,940
6,0,a1,max,0,1,4,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940
6,1,a2,fair,0,1,4,66.25,46.25,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,940
7,0,a1,max,0,1,4,20.0,46.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,940
7,1,a2,fair,0,1,4,72.5,52.5,52.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,67.5,940
8,0,a1,max,0,1,4,20.0,52.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,940
8,1,a2,fair,0,1,4,85.0,65.0,65.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,75.0,940
9,0,a1,max,0,1,4,15.0,60.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,940
9,1,a2,fair,0,1,4,91.25,66.25,71.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,78.75,940
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,941
0,1,a2,fair,0,1,4,17.5,-12.5,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,941
1,0,a1,max,0,1,4,0.0,-22.5,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,941
1,1,a2,fair,0,1,4,2.5,-37.5,-17.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,67.5,941
2,0,a1,max,0,1,4,-5.0,-42.5,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,941
2,1,a2,fair,0,1,4,1.25,-43.75,-18.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,78.75,941
3,0,a1,max,0,1,4,-10.0,-48.75,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,941
3,1,a2,fair,0,1,4,1.25,-48.75,-18.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.75,941
4,0,a1,max,0,1,4,-15.0,-53.75,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,941
4,1,a2,fair,0,1,4,1.25,-53.75,-18.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.75,941
5,0,a1,max,0,1,4,-25.0,-63.75,-45.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,135.0,941
5,1,a2,fair,0,1,4,21.25,-43.75,1.25,10.0,10.0,30.0,30.0,1.0,20.0,0.0,78.75,941
6,0,a1,max,0,1,4,-35.0,-53.75,-55.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,165.0,941
6,1,a2,fair,0,1,4,21.25,-53.75,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.75,941
7,0,a1,max,0,1,4,-50.0,-68.75,-70.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,210.0,941
7,1,a2,fair,0,1,4,21.25,-68.75,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.75,941
8,0,a1,max,0,1,4,-55.0,-73.75,-75.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,225.0,941
8,1,a2,fair,0,1,4,21.25,-73.75,1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,78.75,941
9,0,a1,max,0,1,4,-70.0,-88.75,-90.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,270.0,941
9,1,a2,fair,0,1,4,21.25,-88.75,1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,78.75,941
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,942
0,1,a2,fair,0,1,4,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942
1,0,a1,max,0,1,4,-15.0,-35.0,-35.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,105.0,942
1,1,a2,fair,0,1,4,20.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942
2,0,a1,max,0,1,4,-15.0,-35.0,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,942
2,1,a2,fair,0,1,4,15.0,-40.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,942
3,0,a1,max,0,1,4,-20.0,-45.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,942
3,1,a2,fair,0,1,4,17.5,-42.5,-2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,22.5,942
4,0,a1,max,0,1,4,-30.0,-52.5,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,942
4,1,a2,fair,0,1,4,12.5,-57.5,-7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,37.5,942
5,0,a1,max,0,1,4,-35.0,-62.5,-55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,165.0,942
5,1,a2,fair,0,1,4,20.0,-55.0,0.0,15.0,15.0,45.0,22.5,0.5,7.5,22.5,60.0,942
6,0,a1,max,0,1,4,-35.0,-55.0,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,942
6,1,a2,fair,0,1,4,26.25,-48.75,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,942
7,0,a1,max,0,1,4,-35.0,-48.75,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,942
7,1,a2,fair,0,1,4,51.25,-23.75,31.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,78.75,942
8,0,a1,max,0,1,4,-35.0,-23.75,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,942
8,1,a2,fair,0,1,4,76.25,1.25,56.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,93.75,942
9,0,a1,max,0,1,4,-35.0,1.25,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,942
9,1,a2,fair,0,1,4,101.25,26.25,81.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,108.75,942
0,0,a1,max,0,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,943
0,1,a2,fair,0,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,943
1,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,943
1,1,a2,fair,0,1,4,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,943
2,0,a1,max,0,1,4,0.0,-20.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,943
2,1,a2,fair,0,1,4,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943
3,0,a1,max,0,1,4,-10.0,-30.0,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,943
3,1,a2,fair,0,1,4,20.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943
4,0,a1,max,0,1,4,-20.0,-40.0,-40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,120.0,943
4,1,a2,fair,0,1,4,30.0,-30.0,10.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,0.0,943
5,0,a1,max,0,1,4,-20.0,-30.0,-40.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,120.0,943
5,1,a2,fair,0,1,4,42.5,-17.5,22.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,7.5,943
6,0,a1,max,0,1,4,-30.0,-27.5,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,943
6,1,a2,fair,0,1,4,52.5,-17.5,32.5,5.0,5.0,15.0,15.0,1.0,10.0,0.0,7.5,943
7,0,a1,max,0,1,4,-40.0,-27.5,-60.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,180.0,943
7,1,a2,fair,0,1,4,65.0,-15.0,45.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,15.0,943
8,0,a1,max,0,1,4,-45.0,-20.0,-65.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,195.0,943
8,1,a2,fair,0,1,4,77.5,-7.5,57.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,943
9,0,a1,max,0,1,4,-50.0,-12.5,-70.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,210.0,943
9,1,a2,fair,0,1,4,90.0,0.0,70.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,30.0,943
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,944
0,1,a2,fair,0,1,4,18.75,-11.25,-1.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,11.25,944
1,0,a1,max,0,1,4,-10.0,-31.25,-30.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,90.0,944
1,1,a2,fair,0,1,4,18.75,-31.25,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,944
2,0,a1,max,0,1,4,-20.0,-41.25,-40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,120.0,944
2,1,a2,fair,0,1,4,13.75,-46.25,-6.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,26.25,944
3,0,a1,max,0,1,4,-25.0,-51.25,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,944
3,1,a2,fair,0,1,4,13.75,-51.25,-6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.25,944
4,0,a1,max,0,1,4,-40.0,-66.25,-60.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,180.0,944
4,1,a2,fair,0,1,4,13.75,-66.25,-6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.25,944
5,0,a1,max,0,1,4,-50.0,-76.25,-70.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,210.0,944
5,1,a2,fair,0,1,4,13.75,-76.25,-6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.25,944
6,0,a1,max,0,1,4,-60.0,-86.25,-80.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,240.0,944
6,1,a2,fair,0,1,4,13.75,-86.25,-6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.25,944
7,0,a1,max,0,1,4,-61.25,-87.5,-81.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,251.25,944
7,1,a2,fair,0,1,4,13.75,-87.5,-6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,944
8,0,a1,max,0,1,4,-76.25,-102.5,-96.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,296.25,944
8,1,a2,fair,0,1,4,13.75,-102.5,-6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.25,944
9,0,a1,max,0,1,4,-66.25,-92.5,-86.25,5.0,5.0,15.0,15.0,1.0,10.0,0.0,296.25,944
9,1,a2,fair,0,1,4,13.75,-92.5,-6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,944
0,0,a1,max,0,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,945
0,1,a2,fair,0,1,4,27.5,7.5,7.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,22.5,945
1,0,a1,max,0,1,4,10.0,-2.5,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,945
1,1,a2,fair,0,1,4,23.75,-6.25,3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,56.25,945
2,0,a1,max,0,1,4,10.0,-6.25,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,945
2,1,a2,fair,0,1,4,20.0,-10.0,0.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,90.0,945
3,0,a1,max,0,1,4,5.0,-15.0,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,945
3,1,a2,fair,0,1,4,45.0,10.0,25.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,105.0,945
4,0,a1,max,0,1,4,-5.0,0.0,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,945
4,1,a2,fair,0,1,4,25.0,-20.0,5.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,165.0,945
5,0,a1,max,0,1,4,-15.0,-30.0,-35.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,105.0,945
5,1,a2,fair,0,1,4,20.0,-35.0,0.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,210.0,945
6,0,a1,max,0,1,4,-20.0,-40.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,945
6,1,a2,fair,0,1,4,45.0,-15.0,25.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,225.0,945
7,0,a1,max,0,1,4,-20.0,-15.0,-40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,945
7,1,a2,fair,0,1,4,70.0,10.0,50.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,240.0,945
8,0,a1,max,0,1,4,-25.0,5.0,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,945
8,1,a2,fair,0,1,4,82.5,17.5,62.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,247.5,945
9,0,a1,max,0,1,4,-30.0,12.5,-50.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,150.0,945
9,1,a2,fair,0,1,4,88.75,18.75,68.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,251.25,945
0,0,a1,max,0,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,946
0,1,a2,fair,0,1,4,45.0,25.0,25.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,15.0,946
1,0,a1,max,0,1,4,15.0,20.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,946
1,1,a2,fair,0,1,4,41.25,16.25,21.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,48.75,946
2,0,a1,max,0,1,4,15.0,16.25,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,946
2,1,a2,fair,0,1,4,53.75,28.75,33.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,56.25,946
3,0,a1,max,0,1,4,15.0,28.75,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,946
3,1,a2,fair,0,1,4,60.0,35.0,40.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,60.0,946
4,0,a1,max,0,1,4,15.0,35.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,946
4,1,a2,fair,0,1,4,62.5,37.5,42.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,67.5,946
5,0,a1,max,0,1,4,15.0,37.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,946
5,1,a2,fair,0,1,4,62.5,37.5,42.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,67.5,946
6,0,a1,max,0,1,4,15.0,37.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,946
6,1,a2,fair,0,1,4,62.5,37.5,42.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,67.5,946
7,0,a1,max,0,1,4,15.0,37.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,946
7,1,a2,fair,0,1,4,62.5,37.5,42.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,67.5,946
8,0,a1,max,0,1,4,15.0,37.5,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,946
8,1,a2,fair,0,1,4,62.5,37.5,42.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,67.5,946
9,0,a1,max,0,1,4,15.0,37.5,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,946
9,1,a2,fair,0,1,4,62.5,37.5,42.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,67.5,946
0,0,a1,max,0,1,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,947
0,1,a2,fair,0,1,4,5.0,-35.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,947
1,0,a1,max,0,1,4,-15.0,-50.0,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,105.0,947
1,1,a2,fair,0,1,4,5.0,-50.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,947
2,0,a1,max,0,1,4,-20.0,-55.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,947
2,1,a2,fair,0,1,4,5.0,-55.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,947
3,0,a1,max,0,1,4,-30.0,-65.0,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,947
3,1,a2,fair,0,1,4,5.0,-65.0,-15.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.0,947
4,0,a1,max,0,1,4,-40.0,-75.0,-60.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,180.0,947
4,1,a2,fair,0,1,4,5.0,-75.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,947
5,0,a1,max,0,1,4,-45.0,-80.0,-65.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,195.0,947
5,1,a2,fair,0,1,4,5.0,-80.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,947
6,0,a1,max,0,1,4,-45.0,-80.0,-65.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,195.0,947
