iter,dgp,e_ii,sutva_status,tau_hat,se_hat,ci_low,ci_high
524,DGP 2: Investor communication,1,Violated,9.552499999999995,1.6990668226740335,6.222329027558889,12.882670972441101
525,DGP 1: No investor communication,0,Fulfilled,8.075000000000006,1.3406807108773136,5.4472658066804716,10.702734193319541
525,DGP 2: Investor communication,1,Violated,6.853124999999993,1.735844259709337,3.4508702509696927,10.255379749030293
526,DGP 1: No investor communication,0,Fulfilled,9.11312499999998,1.3134871482900417,6.538690189351499,11.687559810648462
526,DGP 2: Investor communication,1,Violated,5.453750000000019,1.7400353697358197,2.0432806753178125,8.864219324682225
527,DGP 1: No investor communication,0,Fulfilled,8.612500000000017,1.3314494982387088,6.002858983452148,11.222141016547885
527,DGP 2: Investor communication,1,Violated,8.877500000000001,1.7533934539142197,5.440848830328131,12.314151169671872
528,DGP 1: No investor communication,0,Fulfilled,10.928124999999998,1.3255620743140377,8.330023334344483,13.526226665655512
528,DGP 2: Investor communication,1,Violated,9.558749999999979,1.6989096759556737,6.228887035126858,12.888612964873099
529,DGP 1: No investor communication,0,Fulfilled,8.58187499999999,1.3244050107942766,5.986041178843207,11.177708821156772
529,DGP 2: Investor communication,1,Violated,6.202500000000007,1.7522859575910865,2.7680195231214775,9.636980476878536
530,DGP 1: No investor communication,0,Fulfilled,8.266249999999989,1.3259376079694416,5.667412288379883,10.865087711620095
530,DGP 2: Investor communication,1,Violated,12.538125000000006,1.7309111753224713,9.145539096367962,15.93071090363205
531,DGP 1: No investor communication,0,Fulfilled,10.957499999999996,1.3874348643617833,8.2381276658509,13.676872334149092
531,DGP 2: Investor communication,1,Violated,8.42562500000002,1.7827316356701512,4.931470994086523,11.919779005913515
532,DGP 1: No investor communication,0,Fulfilled,10.308124999999997,1.3620652377717883,7.638477133967292,12.977772866032701
532,DGP 2: Investor communication,1,Violated,7.1943750000000275,1.7296300867624541,3.8043000299456176,10.584449970054438
533,DGP 1: No investor communication,0,Fulfilled,9.713749999999997,1.327015208025545,7.11280019226993,12.314699807730065
533,DGP 2: Investor communication,1,Violated,10.069374999999976,1.7302309610209134,6.678122316398985,13.460627683600967
534,DGP 1: No investor communication,0,Fulfilled,7.548749999999982,1.349420486910675,4.90388584565506,10.193614154344905
534,DGP 2: Investor communication,1,Violated,7.489375,1.7454901127708078,4.068214378969216,10.910535621030784
535,DGP 1: No investor communication,0,Fulfilled,7.6512499999999974,1.3185431205114764,5.066905483797504,10.235594516202491
535,DGP 2: Investor communication,1,Violated,8.34500000000002,1.733012297877121,4.948295896160863,11.741704103839178
536,DGP 1: No investor communication,0,Fulfilled,7.8306250000000155,1.3737325903907882,5.13810912283407,10.523140877165961
536,DGP 2: Investor communication,1,Violated,6.954375000000011,1.7105448924431739,3.6017070108113907,10.307042989188632
537,DGP 1: No investor communication,0,Fulfilled,10.116250000000008,1.327598711747335,7.514156524975231,12.718343475024785
537,DGP 2: Investor communication,1,Violated,10.416250000000003,1.701225275656435,7.081848459713391,13.750651540286615
538,DGP 1: No investor communication,0,Fulfilled,8.51562499999999,1.2959783255777235,5.975507481867652,11.055742518132327
538,DGP 2: Investor communication,1,Violated,6.170000000000007,1.7160547684112355,2.8065326539139854,9.533467346086029
539,DGP 1: No investor communication,0,Fulfilled,8.426249999999966,1.3077146993600806,5.863129189254208,10.989370810745724
539,DGP 2: Investor communication,1,Violated,8.678124999999994,1.721991298854378,5.303022054245414,12.053227945754575
540,DGP 1: No investor communication,0,Fulfilled,9.853749999999993,1.3455088777982807,7.216552599515363,12.490947400484622
540,DGP 2: Investor communication,1,Violated,6.646874999999998,1.7174362354304866,3.2806999785562443,10.013050021443751
541,DGP 1: No investor communication,0,Fulfilled,7.478125000000026,1.3519441543036224,4.828314457564926,10.127935542435125
541,DGP 2: Investor communication,1,Violated,7.500625000000009,1.7617701780686967,4.047555450985364,10.953694549014655
542,DGP 1: No investor communication,0,Fulfilled,10.517499999999986,1.3388542216090835,7.893345725646182,13.14165427435379
542,DGP 2: Investor communication,1,Violated,7.801250000000001,1.6998875028100215,4.469470494492359,11.133029505507643
543,DGP 1: No investor communication,0,Fulfilled,7.811249999999985,1.3713613571249428,5.123381740035097,10.499118259964874
543,DGP 2: Investor communication,1,Violated,9.01437500000001,1.726214452569018,5.630994672964735,12.397755327035284
544,DGP 1: No investor communication,0,Fulfilled,9.445624999999987,1.3568110809380305,6.786275281361448,12.104974718638527
544,DGP 2: Investor communication,1,Violated,8.693124999999998,1.7010471329324863,5.359072619452325,12.027177380547672
545,DGP 1: No investor communication,0,Fulfilled,6.753125000000013,1.3401386142820702,4.126453316007156,9.37979668399287
545,DGP 2: Investor communication,1,Violated,9.28499999999999,1.722771027801716,5.908368785508626,12.661631214491353
546,DGP 1: No investor communication,0,Fulfilled,6.555,1.3342796751319494,3.939811836741379,9.17018816325862
546,DGP 2: Investor communication,1,Violated,8.602499999999988,1.7119417201081295,5.247094228588055,11.957905771411923
547,DGP 1: No investor communication,0,Fulfilled,9.013124999999999,1.3473836481974275,6.372253049533041,11.653996950466956
547,DGP 2: Investor communication,1,Violated,7.866875000000034,1.731173486214985,4.473774967018663,11.259975032981405
548,DGP 1: No investor communication,0,Fulfilled,9.855625000000009,1.3506121498606551,7.208425186273125,12.502824813726892
548,DGP 2: Investor communication,1,Violated,8.363750000000007,1.7475940093569529,4.938465741660379,11.789034258339633
549,DGP 1: No investor communication,0,Fulfilled,7.851875000000006,1.34631679433467,5.213094083104052,10.49065591689596
549,DGP 2: Investor communication,1,Violated,7.089375000000006,1.7282602316636877,3.701984945939178,10.476765054060834
550,DGP 1: No investor communication,0,Fulfilled,7.213125000000005,1.3849091930817832,4.49870298155971,9.9275470184403
550,DGP 2: Investor communication,1,Violated,6.825624999999992,1.8079969902598467,3.2819508990906923,10.369299100909291
551,DGP 1: No investor communication,0,Fulfilled,10.890624999999991,1.3910469945468829,8.1641728906881,13.617077109311882
551,DGP 2: Investor communication,1,Violated,7.734375000000025,1.7329684552166997,4.337756827775293,11.130993172224755
552,DGP 1: No investor communication,0,Fulfilled,8.040624999999995,1.345433744306903,5.403574861158464,10.677675138841526
552,DGP 2: Investor communication,1,Violated,8.473125000000003,1.7435500084213935,5.055766983494072,11.890483016505934
553,DGP 1: No investor communication,0,Fulfilled,7.707499999999991,1.3584050727546026,5.045026057400969,10.369973942599012
553,DGP 2: Investor communication,1,Violated,7.6074999999999955,1.7646021749049967,4.148879737186202,11.06612026281379
554,DGP 1: No investor communication,0,Fulfilled,8.922500000000008,1.3480760154080063,6.280271009800316,11.5647289901997
554,DGP 2: Investor communication,1,Violated,7.795000000000005,1.7418282564736476,4.381016617311657,11.208983382688354
555,DGP 1: No investor communication,0,Fulfilled,10.497499999999999,1.3795975155565954,7.793488869509072,13.201511130490925
555,DGP 2: Investor communication,1,Violated,8.16375000000002,1.773339586197602,4.68800441105272,11.63949558894732
556,DGP 1: No investor communication,0,Fulfilled,7.960625000000006,1.3094382598239087,5.394126010745145,10.527123989254866
556,DGP 2: Investor communication,1,Violated,5.52499999999999,1.7644503206814566,2.0666773714643347,8.983322628535644
557,DGP 1: No investor communication,0,Fulfilled,8.771249999999998,1.3076350055521018,6.208285389117879,11.334214610882118
557,DGP 2: Investor communication,1,Violated,8.27437500000001,1.7551601358100362,4.834261133812339,11.714488866187681
558,DGP 1: No investor communication,0,Fulfilled,9.68624999999999,1.3748450493955102,6.99155370318479,12.38094629681519
558,DGP 2: Investor communication,1,Violated,10.168750000000003,1.7129319128563836,6.811403450801491,13.526096549198515
559,DGP 1: No investor communication,0,Fulfilled,5.873750000000008,1.3343982814216213,3.2583293684136305,8.489170631586386
559,DGP 2: Investor communication,1,Violated,5.530625000000004,1.7988257363872902,2.0049265566809154,9.056323443319092
560,DGP 1: No investor communication,0,Fulfilled,11.781875000000003,1.3493432541246997,9.137162221915592,14.426587778084414
560,DGP 2: Investor communication,1,Violated,5.171875,1.7344353507432289,1.7723817125432717,8.571368287456728
561,DGP 1: No investor communication,0,Fulfilled,8.559374999999982,1.3406223971615396,5.931755101563364,11.186994898436598
561,DGP 2: Investor communication,1,Violated,6.82187500000001,1.7221866264681496,3.446389212122437,10.197360787877583
562,DGP 1: No investor communication,0,Fulfilled,8.124375000000013,1.3767693109349888,5.4259071505674346,10.822842849432591
562,DGP 2: Investor communication,1,Violated,6.946249999999964,1.725292412127534,3.564676872229997,10.32782312776993
563,DGP 1: No investor communication,0,Fulfilled,10.123125000000028,1.3014469151899482,7.572289046227731,12.673960953772326
563,DGP 2: Investor communication,1,Violated,6.063749999999995,1.685781267519429,2.7596187156619143,9.367881284338075
564,DGP 1: No investor communication,0,Fulfilled,8.116250000000008,1.3266497885199962,5.5160164145008155,10.716483585499201
564,DGP 2: Investor communication,1,Violated,8.844375000000005,1.6988043441996925,5.514718485368608,12.174031514631402
565,DGP 1: No investor communication,0,Fulfilled,8.956249999999994,1.360748053444302,6.289183815249162,11.623316184750825
565,DGP 2: Investor communication,1,Violated,7.38562499999999,1.713083621931558,4.027981101014136,10.743268898985844
566,DGP 1: No investor communication,0,Fulfilled,9.36187500000002,1.3701372966818437,6.676405898503607,12.047344101496435
566,DGP 2: Investor communication,1,Violated,8.693749999999962,1.7232006124707504,5.316276799557292,12.071223200442633
567,DGP 1: No investor communication,0,Fulfilled,7.2375,1.3580319802763132,4.575757318658426,9.899242681341573
567,DGP 2: Investor communication,1,Violated,6.304374999999984,1.771442948747583,2.8323468204547217,9.776403179545246
568,DGP 1: No investor communication,0,Fulfilled,11.18062499999999,1.3305859596829834,8.572676519021343,13.788573480978638
568,DGP 2: Investor communication,1,Violated,9.685624999999991,1.7282254071676708,6.298303201951356,13.072946798048626
569,DGP 1: No investor communication,0,Fulfilled,8.868750000000034,1.3272451485584231,6.267349508825525,11.470150491174543
569,DGP 2: Investor communication,1,Violated,8.624375,1.7546177388768935,5.185324231801289,12.063425768198712
570,DGP 1: No investor communication,0,Fulfilled,9.903749999999986,1.3211663635771833,7.314263927388707,12.493236072611266
570,DGP 2: Investor communication,1,Violated,8.30875000000001,1.759415831321582,4.86029497060971,11.757205029390311
571,DGP 1: No investor communication,0,Fulfilled,9.008750000000001,1.3564205126271967,6.350165795250696,11.667334204749306
571,DGP 2: Investor communication,1,Violated,6.63562499999999,1.7274864266546746,3.2497516037568284,10.021498396243153
572,DGP 1: No investor communication,0,Fulfilled,9.119374999999991,1.3564376947372372,6.460757118315006,11.777992881684977
572,DGP 2: Investor communication,1,Violated,7.604375000000026,1.773399068999925,4.128512824760173,11.08023717523988
573,DGP 1: No investor communication,0,Fulfilled,8.556249999999993,1.337196881902482,5.935344111471128,11.177155888528858
573,DGP 2: Investor communication,1,Violated,5.076874999999983,1.724383652614255,1.6970830408760436,8.456666959123924
574,DGP 1: No investor communication,0,Fulfilled,10.001249999999986,1.377322846573187,7.30169722071654,12.700802779283432
574,DGP 2: Investor communication,1,Violated,8.745000000000024,1.6942800639017555,5.424211074752583,12.065788925247464
575,DGP 1: No investor communication,0,Fulfilled,7.781875000000006,1.3440088326212933,5.147617688062271,10.41613231193774
575,DGP 2: Investor communication,1,Violated,6.480000000000002,1.7665873278830684,3.0174888373491884,9.942511162650817
576,DGP 1: No investor communication,0,Fulfilled,8.582499999999998,1.330914508720708,5.97390756290741,11.191092437092585
576,DGP 2: Investor communication,1,Violated,5.128124999999976,1.727321440636094,1.7425749763532319,8.51367502364672
577,DGP 1: No investor communication,0,Fulfilled,5.715625000000007,1.3463373237876903,3.0768038453761344,8.35444615462388
577,DGP 2: Investor communication,1,Violated,9.066249999999986,1.7004648064284256,5.733338979400272,12.3991610205997
578,DGP 1: No investor communication,0,Fulfilled,7.249375000000006,1.3497799957386645,4.603806208352223,9.894943791647789
578,DGP 2: Investor communication,1,Violated,9.90687499999996,1.6813552235651141,6.611418761812336,13.202331238187584
579,DGP 1: No investor communication,0,Fulfilled,9.949374999999991,1.3603468604330542,7.283095153551205,12.615654846448777
579,DGP 2: Investor communication,1,Violated,8.92312500000003,1.7205910858936628,5.550766471648451,12.29548352835161
580,DGP 1: No investor communication,0,Fulfilled,6.390000000000003,1.361070343968755,3.722302125821243,9.057697874178764
580,DGP 2: Investor communication,1,Violated,8.859374999999979,1.7765182488713538,5.377399232212126,12.341350767787832
581,DGP 1: No investor communication,0,Fulfilled,10.383124999999993,1.3869855799253212,7.664633263346364,13.101616736653622
581,DGP 2: Investor communication,1,Violated,5.091874999999986,1.7431894290516596,1.675223719058733,8.508526280941238
582,DGP 1: No investor communication,0,Fulfilled,9.228125000000004,1.3569255683971935,6.568550885941505,11.887699114058503
582,DGP 2: Investor communication,1,Violated,8.34937500000001,1.6724793003373573,5.071315571338791,11.627434428661232
583,DGP 1: No investor communication,0,Fulfilled,8.195,1.3288093024536227,5.5905337671909,10.7994662328091
583,DGP 2: Investor communication,1,Violated,8.514375000000008,1.7192089285153125,5.144725500109995,11.884024499890021
584,DGP 1: No investor communication,0,Fulfilled,9.31437499999998,1.3390499073087758,6.68983718167478,11.938912818325182
584,DGP 2: Investor communication,1,Violated,8.263750000000002,1.6707691239543905,4.989042517049397,11.538457482950607
585,DGP 1: No investor communication,0,Fulfilled,9.532499999999976,1.324625231186862,6.936234546873726,12.128765453126226
585,DGP 2: Investor communication,1,Violated,10.425624999999958,1.7407496691317956,7.013755648501638,13.837494351498277
586,DGP 1: No investor communication,0,Fulfilled,10.076874999999992,1.3498223910145208,7.431223113611532,12.722526886388453
586,DGP 2: Investor communication,1,Violated,7.856875000000008,1.7815000477559735,4.3651349063983,11.348615093601715
587,DGP 1: No investor communication,0,Fulfilled,9.554374999999991,1.3454640962066045,6.917265371435047,12.191484628564936
587,DGP 2: Investor communication,1,Violated,7.933749999999991,1.7396052904064645,4.52412363080332,11.343376369196662
588,DGP 1: No investor communication,0,Fulfilled,9.754375000000026,1.3094463235595641,7.187860205823281,12.320889794176772
588,DGP 2: Investor communication,1,Violated,5.671875000000005,1.7496142261008678,2.2426311168423045,9.101118883157707
589,DGP 1: No investor communication,0,Fulfilled,7.955624999999996,1.3469042029005518,5.315692762314915,10.595557237685078
589,DGP 2: Investor communication,1,Violated,8.512499999999985,1.7912502789774836,5.001649453204117,12.023350546795854
590,DGP 1: No investor communication,0,Fulfilled,9.881249999999994,1.3686333169900284,7.198728698699538,12.56377130130045
590,DGP 2: Investor communication,1,Violated,7.908750000000005,1.7042408377124025,4.568437958083695,11.249062041916314
591,DGP 1: No investor communication,0,Fulfilled,8.153124999999969,1.3361219412028382,5.534325995242407,10.771924004757532
591,DGP 2: Investor communication,1,Violated,5.498750000000021,1.7544051854523914,2.0601158365133334,8.937384163486708
592,DGP 1: No investor communication,0,Fulfilled,11.417499999999999,1.3945780164399864,8.684127087777625,14.150872912222372
592,DGP 2: Investor communication,1,Violated,7.675624999999981,1.7073236161026826,4.329270712438722,11.021979287561239
593,DGP 1: No investor communication,0,Fulfilled,8.803124999999993,1.2997664183812871,6.25558281997267,11.350667180027315
593,DGP 2: Investor communication,1,Violated,10.004375000000005,1.7384870328349369,6.5969404156435285,13.411809584356481
594,DGP 1: No investor communication,0,Fulfilled,9.708125000000003,1.3503277519817618,7.061482606115749,12.354767393884256
594,DGP 2: Investor communication,1,Violated,4.7193749999999905,1.749585001804118,1.2901883964639196,8.148561603536061
595,DGP 1: No investor communication,0,Fulfilled,9.500624999999996,1.343845468097614,6.866687882528673,12.134562117471319
595,DGP 2: Investor communication,1,Violated,8.416250000000007,1.731981623441107,5.021566018055437,11.810933981944576
596,DGP 1: No investor communication,0,Fulfilled,9.516249999999998,1.3156392194574185,6.937597129863457,12.094902870136538
596,DGP 2: Investor communication,1,Violated,4.657500000000002,1.7519509259367532,1.2236761851639661,8.091323814836038
597,DGP 1: No investor communication,0,Fulfilled,6.147499999999987,1.3531734634451584,3.495280011647476,8.799719988352496
597,DGP 2: Investor communication,1,Violated,6.289375000000012,1.7543545688693256,2.850840045016134,9.72790995498389
598,DGP 1: No investor communication,0,Fulfilled,8.634375,1.3348281291963684,6.018111866775119,11.250638133224882
598,DGP 2: Investor communication,1,Violated,4.615625000000019,1.755666128222609,1.1745193886837058,8.056730611316333
599,DGP 1: No investor communication,0,Fulfilled,8.749999999999991,1.3528432156077834,6.098427297408735,11.401572702591247
599,DGP 2: Investor communication,1,Violated,8.388125,1.7102236720288215,5.03608660282351,11.740163397176492
600,DGP 1: No investor communication,0,Fulfilled,8.340625000000003,1.3601506982799376,5.674729631371325,11.006520368628681
600,DGP 2: Investor communication,1,Violated,9.229374999999997,1.7254464660789048,5.8474999264853444,12.61125007351465
601,DGP 1: No investor communication,0,Fulfilled,9.89874999999998,1.3494028122352546,7.253920488018881,12.54357951198108
601,DGP 2: Investor communication,1,Violated,6.6731249999999775,1.7354572336582454,3.2716288220298164,10.074621177970139
602,DGP 1: No investor communication,0,Fulfilled,10.688125000000015,1.384511156555628,7.974483133150985,13.401766866849046
602,DGP 2: Investor communication,1,Violated,11.996874999999982,1.684320300164262,8.695607211678029,15.298142788321934
603,DGP 1: No investor communication,0,Fulfilled,9.038749999999997,1.35194606275328,6.388935717003568,11.688564282996426
603,DGP 2: Investor communication,1,Violated,7.637500000000017,1.7083765638985533,4.289081934758853,10.985918065241181
604,DGP 1: No investor communication,0,Fulfilled,9.986875,1.310040407001765,7.4191958022765405,12.554554197723458
604,DGP 2: Investor communication,1,Violated,11.894375000000007,1.7637906123236309,8.437345399845691,15.351404600154323
605,DGP 1: No investor communication,0,Fulfilled,8.322500000000007,1.3843776616602308,5.609119783145955,11.035880216854059
605,DGP 2: Investor communication,1,Violated,7.159999999999995,1.7450390321490594,3.7397234969878386,10.58027650301215
606,DGP 1: No investor communication,0,Fulfilled,8.393749999999972,1.341305604604594,5.764791014974968,11.022708985024977
606,DGP 2: Investor communication,1,Violated,10.254375,1.736953177355307,6.849946772383598,13.658803227616401
607,DGP 1: No investor communication,0,Fulfilled,10.689374999999998,1.331123252054081,8.080373425973999,13.298376574025998
607,DGP 2: Investor communication,1,Violated,10.229375000000005,1.7535994762865972,6.792320026478274,13.666429973521735
608,DGP 1: No investor communication,0,Fulfilled,8.728125000000015,1.3384994399223913,6.104666097752128,11.351583902247901
608,DGP 2: Investor communication,1,Violated,6.671249999999981,1.709545535551962,3.3205407503181354,10.021959249681826
609,DGP 1: No investor communication,0,Fulfilled,10.019375000000007,1.3716554320131005,7.33093035325433,12.707819646745683
609,DGP 2: Investor communication,1,Violated,10.91375000000001,1.741429245764956,7.500548678300696,14.326951321699323
610,DGP 1: No investor communication,0,Fulfilled,10.678750000000006,1.3313604347906987,8.069283547810237,13.288216452189776
610,DGP 2: Investor communication,1,Violated,6.967499999999989,1.7515008855913354,3.5345582642409714,10.400441735759006
611,DGP 1: No investor communication,0,Fulfilled,10.489999999999997,1.3745556586502716,7.7958709090454645,13.184129090954528
611,DGP 2: Investor communication,1,Violated,9.362500000000002,1.7682340601671729,5.896761242072344,12.828238757927661
612,DGP 1: No investor communication,0,Fulfilled,9.907499999999994,1.3525432851417103,7.256515161122241,12.558484838877746
612,DGP 2: Investor communication,1,Violated,10.367500000000017,1.7299613741930635,6.976775706581613,13.758224293418422
613,DGP 1: No investor communication,0,Fulfilled,6.893750000000036,1.3065110187579307,4.332988403234491,9.454511596765581
613,DGP 2: Investor communication,1,Violated,7.696875000000011,1.7198241846437266,4.326019598098307,11.067730401901715
614,DGP 1: No investor communication,0,Fulfilled,7.45000000000001,1.3248497539799082,4.85329448219939,10.04670551780063
614,DGP 2: Investor communication,1,Violated,6.117499999999977,1.7734060262042428,2.641624188639661,9.593375811360293
615,DGP 1: No investor communication,0,Fulfilled,8.34875,1.3577323551000735,5.687594584003857,11.009905415996144
615,DGP 2: Investor communication,1,Violated,11.223124999999994,1.7394268895101113,7.813848296560176,14.632401703439813
616,DGP 1: No investor communication,0,Fulfilled,7.843125000000035,1.3547115695956016,5.187890323592656,10.498359676407414
616,DGP 2: Investor communication,1,Violated,8.91937500000001,1.7307526653953607,5.527099775825103,12.311650224174915
617,DGP 1: No investor communication,0,Fulfilled,6.990625000000011,1.311854091597848,4.419390980468229,9.561859019531793
617,DGP 2: Investor communication,1,Violated,7.746249999999993,1.7598515016263538,4.296941056812339,11.195558943187645
618,DGP 1: No investor communication,0,Fulfilled,8.406874999999992,1.3601701639810941,5.740941478597048,11.072808521402937
618,DGP 2: Investor communication,1,Violated,7.019999999999989,1.7242054402028284,3.6405573372024453,10.399442662797533
619,DGP 1: No investor communication,0,Fulfilled,9.629374999999955,1.3434802955529033,6.996153620716265,12.262596379283647
619,DGP 2: Investor communication,1,Violated,5.395625000000003,1.738985412136339,1.987213592212778,8.804036407787226
620,DGP 1: No investor communication,0,Fulfilled,8.322500000000007,1.336168051064567,5.703610619913455,10.941389380086559
620,DGP 2: Investor communication,1,Violated,6.840625000000001,1.7622962653307384,3.386524319951754,10.294725680048249
621,DGP 1: No investor communication,0,Fulfilled,10.78187499999999,1.3565705354318938,8.12299675055348,13.440753249446502
621,DGP 2: Investor communication,1,Violated,9.410624999999992,1.7020317543901264,6.074642761395345,12.74660723860464
622,DGP 1: No investor communication,0,Fulfilled,7.115625000000002,1.3456868834995739,4.4780787083408375,9.753171291659168
622,DGP 2: Investor communication,1,Violated,6.242499999999994,1.7240560704855084,2.8633501018483982,9.62164989815159
623,DGP 1: No investor communication,0,Fulfilled,7.570000000000034,1.3811734578210444,4.862900022670788,10.27709997732928
623,DGP 2: Investor communication,1,Violated,7.31999999999998,1.7380835522018003,3.913356237684451,10.726643762315508
624,DGP 1: No investor communication,0,Fulfilled,9.544375000000011,1.324167428372536,6.94900684038984,12.139743159610182
624,DGP 2: Investor communication,1,Violated,8.188750000000002,1.767689484058089,4.7240786112461475,11.653421388753857
625,DGP 1: No investor communication,0,Fulfilled,7.5718749999999995,1.3464946628836092,4.932745460748126,10.211004539251874
625,DGP 2: Investor communication,1,Violated,8.546249999999976,1.7115236577973298,5.191663630717209,11.900836369282743
626,DGP 1: No investor communication,0,Fulfilled,10.781875,1.3357310459206975,8.163842149995432,13.399907850004567
626,DGP 2: Investor communication,1,Violated,10.066875000000003,1.764379597666427,6.608690988573807,13.5250590114262
627,DGP 1: No investor communication,0,Fulfilled,8.64500000000001,1.3457342236120047,6.0073609217204815,11.282639078279539
627,DGP 2: Investor communication,1,Violated,6.608125000000003,1.754277874003602,3.169740366952943,10.046509633047062
628,DGP 1: No investor communication,0,Fulfilled,8.10999999999999,1.2935630655763832,5.574616391470279,10.645383608529702
628,DGP 2: Investor communication,1,Violated,6.816249999999993,1.6885618593559468,3.5066687556623375,10.125831244337649
629,DGP 1: No investor communication,0,Fulfilled,8.747500000000006,1.331833130719395,6.137107063789992,11.35789293621002
629,DGP 2: Investor communication,1,Violated,10.367499999999989,1.690101510262029,7.0549010398864125,13.680098960113565
630,DGP 1: No investor communication,0,Fulfilled,7.756874999999981,1.3291506335404657,5.1517397582606685,10.362010241739295
630,DGP 2: Investor communication,1,Violated,6.620624999999997,1.713033551680624,3.2630792387059735,9.97817076129402
631,DGP 1: No investor communication,0,Fulfilled,6.804374999999986,1.3814312501109702,4.096769749782485,9.511980250217487
631,DGP 2: Investor communication,1,Violated,6.086874999999994,1.6909008499484075,2.772709334101115,9.401040665898872
632,DGP 1: No investor communication,0,Fulfilled,9.925624999999975,1.3358883726676454,7.3072837895713905,12.543966210428561
632,DGP 2: Investor communication,1,Violated,12.625625000000008,1.7171501124845427,9.260010779530305,15.991239220469712
633,DGP 1: No investor communication,0,Fulfilled,8.186874999999986,1.3094301763299765,5.620391854393232,10.75335814560674
633,DGP 2: Investor communication,1,Violated,8.596874999999983,1.748580112589791,5.1696579793239925,12.024092020675972
634,DGP 1: No investor communication,0,Fulfilled,8.551249999999996,1.3023018375221298,5.998738398456622,11.10376160154337
634,DGP 2: Investor communication,1,Violated,10.698124999999997,1.7154582358858048,7.33582685766382,14.060423142336175
635,DGP 1: No investor communication,0,Fulfilled,8.214375000000004,1.3591068732727938,5.550525528385329,10.87822447161468
635,DGP 2: Investor communication,1,Violated,10.592500000000017,1.7322759761080662,7.1972390868282075,13.987760913171826
636,DGP 1: No investor communication,0,Fulfilled,9.811875000000024,1.3465760745484894,7.1725858938849845,12.451164106115062
636,DGP 2: Investor communication,1,Violated,4.629999999999987,1.7160404990013973,1.266560621957248,7.993439378042725
637,DGP 1: No investor communication,0,Fulfilled,7.404375000000009,1.3135850410067982,4.829748319626685,9.979001680373333
637,DGP 2: Investor communication,1,Violated,6.155624999999988,1.774946910796352,2.676729054839138,9.634520945160839
638,DGP 1: No investor communication,0,Fulfilled,9.868125,1.3666644234250058,7.189462730086988,12.546787269913011
638,DGP 2: Investor communication,1,Violated,12.189375000000041,1.7047267919617224,8.848110487755065,15.530639512245017
639,DGP 1: No investor communication,0,Fulfilled,9.005000000000004,1.2857130418544958,6.485002437965193,11.524997562034816
639,DGP 2: Investor communication,1,Violated,6.487499999999995,1.7647461611768374,3.0285975240933944,9.946402475906597
640,DGP 1: No investor communication,0,Fulfilled,8.846874999999972,1.3469550091896738,6.206843181988212,11.486906818011732
640,DGP 2: Investor communication,1,Violated,6.116249999999988,1.7524067940290842,2.6815326837029834,9.550967316296994
641,DGP 1: No investor communication,0,Fulfilled,11.034375000000011,1.3440014161463867,8.400132224353094,13.66861777564693
641,DGP 2: Investor communication,1,Violated,7.739374999999988,1.7301615131530264,4.348258434220057,11.13049156577992
642,DGP 1: No investor communication,0,Fulfilled,7.458750000000007,1.3733698197679176,4.766945153254889,10.150554846745125
642,DGP 2: Investor communication,1,Violated,6.273750000000014,1.6871040537135786,2.9670260547214,9.580473945278628
643,DGP 1: No investor communication,0,Fulfilled,9.781875000000003,1.357865557379963,7.120458507535275,12.44329149246473
643,DGP 2: Investor communication,1,Violated,9.15750000000001,1.720863104069568,5.784608316023656,12.530391683976363
644,DGP 1: No investor communication,0,Fulfilled,9.820625000000003,1.383761149174538,7.108453147617908,12.532796852382099
644,DGP 2: Investor communication,1,Violated,5.698749999999977,1.7177100987804175,2.3320382063903593,9.065461793609595
645,DGP 1: No investor communication,0,Fulfilled,7.866250000000001,1.3314883523058236,5.256532829480586,10.475967170519414
645,DGP 2: Investor communication,1,Violated,9.604999999999997,1.7282630802411165,6.217604362727409,12.992395637272585
646,DGP 1: No investor communication,0,Fulfilled,9.719374999999998,1.344381186437213,7.08438787458306,12.354362125416936
646,DGP 2: Investor communication,1,Violated,12.961249999999998,1.71490459901454,9.6000369859315,16.322463014068497
647,DGP 1: No investor communication,0,Fulfilled,10.004999999999999,1.335252626922234,7.38790485123242,12.622095148767578
647,DGP 2: Investor communication,1,Violated,6.277500000000002,1.7427209269858284,2.861766983107778,9.693233016892226
648,DGP 1: No investor communication,0,Fulfilled,9.774375000000028,1.3505752645973594,7.127247481389203,12.421502518610852
648,DGP 2: Investor communication,1,Violated,9.649374999999981,1.765661992800356,6.188677494111284,13.11007250588868
649,DGP 1: No investor communication,0,Fulfilled,7.42375,1.2989122960540278,4.877881899734106,9.969618100265894
649,DGP 2: Investor communication,1,Violated,5.401249999999996,1.7786055500156004,1.9151831219694189,8.887316878030573
650,DGP 1: No investor communication,0,Fulfilled,10.108124999999989,1.365312726429486,7.432112056198196,12.784137943801781
650,DGP 2: Investor communication,1,Violated,9.039375000000017,1.7395514790694437,5.629854101023907,12.448895898976128
651,DGP 1: No investor communication,0,Fulfilled,6.903750000000005,1.3366314768097274,4.283952305452939,9.523547694547071
651,DGP 2: Investor communication,1,Violated,10.849374999999988,1.7086930674628658,7.500336587772771,14.198413412227204
652,DGP 1: No investor communication,0,Fulfilled,9.249374999999981,1.3565805303573844,6.590477160499508,11.908272839500455
652,DGP 2: Investor communication,1,Violated,8.496250000000003,1.747079893806474,5.071973408139314,11.920526591860693
