iter,dgp,e_ii,sutva_status,tau_hat,se_hat,ci_low,ci_high,tau_truth,error,covered
536,DGP 2: Investor communication,1,Violated,6.954375000000011,1.7105448924431739,3.6017070108113907,10.307042989188632,8.095625000000034,-1.1412500000000225,TRUE
537,DGP 1: No investor communication,0,Fulfilled,10.116250000000008,1.327598711747335,7.514156524975231,12.718343475024785,8.906874999999996,1.209375000000012,TRUE
537,DGP 2: Investor communication,1,Violated,10.416250000000003,1.701225275656435,7.081848459713391,13.750651540286615,8.095625000000034,2.3206249999999695,TRUE
538,DGP 1: No investor communication,0,Fulfilled,8.51562499999999,1.2959783255777235,5.975507481867652,11.055742518132327,8.906874999999996,-0.39125000000000654,TRUE
538,DGP 2: Investor communication,1,Violated,6.170000000000007,1.7160547684112355,2.8065326539139854,9.533467346086029,8.095625000000034,-1.9256250000000268,TRUE
539,DGP 1: No investor communication,0,Fulfilled,8.426249999999966,1.3077146993600806,5.863129189254208,10.989370810745724,8.906874999999996,-0.48062500000003006,TRUE
539,DGP 2: Investor communication,1,Violated,8.678124999999994,1.721991298854378,5.303022054245414,12.053227945754575,8.095625000000034,0.5824999999999605,TRUE
540,DGP 1: No investor communication,0,Fulfilled,9.853749999999993,1.3455088777982807,7.216552599515363,12.490947400484622,8.906874999999996,0.9468749999999968,TRUE
540,DGP 2: Investor communication,1,Violated,6.646874999999998,1.7174362354304866,3.2806999785562443,10.013050021443751,8.095625000000034,-1.448750000000036,TRUE
541,DGP 1: No investor communication,0,Fulfilled,7.478125000000026,1.3519441543036224,4.828314457564926,10.127935542435125,8.906874999999996,-1.4287499999999698,TRUE
541,DGP 2: Investor communication,1,Violated,7.500625000000009,1.7617701780686967,4.047555450985364,10.953694549014655,8.095625000000034,-0.5950000000000246,TRUE
542,DGP 1: No investor communication,0,Fulfilled,10.517499999999986,1.3388542216090835,7.893345725646182,13.14165427435379,8.906874999999996,1.61062499999999,TRUE
542,DGP 2: Investor communication,1,Violated,7.801250000000001,1.6998875028100215,4.469470494492359,11.133029505507643,8.095625000000034,-0.29437500000003247,TRUE
543,DGP 1: No investor communication,0,Fulfilled,7.811249999999985,1.3713613571249428,5.123381740035097,10.499118259964874,8.906874999999996,-1.0956250000000107,TRUE
543,DGP 2: Investor communication,1,Violated,9.01437500000001,1.726214452569018,5.630994672964735,12.397755327035284,8.095625000000034,0.9187499999999762,TRUE
544,DGP 1: No investor communication,0,Fulfilled,9.445624999999987,1.3568110809380305,6.786275281361448,12.104974718638527,8.906874999999996,0.5387499999999914,TRUE
544,DGP 2: Investor communication,1,Violated,8.693124999999998,1.7010471329324863,5.359072619452325,12.027177380547672,8.095625000000034,0.5974999999999646,TRUE
545,DGP 1: No investor communication,0,Fulfilled,6.753125000000013,1.3401386142820702,4.126453316007156,9.37979668399287,8.906874999999996,-2.1537499999999827,TRUE
545,DGP 2: Investor communication,1,Violated,9.28499999999999,1.722771027801716,5.908368785508626,12.661631214491353,8.095625000000034,1.1893749999999557,TRUE
546,DGP 1: No investor communication,0,Fulfilled,6.555,1.3342796751319494,3.939811836741379,9.17018816325862,8.906874999999996,-2.351874999999996,TRUE
546,DGP 2: Investor communication,1,Violated,8.602499999999988,1.7119417201081295,5.247094228588055,11.957905771411923,8.095625000000034,0.5068749999999547,TRUE
547,DGP 1: No investor communication,0,Fulfilled,9.013124999999999,1.3473836481974275,6.372253049533041,11.653996950466956,8.906874999999996,0.10625000000000284,TRUE
547,DGP 2: Investor communication,1,Violated,7.866875000000034,1.731173486214985,4.473774967018663,11.259975032981405,8.095625000000034,-0.2287499999999998,TRUE
548,DGP 1: No investor communication,0,Fulfilled,9.855625000000009,1.3506121498606551,7.208425186273125,12.502824813726892,8.906874999999996,0.9487500000000129,TRUE
548,DGP 2: Investor communication,1,Violated,8.363750000000007,1.7475940093569529,4.938465741660379,11.789034258339633,8.095625000000034,0.26812499999997286,TRUE
549,DGP 1: No investor communication,0,Fulfilled,7.851875000000006,1.34631679433467,5.213094083104052,10.49065591689596,8.906874999999996,-1.05499999999999,TRUE
549,DGP 2: Investor communication,1,Violated,7.089375000000006,1.7282602316636877,3.701984945939178,10.476765054060834,8.095625000000034,-1.006250000000028,TRUE
550,DGP 1: No investor communication,0,Fulfilled,7.213125000000005,1.3849091930817832,4.49870298155971,9.9275470184403,8.906874999999996,-1.6937499999999908,TRUE
550,DGP 2: Investor communication,1,Violated,6.825624999999992,1.8079969902598467,3.2819508990906923,10.369299100909291,8.095625000000034,-1.2700000000000422,TRUE
551,DGP 1: No investor communication,0,Fulfilled,10.890624999999991,1.3910469945468829,8.1641728906881,13.617077109311882,8.906874999999996,1.9837499999999952,TRUE
551,DGP 2: Investor communication,1,Violated,7.734375000000025,1.7329684552166997,4.337756827775293,11.130993172224755,8.095625000000034,-0.36125000000000895,TRUE
552,DGP 1: No investor communication,0,Fulfilled,8.040624999999995,1.345433744306903,5.403574861158464,10.677675138841526,8.906874999999996,-0.8662500000000009,TRUE
552,DGP 2: Investor communication,1,Violated,8.473125000000003,1.7435500084213935,5.055766983494072,11.890483016505934,8.095625000000034,0.3774999999999693,TRUE
553,DGP 1: No investor communication,0,Fulfilled,7.707499999999991,1.3584050727546026,5.045026057400969,10.369973942599012,8.906874999999996,-1.1993750000000052,TRUE
553,DGP 2: Investor communication,1,Violated,7.6074999999999955,1.7646021749049967,4.148879737186202,11.06612026281379,8.095625000000034,-0.48812500000003833,TRUE
554,DGP 1: No investor communication,0,Fulfilled,8.922500000000008,1.3480760154080063,6.280271009800316,11.5647289901997,8.906874999999996,0.015625000000012434,TRUE
554,DGP 2: Investor communication,1,Violated,7.795000000000005,1.7418282564736476,4.381016617311657,11.208983382688354,8.095625000000034,-0.30062500000002856,TRUE
555,DGP 1: No investor communication,0,Fulfilled,10.497499999999999,1.3795975155565954,7.793488869509072,13.201511130490925,8.906874999999996,1.5906250000000028,TRUE
555,DGP 2: Investor communication,1,Violated,8.16375000000002,1.773339586197602,4.68800441105272,11.63949558894732,8.095625000000034,0.068124999999986,TRUE
556,DGP 1: No investor communication,0,Fulfilled,7.960625000000006,1.3094382598239087,5.394126010745145,10.527123989254866,8.906874999999996,-0.9462499999999903,TRUE
556,DGP 2: Investor communication,1,Violated,5.52499999999999,1.7644503206814566,2.0666773714643347,8.983322628535644,8.095625000000034,-2.570625000000044,TRUE
557,DGP 1: No investor communication,0,Fulfilled,8.771249999999998,1.3076350055521018,6.208285389117879,11.334214610882118,8.906874999999996,-0.13562499999999744,TRUE
557,DGP 2: Investor communication,1,Violated,8.27437500000001,1.7551601358100362,4.834261133812339,11.714488866187681,8.095625000000034,0.17874999999997598,TRUE
558,DGP 1: No investor communication,0,Fulfilled,9.68624999999999,1.3748450493955102,6.99155370318479,12.38094629681519,8.906874999999996,0.7793749999999946,TRUE
558,DGP 2: Investor communication,1,Violated,10.168750000000003,1.7129319128563836,6.811403450801491,13.526096549198515,8.095625000000034,2.073124999999969,TRUE
559,DGP 1: No investor communication,0,Fulfilled,5.873750000000008,1.3343982814216213,3.2583293684136305,8.489170631586386,8.906874999999996,-3.0331249999999876,FALSE
559,DGP 2: Investor communication,1,Violated,5.530625000000004,1.7988257363872902,2.0049265566809154,9.056323443319092,8.095625000000034,-2.5650000000000297,TRUE
560,DGP 1: No investor communication,0,Fulfilled,11.781875000000003,1.3493432541246997,9.137162221915592,14.426587778084414,8.906874999999996,2.875000000000007,FALSE
560,DGP 2: Investor communication,1,Violated,5.171875,1.7344353507432289,1.7723817125432717,8.571368287456728,8.095625000000034,-2.923750000000034,TRUE
561,DGP 1: No investor communication,0,Fulfilled,8.559374999999982,1.3406223971615396,5.931755101563364,11.186994898436598,8.906874999999996,-0.34750000000001435,TRUE
561,DGP 2: Investor communication,1,Violated,6.82187500000001,1.7221866264681496,3.446389212122437,10.197360787877583,8.095625000000034,-1.2737500000000237,TRUE
562,DGP 1: No investor communication,0,Fulfilled,8.124375000000013,1.3767693109349888,5.4259071505674346,10.822842849432591,8.906874999999996,-0.7824999999999829,TRUE
562,DGP 2: Investor communication,1,Violated,6.946249999999964,1.725292412127534,3.564676872229997,10.32782312776993,8.095625000000034,-1.1493750000000702,TRUE
563,DGP 1: No investor communication,0,Fulfilled,10.123125000000028,1.3014469151899482,7.572289046227731,12.673960953772326,8.906874999999996,1.2162500000000325,TRUE
563,DGP 2: Investor communication,1,Violated,6.063749999999995,1.685781267519429,2.7596187156619143,9.367881284338075,8.095625000000034,-2.0318750000000385,TRUE
564,DGP 1: No investor communication,0,Fulfilled,8.116250000000008,1.3266497885199962,5.5160164145008155,10.716483585499201,8.906874999999996,-0.7906249999999879,TRUE
564,DGP 2: Investor communication,1,Violated,8.844375000000005,1.6988043441996925,5.514718485368608,12.174031514631402,8.095625000000034,0.7487499999999709,TRUE
565,DGP 1: No investor communication,0,Fulfilled,8.956249999999994,1.360748053444302,6.289183815249162,11.623316184750825,8.906874999999996,0.049374999999997726,TRUE
565,DGP 2: Investor communication,1,Violated,7.38562499999999,1.713083621931558,4.027981101014136,10.743268898985844,8.095625000000034,-0.7100000000000435,TRUE
566,DGP 1: No investor communication,0,Fulfilled,9.36187500000002,1.3701372966818437,6.676405898503607,12.047344101496435,8.906874999999996,0.45500000000002494,TRUE
566,DGP 2: Investor communication,1,Violated,8.693749999999962,1.7232006124707504,5.316276799557292,12.071223200442633,8.095625000000034,0.5981249999999285,TRUE
567,DGP 1: No investor communication,0,Fulfilled,7.2375,1.3580319802763132,4.575757318658426,9.899242681341573,8.906874999999996,-1.669374999999996,TRUE
567,DGP 2: Investor communication,1,Violated,6.304374999999984,1.771442948747583,2.8323468204547217,9.776403179545246,8.095625000000034,-1.7912500000000495,TRUE
568,DGP 1: No investor communication,0,Fulfilled,11.18062499999999,1.3305859596829834,8.572676519021343,13.788573480978638,8.906874999999996,2.2737499999999944,TRUE
568,DGP 2: Investor communication,1,Violated,9.685624999999991,1.7282254071676708,6.298303201951356,13.072946798048626,8.095625000000034,1.5899999999999572,TRUE
569,DGP 1: No investor communication,0,Fulfilled,8.868750000000034,1.3272451485584231,6.267349508825525,11.470150491174543,8.906874999999996,-0.03812499999996177,TRUE
569,DGP 2: Investor communication,1,Violated,8.624375,1.7546177388768935,5.185324231801289,12.063425768198712,8.095625000000034,0.5287499999999667,TRUE
570,DGP 1: No investor communication,0,Fulfilled,9.903749999999986,1.3211663635771833,7.314263927388707,12.493236072611266,8.906874999999996,0.9968749999999904,TRUE
570,DGP 2: Investor communication,1,Violated,8.30875000000001,1.759415831321582,4.86029497060971,11.757205029390311,8.095625000000034,0.2131249999999767,TRUE
571,DGP 1: No investor communication,0,Fulfilled,9.008750000000001,1.3564205126271967,6.350165795250696,11.667334204749306,8.906874999999996,0.10187500000000504,TRUE
571,DGP 2: Investor communication,1,Violated,6.63562499999999,1.7274864266546746,3.2497516037568284,10.021498396243153,8.095625000000034,-1.4600000000000435,TRUE
572,DGP 1: No investor communication,0,Fulfilled,9.119374999999991,1.3564376947372372,6.460757118315006,11.777992881684977,8.906874999999996,0.21249999999999503,TRUE
572,DGP 2: Investor communication,1,Violated,7.604375000000026,1.773399068999925,4.128512824760173,11.08023717523988,8.095625000000034,-0.49125000000000796,TRUE
573,DGP 1: No investor communication,0,Fulfilled,8.556249999999993,1.337196881902482,5.935344111471128,11.177155888528858,8.906874999999996,-0.35062500000000263,TRUE
573,DGP 2: Investor communication,1,Violated,5.076874999999983,1.724383652614255,1.6970830408760436,8.456666959123924,8.095625000000034,-3.0187500000000504,TRUE
574,DGP 1: No investor communication,0,Fulfilled,10.001249999999986,1.377322846573187,7.30169722071654,12.700802779283432,8.906874999999996,1.0943749999999905,TRUE
574,DGP 2: Investor communication,1,Violated,8.745000000000024,1.6942800639017555,5.424211074752583,12.065788925247464,8.095625000000034,0.6493749999999903,TRUE
575,DGP 1: No investor communication,0,Fulfilled,7.781875000000006,1.3440088326212933,5.147617688062271,10.41613231193774,8.906874999999996,-1.1249999999999902,TRUE
575,DGP 2: Investor communication,1,Violated,6.480000000000002,1.7665873278830684,3.0174888373491884,9.942511162650817,8.095625000000034,-1.6156250000000316,TRUE
576,DGP 1: No investor communication,0,Fulfilled,8.582499999999998,1.330914508720708,5.97390756290741,11.191092437092585,8.906874999999996,-0.3243749999999981,TRUE
576,DGP 2: Investor communication,1,Violated,5.128124999999976,1.727321440636094,1.7425749763532319,8.51367502364672,8.095625000000034,-2.967500000000058,TRUE
577,DGP 1: No investor communication,0,Fulfilled,5.715625000000007,1.3463373237876903,3.0768038453761344,8.35444615462388,8.906874999999996,-3.1912499999999886,FALSE
577,DGP 2: Investor communication,1,Violated,9.066249999999986,1.7004648064284256,5.733338979400272,12.3991610205997,8.095625000000034,0.9706249999999521,TRUE
578,DGP 1: No investor communication,0,Fulfilled,7.249375000000006,1.3497799957386645,4.603806208352223,9.894943791647789,8.906874999999996,-1.65749999999999,TRUE
578,DGP 2: Investor communication,1,Violated,9.90687499999996,1.6813552235651141,6.611418761812336,13.202331238187584,8.095625000000034,1.8112499999999265,TRUE
579,DGP 1: No investor communication,0,Fulfilled,9.949374999999991,1.3603468604330542,7.283095153551205,12.615654846448777,8.906874999999996,1.042499999999995,TRUE
579,DGP 2: Investor communication,1,Violated,8.92312500000003,1.7205910858936628,5.550766471648451,12.29548352835161,8.095625000000034,0.827499999999997,TRUE
580,DGP 1: No investor communication,0,Fulfilled,6.390000000000003,1.361070343968755,3.722302125821243,9.057697874178764,8.906874999999996,-2.5168749999999926,TRUE
580,DGP 2: Investor communication,1,Violated,8.859374999999979,1.7765182488713538,5.377399232212126,12.341350767787832,8.095625000000034,0.7637499999999449,TRUE
581,DGP 1: No investor communication,0,Fulfilled,10.383124999999993,1.3869855799253212,7.664633263346364,13.101616736653622,8.906874999999996,1.4762499999999967,TRUE
581,DGP 2: Investor communication,1,Violated,5.091874999999986,1.7431894290516596,1.675223719058733,8.508526280941238,8.095625000000034,-3.003750000000048,TRUE
582,DGP 1: No investor communication,0,Fulfilled,9.228125000000004,1.3569255683971935,6.568550885941505,11.887699114058503,8.906874999999996,0.32125000000000803,TRUE
582,DGP 2: Investor communication,1,Violated,8.34937500000001,1.6724793003373573,5.071315571338791,11.627434428661232,8.095625000000034,0.25374999999997705,TRUE
583,DGP 1: No investor communication,0,Fulfilled,8.195,1.3288093024536227,5.5905337671909,10.7994662328091,8.906874999999996,-0.7118749999999956,TRUE
583,DGP 2: Investor communication,1,Violated,8.514375000000008,1.7192089285153125,5.144725500109995,11.884024499890021,8.095625000000034,0.4187499999999744,TRUE
584,DGP 1: No investor communication,0,Fulfilled,9.31437499999998,1.3390499073087758,6.68983718167478,11.938912818325182,8.906874999999996,0.40749999999998465,TRUE
584,DGP 2: Investor communication,1,Violated,8.263750000000002,1.6707691239543905,4.989042517049397,11.538457482950607,8.095625000000034,0.16812499999996788,TRUE
585,DGP 1: No investor communication,0,Fulfilled,9.532499999999976,1.324625231186862,6.936234546873726,12.128765453126226,8.906874999999996,0.6256249999999799,TRUE
585,DGP 2: Investor communication,1,Violated,10.425624999999958,1.7407496691317956,7.013755648501638,13.837494351498277,8.095625000000034,2.3299999999999237,TRUE
586,DGP 1: No investor communication,0,Fulfilled,10.076874999999992,1.3498223910145208,7.431223113611532,12.722526886388453,8.906874999999996,1.1699999999999964,TRUE
586,DGP 2: Investor communication,1,Violated,7.856875000000008,1.7815000477559735,4.3651349063983,11.348615093601715,8.095625000000034,-0.23875000000002622,TRUE
587,DGP 1: No investor communication,0,Fulfilled,9.554374999999991,1.3454640962066045,6.917265371435047,12.191484628564936,8.906874999999996,0.6474999999999955,TRUE
587,DGP 2: Investor communication,1,Violated,7.933749999999991,1.7396052904064645,4.52412363080332,11.343376369196662,8.095625000000034,-0.16187500000004285,TRUE
588,DGP 1: No investor communication,0,Fulfilled,9.754375000000026,1.3094463235595641,7.187860205823281,12.320889794176772,8.906874999999996,0.8475000000000303,TRUE
588,DGP 2: Investor communication,1,Violated,5.671875000000005,1.7496142261008678,2.2426311168423045,9.101118883157707,8.095625000000034,-2.4237500000000285,TRUE
589,DGP 1: No investor communication,0,Fulfilled,7.955624999999996,1.3469042029005518,5.315692762314915,10.595557237685078,8.906874999999996,-0.9512499999999999,TRUE
589,DGP 2: Investor communication,1,Violated,8.512499999999985,1.7912502789774836,5.001649453204117,12.023350546795854,8.095625000000034,0.41687499999995126,TRUE
590,DGP 1: No investor communication,0,Fulfilled,9.881249999999994,1.3686333169900284,7.198728698699538,12.56377130130045,8.906874999999996,0.9743749999999984,TRUE
590,DGP 2: Investor communication,1,Violated,7.908750000000005,1.7042408377124025,4.568437958083695,11.249062041916314,8.095625000000034,-0.186875000000029,TRUE
591,DGP 1: No investor communication,0,Fulfilled,8.153124999999969,1.3361219412028382,5.534325995242407,10.771924004757532,8.906874999999996,-0.7537500000000268,TRUE
591,DGP 2: Investor communication,1,Violated,5.498750000000021,1.7544051854523914,2.0601158365133334,8.937384163486708,8.095625000000034,-2.596875000000013,TRUE
592,DGP 1: No investor communication,0,Fulfilled,11.417499999999999,1.3945780164399864,8.684127087777625,14.150872912222372,8.906874999999996,2.5106250000000028,TRUE
592,DGP 2: Investor communication,1,Violated,7.675624999999981,1.7073236161026826,4.329270712438722,11.021979287561239,8.095625000000034,-0.4200000000000532,TRUE
593,DGP 1: No investor communication,0,Fulfilled,8.803124999999993,1.2997664183812871,6.25558281997267,11.350667180027315,8.906874999999996,-0.10375000000000334,TRUE
593,DGP 2: Investor communication,1,Violated,10.004375000000005,1.7384870328349369,6.5969404156435285,13.411809584356481,8.095625000000034,1.908749999999971,TRUE
594,DGP 1: No investor communication,0,Fulfilled,9.708125000000003,1.3503277519817618,7.061482606115749,12.354767393884256,8.906874999999996,0.8012500000000067,TRUE
594,DGP 2: Investor communication,1,Violated,4.7193749999999905,1.749585001804118,1.2901883964639196,8.148561603536061,8.095625000000034,-3.3762500000000433,TRUE
595,DGP 1: No investor communication,0,Fulfilled,9.500624999999996,1.343845468097614,6.866687882528673,12.134562117471319,8.906874999999996,0.59375,TRUE
595,DGP 2: Investor communication,1,Violated,8.416250000000007,1.731981623441107,5.021566018055437,11.810933981944576,8.095625000000034,0.32062499999997307,TRUE
596,DGP 1: No investor communication,0,Fulfilled,9.516249999999998,1.3156392194574185,6.937597129863457,12.094902870136538,8.906874999999996,0.6093750000000018,TRUE
596,DGP 2: Investor communication,1,Violated,4.657500000000002,1.7519509259367532,1.2236761851639661,8.091323814836038,8.095625000000034,-3.4381250000000314,FALSE
597,DGP 1: No investor communication,0,Fulfilled,6.147499999999987,1.3531734634451584,3.495280011647476,8.799719988352496,8.906874999999996,-2.7593750000000092,FALSE
597,DGP 2: Investor communication,1,Violated,6.289375000000012,1.7543545688693256,2.850840045016134,9.72790995498389,8.095625000000034,-1.8062500000000217,TRUE
598,DGP 1: No investor communication,0,Fulfilled,8.634375,1.3348281291963684,6.018111866775119,11.250638133224882,8.906874999999996,-0.2724999999999955,TRUE
598,DGP 2: Investor communication,1,Violated,4.615625000000019,1.755666128222609,1.1745193886837058,8.056730611316333,8.095625000000034,-3.4800000000000146,FALSE
599,DGP 1: No investor communication,0,Fulfilled,8.749999999999991,1.3528432156077834,6.098427297408735,11.401572702591247,8.906874999999996,-0.15687500000000476,TRUE
599,DGP 2: Investor communication,1,Violated,8.388125,1.7102236720288215,5.03608660282351,11.740163397176492,8.095625000000034,0.2924999999999667,TRUE
600,DGP 1: No investor communication,0,Fulfilled,8.340625000000003,1.3601506982799376,5.674729631371325,11.006520368628681,8.906874999999996,-0.566249999999993,TRUE
600,DGP 2: Investor communication,1,Violated,9.229374999999997,1.7254464660789048,5.8474999264853444,12.61125007351465,8.095625000000034,1.1337499999999636,TRUE
601,DGP 1: No investor communication,0,Fulfilled,9.89874999999998,1.3494028122352546,7.253920488018881,12.54357951198108,8.906874999999996,0.9918749999999843,TRUE
601,DGP 2: Investor communication,1,Violated,6.6731249999999775,1.7354572336582454,3.2716288220298164,10.074621177970139,8.095625000000034,-1.4225000000000563,TRUE
602,DGP 1: No investor communication,0,Fulfilled,10.688125000000015,1.384511156555628,7.974483133150985,13.401766866849046,8.906874999999996,1.7812500000000195,TRUE
602,DGP 2: Investor communication,1,Violated,11.996874999999982,1.684320300164262,8.695607211678029,15.298142788321934,8.095625000000034,3.9012499999999477,FALSE
603,DGP 1: No investor communication,0,Fulfilled,9.038749999999997,1.35194606275328,6.388935717003568,11.688564282996426,8.906874999999996,0.13187500000000085,TRUE
603,DGP 2: Investor communication,1,Violated,7.637500000000017,1.7083765638985533,4.289081934758853,10.985918065241181,8.095625000000034,-0.45812500000001677,TRUE
604,DGP 1: No investor communication,0,Fulfilled,9.986875,1.310040407001765,7.4191958022765405,12.554554197723458,8.906874999999996,1.0800000000000036,TRUE
604,DGP 2: Investor communication,1,Violated,11.894375000000007,1.7637906123236309,8.437345399845691,15.351404600154323,8.095625000000034,3.7987499999999734,FALSE
605,DGP 1: No investor communication,0,Fulfilled,8.322500000000007,1.3843776616602308,5.609119783145955,11.035880216854059,8.906874999999996,-0.584374999999989,TRUE
605,DGP 2: Investor communication,1,Violated,7.159999999999995,1.7450390321490594,3.7397234969878386,10.58027650301215,8.095625000000034,-0.935625000000039,TRUE
606,DGP 1: No investor communication,0,Fulfilled,8.393749999999972,1.341305604604594,5.764791014974968,11.022708985024977,8.906874999999996,-0.5131250000000236,TRUE
606,DGP 2: Investor communication,1,Violated,10.254375,1.736953177355307,6.849946772383598,13.658803227616401,8.095625000000034,2.1587499999999658,TRUE
607,DGP 1: No investor communication,0,Fulfilled,10.689374999999998,1.331123252054081,8.080373425973999,13.298376574025998,8.906874999999996,1.7825000000000024,TRUE
607,DGP 2: Investor communication,1,Violated,10.229375000000005,1.7535994762865972,6.792320026478274,13.666429973521735,8.095625000000034,2.1337499999999707,TRUE
608,DGP 1: No investor communication,0,Fulfilled,8.728125000000015,1.3384994399223913,6.104666097752128,11.351583902247901,8.906874999999996,-0.1787499999999813,TRUE
608,DGP 2: Investor communication,1,Violated,6.671249999999981,1.709545535551962,3.3205407503181354,10.021959249681826,8.095625000000034,-1.4243750000000528,TRUE
609,DGP 1: No investor communication,0,Fulfilled,10.019375000000007,1.3716554320131005,7.33093035325433,12.707819646745683,8.906874999999996,1.1125000000000114,TRUE
609,DGP 2: Investor communication,1,Violated,10.91375000000001,1.741429245764956,7.500548678300696,14.326951321699323,8.095625000000034,2.8181249999999753,TRUE
610,DGP 1: No investor communication,0,Fulfilled,10.678750000000006,1.3313604347906987,8.069283547810237,13.288216452189776,8.906874999999996,1.7718750000000103,TRUE
610,DGP 2: Investor communication,1,Violated,6.967499999999989,1.7515008855913354,3.5345582642409714,10.400441735759006,8.095625000000034,-1.1281250000000451,TRUE
611,DGP 1: No investor communication,0,Fulfilled,10.489999999999997,1.3745556586502716,7.7958709090454645,13.184129090954528,8.906874999999996,1.5831250000000008,TRUE
611,DGP 2: Investor communication,1,Violated,9.362500000000002,1.7682340601671729,5.896761242072344,12.828238757927661,8.095625000000034,1.2668749999999687,TRUE
612,DGP 1: No investor communication,0,Fulfilled,9.907499999999994,1.3525432851417103,7.256515161122241,12.558484838877746,8.906874999999996,1.0006249999999977,TRUE
612,DGP 2: Investor communication,1,Violated,10.367500000000017,1.7299613741930635,6.976775706581613,13.758224293418422,8.095625000000034,2.2718749999999837,TRUE
613,DGP 1: No investor communication,0,Fulfilled,6.893750000000036,1.3065110187579307,4.332988403234491,9.454511596765581,8.906874999999996,-2.0131249999999596,TRUE
613,DGP 2: Investor communication,1,Violated,7.696875000000011,1.7198241846437266,4.326019598098307,11.067730401901715,8.095625000000034,-0.3987500000000228,TRUE
614,DGP 1: No investor communication,0,Fulfilled,7.45000000000001,1.3248497539799082,4.85329448219939,10.04670551780063,8.906874999999996,-1.456874999999986,TRUE
614,DGP 2: Investor communication,1,Violated,6.117499999999977,1.7734060262042428,2.641624188639661,9.593375811360293,8.095625000000034,-1.9781250000000572,TRUE
615,DGP 1: No investor communication,0,Fulfilled,8.34875,1.3577323551000735,5.687594584003857,11.009905415996144,8.906874999999996,-0.5581249999999951,TRUE
615,DGP 2: Investor communication,1,Violated,11.223124999999994,1.7394268895101113,7.813848296560176,14.632401703439813,8.095625000000034,3.1274999999999604,TRUE
616,DGP 1: No investor communication,0,Fulfilled,7.843125000000035,1.3547115695956016,5.187890323592656,10.498359676407414,8.906874999999996,-1.0637499999999607,TRUE
616,DGP 2: Investor communication,1,Violated,8.91937500000001,1.7307526653953607,5.527099775825103,12.311650224174915,8.095625000000034,0.8237499999999756,TRUE
617,DGP 1: No investor communication,0,Fulfilled,6.990625000000011,1.311854091597848,4.419390980468229,9.561859019531793,8.906874999999996,-1.9162499999999847,TRUE
617,DGP 2: Investor communication,1,Violated,7.746249999999993,1.7598515016263538,4.296941056812339,11.195558943187645,8.095625000000034,-0.34937500000004107,TRUE
618,DGP 1: No investor communication,0,Fulfilled,8.406874999999992,1.3601701639810941,5.740941478597048,11.072808521402937,8.906874999999996,-0.5000000000000036,TRUE
618,DGP 2: Investor communication,1,Violated,7.019999999999989,1.7242054402028284,3.6405573372024453,10.399442662797533,8.095625000000034,-1.075625000000045,TRUE
619,DGP 1: No investor communication,0,Fulfilled,9.629374999999955,1.3434802955529033,6.996153620716265,12.262596379283647,8.906874999999996,0.7224999999999593,TRUE
619,DGP 2: Investor communication,1,Violated,5.395625000000003,1.738985412136339,1.987213592212778,8.804036407787226,8.095625000000034,-2.7000000000000313,TRUE
620,DGP 1: No investor communication,0,Fulfilled,8.322500000000007,1.336168051064567,5.703610619913455,10.941389380086559,8.906874999999996,-0.584374999999989,TRUE
620,DGP 2: Investor communication,1,Violated,6.840625000000001,1.7622962653307384,3.386524319951754,10.294725680048249,8.095625000000034,-1.2550000000000328,TRUE
621,DGP 1: No investor communication,0,Fulfilled,10.78187499999999,1.3565705354318938,8.12299675055348,13.440753249446502,8.906874999999996,1.8749999999999947,TRUE
621,DGP 2: Investor communication,1,Violated,9.410624999999992,1.7020317543901264,6.074642761395345,12.74660723860464,8.095625000000034,1.3149999999999586,TRUE
622,DGP 1: No investor communication,0,Fulfilled,7.115625000000002,1.3456868834995739,4.4780787083408375,9.753171291659168,8.906874999999996,-1.7912499999999936,TRUE
622,DGP 2: Investor communication,1,Violated,6.242499999999994,1.7240560704855084,2.8633501018483982,9.62164989815159,8.095625000000034,-1.8531250000000394,TRUE
623,DGP 1: No investor communication,0,Fulfilled,7.570000000000034,1.3811734578210444,4.862900022670788,10.27709997732928,8.906874999999996,-1.3368749999999618,TRUE
623,DGP 2: Investor communication,1,Violated,7.31999999999998,1.7380835522018003,3.913356237684451,10.726643762315508,8.095625000000034,-0.775625000000054,TRUE
624,DGP 1: No investor communication,0,Fulfilled,9.544375000000011,1.324167428372536,6.94900684038984,12.139743159610182,8.906874999999996,0.6375000000000153,TRUE
624,DGP 2: Investor communication,1,Violated,8.188750000000002,1.767689484058089,4.7240786112461475,11.653421388753857,8.095625000000034,0.0931249999999686,TRUE
625,DGP 1: No investor communication,0,Fulfilled,7.5718749999999995,1.3464946628836092,4.932745460748126,10.211004539251874,8.906874999999996,-1.3349999999999964,TRUE
625,DGP 2: Investor communication,1,Violated,8.546249999999976,1.7115236577973298,5.191663630717209,11.900836369282743,8.095625000000034,0.4506249999999419,TRUE
626,DGP 1: No investor communication,0,Fulfilled,10.781875,1.3357310459206975,8.163842149995432,13.399907850004567,8.906874999999996,1.8750000000000036,TRUE
626,DGP 2: Investor communication,1,Violated,10.066875000000003,1.764379597666427,6.608690988573807,13.5250590114262,8.095625000000034,1.9712499999999693,TRUE
627,DGP 1: No investor communication,0,Fulfilled,8.64500000000001,1.3457342236120047,6.0073609217204815,11.282639078279539,8.906874999999996,-0.26187499999998565,TRUE
