timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
5,0,a1,max,0,0,4,12.5,-12.5,-7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,67.5,842
5,1,a2,fair,0,0,4,15.0,-12.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,842
6,0,a1,max,0,0,4,-7.5,-32.5,-27.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,127.5,842
6,1,a2,fair,0,0,4,15.0,-32.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,842
7,0,a1,max,0,0,4,-7.5,-32.5,-27.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,127.5,842
7,1,a2,fair,0,0,4,15.0,-32.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,842
8,0,a1,max,0,0,4,-27.5,-52.5,-47.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,187.5,842
8,1,a2,fair,0,0,4,27.5,-40.0,7.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,842
9,0,a1,max,0,0,4,-32.5,-45.0,-52.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,202.5,842
9,1,a2,fair,0,0,4,40.0,-32.5,20.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,30.0,842
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,843
0,1,a2,fair,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,843
1,0,a1,max,0,0,4,22.5,-7.5,2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,7.5,843
1,1,a2,fair,0,0,4,8.75,-8.75,-11.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,41.25,843
2,0,a1,max,0,0,4,17.5,-13.75,-2.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,22.5,843
2,1,a2,fair,0,0,4,5.0,-17.5,-15.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,75.0,843
3,0,a1,max,0,0,4,17.5,-17.5,-2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,22.5,843
3,1,a2,fair,0,0,4,5.0,-17.5,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,843
4,0,a1,max,0,0,4,17.5,-17.5,-2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,22.5,843
4,1,a2,fair,0,0,4,17.5,-5.0,-2.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,82.5,843
5,0,a1,max,0,0,4,7.5,-15.0,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,52.5,843
5,1,a2,fair,0,0,4,36.25,3.75,16.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,93.75,843
6,0,a1,max,0,0,4,-2.5,-6.25,-22.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,82.5,843
6,1,a2,fair,0,0,4,42.5,0.0,22.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,97.5,843
7,0,a1,max,0,0,4,-12.5,-10.0,-32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,112.5,843
7,1,a2,fair,0,0,4,55.0,2.5,35.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,105.0,843
8,0,a1,max,0,0,4,-12.5,2.5,-32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,843
8,1,a2,fair,0,0,4,67.5,15.0,47.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,112.5,843
9,0,a1,max,0,0,4,-12.5,15.0,-32.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,112.5,843
9,1,a2,fair,0,0,4,92.5,40.0,72.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,127.5,843
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,844
0,1,a2,fair,0,0,4,15.0,-15.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,844
1,0,a1,max,0,0,4,16.25,-8.75,-3.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,33.75,844
1,1,a2,fair,0,0,4,15.0,-8.75,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,844
2,0,a1,max,0,0,4,-3.75,-28.75,-23.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,93.75,844
2,1,a2,fair,0,0,4,15.0,-28.75,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,844
3,0,a1,max,0,0,4,-13.75,-38.75,-33.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,123.75,844
3,1,a2,fair,0,0,4,15.0,-38.75,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,844
4,0,a1,max,0,0,4,-18.75,-43.75,-38.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,138.75,844
4,1,a2,fair,0,0,4,15.0,-43.75,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,844
5,0,a1,max,0,0,4,-28.75,-53.75,-48.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,168.75,844
5,1,a2,fair,0,0,4,27.5,-41.25,7.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,844
6,0,a1,max,0,0,4,-38.75,-51.25,-58.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,198.75,844
6,1,a2,fair,0,0,4,33.75,-45.0,13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,26.25,844
7,0,a1,max,0,0,4,-43.75,-50.0,-63.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,213.75,844
7,1,a2,fair,0,0,4,46.25,-37.5,26.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,33.75,844
8,0,a1,max,0,0,4,-48.75,-42.5,-68.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,228.75,844
8,1,a2,fair,0,0,4,71.25,-17.5,51.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,48.75,844
9,0,a1,max,0,0,4,-58.75,-27.5,-78.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,258.75,844
9,1,a2,fair,0,0,4,83.75,-15.0,63.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,56.25,844
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,845
0,1,a2,fair,0,0,4,0.0,-30.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,845
1,0,a1,max,0,0,4,16.25,-23.75,-3.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,33.75,845
1,1,a2,fair,0,0,4,-20.0,-43.75,-40.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,120.0,845
2,0,a1,max,0,0,4,16.25,-43.75,-3.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,33.75,845
2,1,a2,fair,0,0,4,-40.0,-63.75,-60.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,180.0,845
3,0,a1,max,0,0,4,16.25,-63.75,-3.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,33.75,845
3,1,a2,fair,0,0,4,-40.0,-63.75,-60.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,180.0,845
4,0,a1,max,0,0,4,16.25,-63.75,-3.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,33.75,845
4,1,a2,fair,0,0,4,-40.0,-63.75,-60.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,180.0,845
5,0,a1,max,0,0,4,16.25,-63.75,-3.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,33.75,845
5,1,a2,fair,0,0,4,-40.0,-63.75,-60.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,180.0,845
6,0,a1,max,0,0,4,16.25,-63.75,-3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,845
6,1,a2,fair,0,0,4,-40.0,-63.75,-60.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,180.0,845
7,0,a1,max,0,0,4,16.25,-63.75,-3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,845
7,1,a2,fair,0,0,4,-40.0,-63.75,-60.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,180.0,845
8,0,a1,max,0,0,4,16.25,-63.75,-3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,845
8,1,a2,fair,0,0,4,-33.75,-57.5,-53.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,183.75,845
9,0,a1,max,0,0,4,16.25,-57.5,-3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,845
9,1,a2,fair,0,0,4,-15.0,-38.75,-35.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,195.0,845
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,846
0,1,a2,fair,0,0,4,0.0,-30.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,846
1,0,a1,max,0,0,4,0.0,-40.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,846
1,1,a2,fair,0,0,4,-5.0,-45.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,846
2,0,a1,max,0,0,4,0.0,-45.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,846
2,1,a2,fair,0,0,4,-8.75,-48.75,-28.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,108.75,846
3,0,a1,max,0,0,4,0.0,-48.75,-20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,60.0,846
3,1,a2,fair,0,0,4,16.25,-23.75,-3.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,123.75,846
4,0,a1,max,0,0,4,0.0,-23.75,-20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,60.0,846
4,1,a2,fair,0,0,4,22.5,-17.5,2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,127.5,846
5,0,a1,max,0,0,4,0.0,-17.5,-20.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,60.0,846
5,1,a2,fair,0,0,4,28.75,-11.25,8.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,131.25,846
6,0,a1,max,0,0,4,0.0,-11.25,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,846
6,1,a2,fair,0,0,4,41.25,1.25,21.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,138.75,846
7,0,a1,max,0,0,4,0.0,1.25,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,846
7,1,a2,fair,0,0,4,47.5,7.5,27.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,142.5,846
8,0,a1,max,0,0,4,0.0,7.5,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,846
8,1,a2,fair,0,0,4,53.75,13.75,33.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,146.25,846
9,0,a1,max,0,0,4,0.0,13.75,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,846
9,1,a2,fair,0,0,4,66.25,26.25,46.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,153.75,846
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,847
0,1,a2,fair,0,0,4,16.25,-13.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,847
1,0,a1,max,0,0,4,10.0,-13.75,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,847
1,1,a2,fair,0,0,4,11.25,-18.75,-8.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,48.75,847
2,0,a1,max,0,0,4,10.0,-18.75,-10.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,30.0,847
2,1,a2,fair,0,0,4,11.25,-18.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,847
3,0,a1,max,0,0,4,10.0,-18.75,-10.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,30.0,847
3,1,a2,fair,0,0,4,11.25,-18.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,847
4,0,a1,max,0,0,4,5.0,-23.75,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,847
4,1,a2,fair,0,0,4,11.25,-23.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,847
5,0,a1,max,0,0,4,5.0,-23.75,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,847
5,1,a2,fair,0,0,4,11.25,-23.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,847
6,0,a1,max,0,0,4,5.0,-23.75,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,847
6,1,a2,fair,0,0,4,11.25,-23.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,847
7,0,a1,max,0,0,4,5.0,-23.75,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,847
7,1,a2,fair,0,0,4,11.25,-23.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,847
8,0,a1,max,0,0,4,5.0,-23.75,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,847
8,1,a2,fair,0,0,4,11.25,-23.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,847
9,0,a1,max,0,0,4,0.0,-28.75,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,847
9,1,a2,fair,0,0,4,11.25,-28.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,847
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,848
0,1,a2,fair,0,0,4,15.0,-5.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,848
1,0,a1,max,0,0,4,0.0,-25.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,848
1,1,a2,fair,0,0,4,13.75,-26.25,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,26.25,848
2,0,a1,max,0,0,4,0.0,-26.25,-20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,60.0,848
2,1,a2,fair,0,0,4,13.75,-26.25,-6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,26.25,848
3,0,a1,max,0,0,4,0.0,-26.25,-20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,60.0,848
3,1,a2,fair,0,0,4,11.25,-28.75,-8.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,48.75,848
4,0,a1,max,0,0,4,0.0,-28.75,-20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,60.0,848
4,1,a2,fair,0,0,4,11.25,-28.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,848
5,0,a1,max,0,0,4,-10.0,-38.75,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,848
5,1,a2,fair,0,0,4,11.25,-38.75,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,848
6,0,a1,max,0,0,4,-15.0,-43.75,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,848
6,1,a2,fair,0,0,4,23.75,-31.25,3.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,56.25,848
7,0,a1,max,0,0,4,-20.0,-36.25,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,848
7,1,a2,fair,0,0,4,30.0,-30.0,10.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,60.0,848
8,0,a1,max,0,0,4,-30.0,-40.0,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,848
8,1,a2,fair,0,0,4,36.25,-33.75,16.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,848
9,0,a1,max,0,0,4,-45.0,-48.75,-65.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,195.0,848
9,1,a2,fair,0,0,4,48.75,-36.25,28.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,71.25,848
0,0,a1,max,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,849
0,1,a2,fair,0,0,4,15.0,1.25,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,849
1,0,a1,max,0,0,4,32.5,7.5,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,849
1,1,a2,fair,0,0,4,15.0,7.5,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,849
2,0,a1,max,0,0,4,17.5,-7.5,-2.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,52.5,849
2,1,a2,fair,0,0,4,5.0,-17.5,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,849
3,0,a1,max,0,0,4,12.5,-22.5,-7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,67.5,849
3,1,a2,fair,0,0,4,2.5,-25.0,-17.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,67.5,849
4,0,a1,max,0,0,4,-7.5,-45.0,-27.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,127.5,849
4,1,a2,fair,0,0,4,1.25,-46.25,-18.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,78.75,849
5,0,a1,max,0,0,4,-12.5,-51.25,-32.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,142.5,849
5,1,a2,fair,0,0,4,1.25,-51.25,-18.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,78.75,849
6,0,a1,max,0,0,4,-22.5,-61.25,-42.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,172.5,849
6,1,a2,fair,0,0,4,1.25,-61.25,-18.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,78.75,849
7,0,a1,max,0,0,4,-32.5,-71.25,-52.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,202.5,849
7,1,a2,fair,0,0,4,1.25,-71.25,-18.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,78.75,849
8,0,a1,max,0,0,4,-37.5,-76.25,-57.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,217.5,849
8,1,a2,fair,0,0,4,1.25,-76.25,-18.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,78.75,849
9,0,a1,max,0,0,4,-37.5,-76.25,-57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.5,849
9,1,a2,fair,0,0,4,1.25,-76.25,-18.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,78.75,849
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,850
0,1,a2,fair,0,0,4,16.25,15.0,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,850
1,0,a1,max,0,0,4,45.0,21.25,25.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,15.0,850
1,1,a2,fair,0,0,4,12.5,17.5,-7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,67.5,850
2,0,a1,max,0,0,4,45.0,17.5,25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,850
2,1,a2,fair,0,0,4,25.0,30.0,5.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,75.0,850
3,0,a1,max,0,0,4,45.0,30.0,25.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,15.0,850
3,1,a2,fair,0,0,4,43.75,48.75,23.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,86.25,850
4,0,a1,max,0,0,4,30.0,33.75,10.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,60.0,850
4,1,a2,fair,0,0,4,68.75,58.75,48.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,101.25,850
5,0,a1,max,0,0,4,25.0,53.75,5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,850
5,1,a2,fair,0,0,4,87.5,72.5,67.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,112.5,850
6,0,a1,max,0,0,4,20.0,67.5,0.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,850
6,1,a2,fair,0,0,4,112.5,92.5,92.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,127.5,850
7,0,a1,max,0,0,4,15.0,87.5,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,850
7,1,a2,fair,0,0,4,137.5,112.5,117.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,142.5,850
8,0,a1,max,0,0,4,10.0,107.5,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,850
8,1,a2,fair,0,0,4,162.5,132.5,142.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,157.5,850
9,0,a1,max,0,0,4,10.0,132.5,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,850
9,1,a2,fair,0,0,4,187.5,157.5,167.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,172.5,850
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,851
0,1,a2,fair,0,0,4,10.0,8.75,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,851
1,0,a1,max,0,0,4,23.75,-6.25,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,851
1,1,a2,fair,0,0,4,0.0,-16.25,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,851
2,0,a1,max,0,0,4,8.75,-31.25,-11.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,101.25,851
2,1,a2,fair,0,0,4,-2.5,-33.75,-22.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,82.5,851
3,0,a1,max,0,0,4,-1.25,-43.75,-21.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,131.25,851
3,1,a2,fair,0,0,4,-3.75,-45.0,-23.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,93.75,851
4,0,a1,max,0,0,4,-6.25,-50.0,-26.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,146.25,851
4,1,a2,fair,0,0,4,-6.25,-52.5,-26.25,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,116.25,851
5,0,a1,max,0,0,4,-11.25,-57.5,-31.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,161.25,851
5,1,a2,fair,0,0,4,12.5,-38.75,-7.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,127.5,851
6,0,a1,max,0,0,4,-21.25,-48.75,-41.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,191.25,851
6,1,a2,fair,0,0,4,31.25,-30.0,11.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,138.75,851
7,0,a1,max,0,0,4,-31.25,-40.0,-51.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,221.25,851
7,1,a2,fair,0,0,4,50.0,-21.25,30.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,150.0,851
8,0,a1,max,0,0,4,-41.25,-31.25,-61.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,251.25,851
8,1,a2,fair,0,0,4,62.5,-18.75,42.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,157.5,851
9,0,a1,max,0,0,4,-46.25,-23.75,-66.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,266.25,851
9,1,a2,fair,0,0,4,68.75,-17.5,48.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,161.25,851
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,852
0,1,a2,fair,0,0,4,10.0,8.75,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,852
1,0,a1,max,0,0,4,23.75,-6.25,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,852
1,1,a2,fair,0,0,4,8.75,-7.5,-11.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,41.25,852
2,0,a1,max,0,0,4,13.75,-17.5,-6.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,86.25,852
2,1,a2,fair,0,0,4,8.75,-17.5,-11.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,41.25,852
3,0,a1,max,0,0,4,-1.25,-32.5,-21.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,131.25,852
3,1,a2,fair,0,0,4,8.75,-32.5,-11.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,41.25,852
4,0,a1,max,0,0,4,-16.25,-47.5,-36.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,176.25,852
4,1,a2,fair,0,0,4,8.75,-47.5,-11.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,41.25,852
5,0,a1,max,0,0,4,-26.25,-57.5,-46.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,206.25,852
5,1,a2,fair,0,0,4,15.0,-51.25,-5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,45.0,852
6,0,a1,max,0,0,4,-26.25,-51.25,-46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.25,852
6,1,a2,fair,0,0,4,33.75,-32.5,13.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,56.25,852
7,0,a1,max,0,0,4,-26.25,-32.5,-46.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,206.25,852
7,1,a2,fair,0,0,4,52.5,-13.75,32.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,67.5,852
8,0,a1,max,0,0,4,-31.25,-18.75,-51.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,221.25,852
8,1,a2,fair,0,0,4,77.5,6.25,57.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,82.5,852
9,0,a1,max,0,0,4,-41.25,-3.75,-61.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,251.25,852
9,1,a2,fair,0,0,4,96.25,15.0,76.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,93.75,852
0,0,a1,max,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,853
0,1,a2,fair,0,0,4,10.0,-3.75,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,853
1,0,a1,max,0,0,4,32.5,2.5,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,853
1,1,a2,fair,0,0,4,6.25,-1.25,-13.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,63.75,853
2,0,a1,max,0,0,4,22.5,-11.25,2.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,37.5,853
2,1,a2,fair,0,0,4,18.75,1.25,-1.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,71.25,853
3,0,a1,max,0,0,4,17.5,-3.75,-2.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,52.5,853
3,1,a2,fair,0,0,4,15.0,-7.5,-5.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,105.0,853
