episode,investor_return,fair_1_return,fair_1_repay,max_1_return,max_1_repay
1717,126.25,161.25,0.7,262.5,0.175
1718,-28.75,41.25,0.7,217.5,0.05
1719,-15.0,22.5,0.725,202.5,0.175
1720,42.5,56.25,0.725,101.25,0.175
1721,66.25,71.25,0.725,202.5,0.1
1722,151.25,123.75,0.75,195.0,0.1
1723,51.25,108.75,0.7,240.0,0.0
1724,58.75,71.25,0.7,180.0,0.2
1725,58.75,60.0,0.775,191.25,0.125
1726,22.5,86.25,0.7,221.25,0.025
1727,-1.25,116.25,0.7,345.0,0.0
1728,61.25,63.75,0.775,165.0,0.1
1729,117.5,97.5,0.75,15.0,0.125
1730,123.75,101.25,0.725,105.0,0.1
1731,-28.75,93.75,0.675,435.0,0.1
1732,93.75,161.25,0.675,165.0,0.0
1733,80.0,120.0,0.725,300.0,0.1
1734,73.75,56.25,0.775,240.0,0.225
1735,47.5,97.5,0.725,255.0,0.0
1736,31.25,78.75,0.75,300.0,0.0
1737,10.0,86.25,0.675,243.75,0.05
1738,125.0,135.0,0.7,180.0,0.15
1739,46.25,63.75,0.75,180.0,0.125
1740,147.5,112.5,0.75,180.0,0.1
1741,20.0,60.0,0.675,180.0,0.0
1742,52.5,82.5,0.675,135.0,0.1
1743,100.0,86.25,0.775,273.75,0.175
1744,36.25,63.75,0.75,240.0,0.25
1745,76.25,93.75,0.7,90.0,0.35
1746,-3.75,41.25,0.75,232.5,0.025
1747,-12.5,52.5,0.675,360.0,0.05
1748,73.75,86.25,0.725,210.0,0.05
1749,122.5,127.5,0.675,60.0,0.025
1750,147.5,97.5,0.775,75.0,0.325
1751,-22.5,135.0,0.6,397.5,0.025
1752,152.5,120.0,0.75,157.5,0.075
1753,8.75,71.25,0.725,210.0,0.0
1754,115.0,97.5,0.75,187.5,0.15
1755,-1.25,63.75,0.625,187.5,0.1
1756,43.75,52.5,0.75,153.75,0.15
1757,-6.25,26.25,0.7,120.0,0.125
1758,85.0,82.5,0.7,52.5,0.2
1759,-37.5,7.5,0.75,150.0,0.0
1760,30.0,33.75,0.8,206.25,0.075
1761,140.0,210.0,0.625,30.0,0.2
1762,-8.75,22.5,0.75,146.25,0.025
1763,81.25,108.75,0.65,180.0,0.0
1764,93.75,101.25,0.75,225.0,0.0
1765,73.75,33.75,0.775,172.5,0.15
1766,-70.0,63.75,0.55,296.25,0.025
1767,60.0,105.0,0.7,105.0,0.25
1768,-2.5,37.5,0.75,195.0,0.05
1769,37.5,30.0,0.725,82.5,0.1
1770,18.75,60.0,0.7,311.25,0.1
1771,32.5,67.5,0.65,210.0,0.25
1772,-72.5,15.0,0.725,367.5,0.175
1773,206.25,48.75,0.85,75.0,0.325
1774,-11.25,56.25,0.675,225.0,0.05
1775,73.75,63.75,0.725,142.5,0.15
1776,68.75,41.25,0.825,120.0,0.325
1777,-18.75,52.5,0.725,266.25,0.1
1778,102.5,97.5,0.775,300.0,0.075
1779,-15.0,15.0,0.7,120.0,0.1
1780,57.5,67.5,0.75,165.0,0.25
1781,57.5,127.5,0.675,195.0,0.0
1782,30.0,30.0,0.75,60.0,0.1
1783,90.0,82.5,0.75,187.5,0.1
1784,51.25,63.75,0.75,165.0,0.3
1785,22.5,127.5,0.625,120.0,0.1
1786,-30.0,90.0,0.675,390.0,0.0
1787,-12.5,97.5,0.675,285.0,0.05
1788,55.0,75.0,0.675,150.0,0.075
1789,60.0,97.5,0.725,292.5,0.125
1790,105.0,112.5,0.75,262.5,0.025
1791,-111.25,52.5,0.625,468.75,0.025
1792,7.5,67.5,0.75,345.0,0.025
1793,168.75,176.25,0.7,135.0,0.075
1794,15.0,93.75,0.7,311.25,0.025
1795,40.0,60.0,0.775,270.0,0.1
1796,7.5,37.5,0.75,165.0,0.025
1797,23.75,30.0,0.75,86.25,0.05
1798,111.25,63.75,0.825,225.0,0.025
1799,133.75,116.25,0.75,180.0,0.05
1800,60.0,105.0,0.65,225.0,0.3
1801,73.75,93.75,0.75,292.5,0.075
1802,2.5,52.5,0.75,285.0,0.1
1803,48.75,86.25,0.725,225.0,0.075
1804,-27.5,15.0,0.725,202.5,0.05
1805,150.0,131.25,0.7,48.75,0.325
1806,46.25,71.25,0.65,172.5,0.025
1807,45.0,75.0,0.675,150.0,0.225
1808,-46.25,56.25,0.7,360.0,0.1
1809,157.5,127.5,0.725,195.0,0.075
1810,140.0,120.0,0.7,0.0,0.25
1811,-1.25,112.5,0.625,168.75,0.175
1812,20.0,60.0,0.75,240.0,0.0
1813,51.25,78.75,0.675,90.0,0.15
1814,77.5,75.0,0.75,247.5,0.175
1815,68.75,86.25,0.675,195.0,0.05
1816,38.75,78.75,0.75,322.5,0.075
1817,83.75,116.25,0.7,180.0,0.025
1818,41.25,131.25,0.675,247.5,0.15
1819,73.75,116.25,0.75,360.0,0.0
1820,38.75,146.25,0.65,255.0,0.15
1821,70.0,86.25,0.725,183.75,0.1
1822,27.5,52.5,0.775,210.0,0.175
1823,63.75,93.75,0.75,292.5,0.05
1824,102.5,97.5,0.8,330.0,0.0
1825,71.25,78.75,0.775,270.0,0.025
1826,52.5,90.0,0.725,277.5,0.025
1827,72.5,82.5,0.75,315.0,0.1
1828,65.0,161.25,0.675,303.75,0.175
1829,1.25,56.25,0.65,172.5,0.175
1830,65.0,101.25,0.65,93.75,0.3
1831,80.0,105.0,0.7,255.0,0.1
1832,37.5,112.5,0.7,330.0,0.0
1833,-21.25,146.25,0.625,465.0,0.1
1834,38.75,78.75,0.7,172.5,0.075
1835,48.75,56.25,0.75,135.0,0.05
1836,27.5,37.5,0.725,75.0,0.2
1837,125.0,90.0,0.75,75.0,0.025
1838,70.0,56.25,0.75,93.75,0.2
1839,98.75,75.0,0.775,236.25,0.075
1840,11.25,33.75,0.75,135.0,0.0
1841,61.25,108.75,0.75,360.0,0.0
1842,72.5,63.75,0.775,123.75,0.15
1843,91.25,183.75,0.65,195.0,0.1
1844,153.75,93.75,0.775,82.5,0.175
1845,-28.75,63.75,0.7,255.0,0.0
1846,-53.75,63.75,0.725,450.0,0.05
1847,191.25,138.75,0.75,150.0,0.1
1848,40.0,41.25,0.75,198.75,0.15
1849,260.0,78.75,0.85,41.25,0.15
1850,-30.0,75.0,0.75,345.0,0.025
1851,173.75,157.5,0.725,198.75,0.25
1852,-3.75,97.5,0.675,236.25,0.025
1853,91.25,93.75,0.7,135.0,0.025
1854,173.75,86.25,0.775,30.0,0.375
1855,-35.0,90.0,0.6,255.0,0.0
1856,17.5,52.5,0.75,210.0,0.0
1857,17.5,67.5,0.725,195.0,0.125
1858,22.5,127.5,0.675,360.0,0.1
1859,103.75,146.25,0.7,150.0,0.075
1860,-96.25,105.0,0.6,281.25,0.025
1861,-10.0,90.0,0.7,390.0,0.1
1862,82.5,82.5,0.75,225.0,0.15
1863,108.75,150.0,0.675,161.25,0.075
1864,53.75,101.25,0.65,135.0,0.025
1865,65.0,112.5,0.75,412.5,0.05
1866,41.25,120.0,0.65,228.75,0.175
1867,-13.75,48.75,0.7,105.0,0.0
1868,70.0,135.0,0.675,105.0,0.1
1869,73.75,120.0,0.625,206.25,0.2
1870,53.75,176.25,0.575,210.0,0.025
1871,72.5,82.5,0.7,225.0,0.075
1872,20.0,90.0,0.65,120.0,0.125
1873,111.25,86.25,0.775,232.5,0.05
1874,33.75,56.25,0.75,180.0,0.025
1875,20.0,63.75,0.675,86.25,0.275
1876,17.5,15.0,0.725,97.5,0.15
1877,31.25,52.5,0.75,206.25,0.15
1878,-63.75,30.0,0.775,423.75,0.1
1879,73.75,101.25,0.75,285.0,0.0
1880,-50.0,15.0,0.75,345.0,0.05
1881,48.75,56.25,0.775,285.0,0.125
1882,37.5,67.5,0.75,225.0,0.05
1883,33.75,75.0,0.7,221.25,0.15
1884,95.0,142.5,0.7,202.5,0.175
1885,28.75,97.5,0.65,303.75,0.075
1886,-92.5,7.5,0.675,315.0,0.0
1887,-42.5,30.0,0.675,382.5,0.175
1888,71.25,93.75,0.725,135.0,0.0
1889,95.0,90.0,0.75,135.0,0.175
1890,7.5,157.5,0.575,195.0,0.0
1891,27.5,86.25,0.575,86.25,0.175
1892,-100.0,41.25,0.6,438.75,0.05
1893,120.0,135.0,0.75,315.0,0.0
1894,192.5,97.5,0.775,60.0,0.4
1895,151.25,131.25,0.675,247.5,0.075
1896,107.5,116.25,0.7,146.25,0.075
1897,35.0,90.0,0.725,255.0,0.0
1898,53.75,93.75,0.7,262.5,0.05
1899,126.25,150.0,0.625,93.75,0.35
1900,120.0,108.75,0.75,191.25,0.1
1901,-25.0,75.0,0.675,270.0,0.0
1902,18.75,116.25,0.7,165.0,0.15
1903,63.75,48.75,0.75,67.5,0.125
1904,73.75,112.5,0.625,153.75,0.225
1905,62.5,172.5,0.625,225.0,0.05
1906,151.25,123.75,0.75,165.0,0.05
1907,122.5,127.5,0.75,270.0,0.025
1908,46.25,112.5,0.6,101.25,0.05
1909,140.0,105.0,0.75,195.0,0.2
1910,17.5,82.5,0.725,240.0,0.05
1911,58.75,153.75,0.6,97.5,0.15
1912,151.25,198.75,0.65,60.0,0.075
1913,-23.75,18.75,0.675,135.0,0.075
1914,-57.5,82.5,0.65,375.0,0.075
1915,83.75,75.0,0.75,131.25,0.3
1916,176.25,90.0,0.75,93.75,0.175
1917,47.5,90.0,0.7,232.5,0.075
1918,68.75,78.75,0.725,172.5,0.15
1919,177.5,120.0,0.75,82.5,0.175
1920,-30.0,60.0,0.775,420.0,0.1
1921,47.5,52.5,0.75,120.0,0.1
1922,51.25,71.25,0.75,247.5,0.075
1923,47.5,67.5,0.7,195.0,0.075
1924,66.25,78.75,0.65,105.0,0.225
1925,157.5,127.5,0.75,165.0,0.1
1926,71.25,108.75,0.75,330.0,0.05
1927,8.75,60.0,0.75,281.25,0.125
1928,60.0,90.0,0.725,210.0,0.0
1929,12.5,45.0,0.7,262.5,0.175
1930,-10.0,60.0,0.675,150.0,0.0
1931,35.0,60.0,0.675,255.0,0.225
1932,78.75,161.25,0.65,150.0,0.1
1933,116.25,82.5,0.725,71.25,0.2
1934,116.25,123.75,0.75,270.0,0.0
1935,88.75,56.25,0.775,135.0,0.0
1936,37.5,60.0,0.725,232.5,0.05
1937,113.75,131.25,0.65,105.0,0.225
1938,117.5,82.5,0.775,150.0,0.0
1939,97.5,120.0,0.65,82.5,0.1
1940,-2.5,97.5,0.725,255.0,0.0
1941,66.25,78.75,0.65,75.0,0.125
1942,87.5,210.0,0.625,412.5,0.225
1943,155.0,131.25,0.75,213.75,0.05
1944,70.0,48.75,0.775,221.25,0.275
1945,-3.75,78.75,0.7,315.0,0.025
1946,85.0,90.0,0.75,255.0,0.225
1947,-13.75,11.25,0.6,112.5,0.05
1948,-106.25,41.25,0.7,465.0,0.0
1949,56.25,75.0,0.75,228.75,0.075
1950,25.0,22.5,0.7,142.5,0.175
1951,141.25,82.5,0.775,86.25,0.3
1952,35.0,105.0,0.675,60.0,0.025
1953,36.25,123.75,0.75,510.0,0.0
1954,-42.5,22.5,0.775,270.0,0.125
1955,-38.75,37.5,0.75,371.25,0.075
1956,-11.25,101.25,0.7,360.0,0.05
1957,92.5,97.5,0.6,120.0,0.1
1958,85.0,127.5,0.625,127.5,0.075
1959,132.5,67.5,0.725,0.0,0.325
1960,3.75,86.25,0.675,240.0,0.05
1961,91.25,108.75,0.725,180.0,0.175
1962,30.0,105.0,0.65,225.0,0.175
1963,21.25,48.75,0.75,180.0,0.0
1964,128.75,131.25,0.7,90.0,0.1
1965,91.25,93.75,0.75,195.0,0.15
1966,48.75,86.25,0.725,375.0,0.1
1967,70.0,105.0,0.675,285.0,0.15
1968,86.25,108.75,0.725,135.0,0.0
1969,-51.25,67.5,0.65,303.75,0.125
1970,45.0,60.0,0.7,105.0,0.0
1971,116.25,56.25,0.75,157.5,0.35
1972,33.75,41.25,0.75,105.0,0.225
1973,156.25,116.25,0.75,157.5,0.175
1974,23.75,101.25,0.675,345.0,0.0
1975,-25.0,11.25,0.75,213.75,0.175
1976,161.25,120.0,0.7,168.75,0.275
1977,-6.25,56.25,0.625,150.0,0.075
1978,93.75,116.25,0.65,150.0,0.15
1979,93.75,146.25,0.675,210.0,0.1
1980,47.5,82.5,0.725,120.0,0.175
1981,48.75,75.0,0.675,236.25,0.075
1982,93.75,93.75,0.75,232.5,0.075
1983,47.5,127.5,0.65,195.0,0.025
1984,-20.0,67.5,0.75,412.5,0.025
1985,77.5,112.5,0.725,300.0,0.1
1986,113.75,67.5,0.75,48.75,0.375
1987,138.75,131.25,0.75,270.0,0.15
1988,88.75,101.25,0.775,330.0,0.1
1989,-2.5,52.5,0.625,150.0,0.0
1990,-43.75,82.5,0.575,191.25,0.025
1991,63.75,108.75,0.675,67.5,0.2
1992,52.5,45.0,0.775,262.5,0.175
1993,205.0,150.0,0.75,135.0,0.075
1994,85.0,48.75,0.75,116.25,0.2
1995,146.25,112.5,0.75,131.25,0.025
1996,12.5,15.0,0.775,52.5,0.075
1997,-20.0,180.0,0.525,210.0,0.05
1998,47.5,52.5,0.7,120.0,0.025
1999,38.75,67.5,0.7,213.75,0.125
2000,-3.75,90.0,0.625,183.75,0.125
2001,72.5,45.0,0.725,172.5,0.075
2002,41.25,93.75,0.725,255.0,0.0
2003,100.0,75.0,0.775,195.0,0.1
2004,197.5,127.5,0.75,105.0,0.275
2005,21.25,78.75,0.725,300.0,0.0
2006,102.5,82.5,0.8,405.0,0.075
2007,61.25,48.75,0.675,60.0,0.35
2008,61.25,78.75,0.75,210.0,0.025
2009,43.75,63.75,0.7,142.5,0.15
2010,-13.75,18.75,0.725,225.0,0.15
2011,-55.0,15.0,0.75,240.0,0.0
2012,46.25,63.75,0.725,150.0,0.0
2013,68.75,123.75,0.675,247.5,0.15
2014,-1.25,30.0,0.775,341.25,0.175
2015,68.75,165.0,0.675,266.25,0.025
2016,98.75,82.5,0.775,228.75,0.175
2017,-11.25,93.75,0.6,217.5,0.075
2018,78.75,161.25,0.65,210.0,0.0
2019,52.5,127.5,0.7,270.0,0.05
2020,87.5,101.25,0.65,131.25,0.025
2021,36.25,63.75,0.725,180.0,0.0
2022,-21.25,41.25,0.65,180.0,0.05
2023,92.5,93.75,0.725,153.75,0.025
2024,32.5,45.0,0.675,142.5,0.2
2025,40.0,165.0,0.625,225.0,0.05
2026,-70.0,45.0,0.625,255.0,0.0
2027,13.75,101.25,0.7,255.0,0.05
2028,-95.0,45.0,0.7,450.0,0.0
2029,5.0,146.25,0.575,108.75,0.075
2030,-18.75,37.5,0.7,221.25,0.075
2031,81.25,82.5,0.725,266.25,0.075
2032,16.25,52.5,0.575,71.25,0.125
2033,120.0,82.5,0.775,187.5,0.125
2034,16.25,146.25,0.575,307.5,0.1
2035,18.75,93.75,0.6,127.5,0.1
2036,50.0,67.5,0.7,142.5,0.05
2037,42.5,240.0,0.55,217.5,0.125
2038,31.25,183.75,0.65,375.0,0.05
2039,-27.5,22.5,0.625,195.0,0.0
2040,13.75,67.5,0.65,228.75,0.175
2041,45.0,120.0,0.575,75.0,0.25
2042,-67.5,45.0,0.525,232.5,0.1
2043,31.25,228.75,0.45,60.0,0.0
2044,27.5,120.0,0.65,322.5,0.175
2045,-11.25,71.25,0.6,210.0,0.2
2046,-47.5,198.75,0.4,228.75,0.075
2047,47.5,97.5,0.625,165.0,0.125
2048,-18.75,153.75,0.5,255.0,0.0
2049,-106.25,165.0,0.5,311.25,0.075
2050,-60.0,135.0,0.525,345.0,0.0
2051,38.75,206.25,0.575,315.0,0.0
2052,-7.5,176.25,0.5,161.25,0.1
2053,-37.5,157.5,0.55,360.0,0.0
2054,-118.75,120.0,0.5,498.75,0.025
2055,-35.0,142.5,0.425,172.5,0.05
2056,-85.0,78.75,0.425,416.25,0.175
2057,60.0,120.0,0.7,240.0,0.2
2058,52.5,157.5,0.525,240.0,0.05
2059,8.75,127.5,0.55,243.75,0.1
2060,30.0,135.0,0.575,195.0,0.0
2061,-43.75,135.0,0.375,138.75,0.1
2062,16.25,93.75,0.45,60.0,0.05
2063,0.0,105.0,0.475,165.0,0.075
2064,-7.5,90.0,0.475,187.5,0.15
2065,25.0,150.0,0.575,195.0,0.375
2066,42.5,236.25,0.525,341.25,0.175
2067,11.25,150.0,0.525,78.75,0.2
2068,-6.25,165.0,0.375,41.25,0.15
2069,-12.5,82.5,0.45,120.0,0.15
2070,10.0,131.25,0.45,108.75,0.25
2071,-2.5,180.0,0.425,52.5,0.075
2072,137.5,146.25,0.65,116.25,0.15
2073,-26.25,97.5,0.625,468.75,0.125
2074,40.0,135.0,0.5,195.0,0.075
2075,-56.25,86.25,0.65,420.0,0.0
2076,27.5,120.0,0.625,232.5,0.2
2077,-56.25,146.25,0.425,300.0,0.125
2078,3.75,41.25,0.475,105.0,0.15
2079,18.75,161.25,0.55,360.0,0.1
2080,25.0,255.0,0.375,60.0,0.075
2081,-46.25,281.25,0.35,135.0,0.1
2082,-7.5,22.5,0.675,45.0,0.0
2083,13.75,86.25,0.675,240.0,0.0
2084,-11.25,41.25,0.65,150.0,0.15
2085,5.0,60.0,0.55,105.0,0.125
2086,-63.75,18.75,0.45,285.0,0.025
2087,-60.0,165.0,0.375,195.0,0.125
2088,26.25,153.75,0.55,90.0,0.075
2089,-45.0,67.5,0.675,337.5,0.05
2090,-65.0,150.0,0.475,315.0,0.0
2091,17.5,135.0,0.525,97.5,0.05
2092,51.25,206.25,0.6,292.5,0.1
2093,23.75,165.0,0.5,251.25,0.175
2094,73.75,97.5,0.65,168.75,0.2
2095,-80.0,75.0,0.525,285.0,0.0
2096,15.0,180.0,0.6,285.0,0.15
2097,-5.0,105.0,0.55,120.0,0.05
2098,-22.5,157.5,0.525,285.0,0.125
2099,-11.25,11.25,0.5,120.0,0.1
2100,-2.5,195.0,0.55,157.5,0.05
2101,26.25,135.0,0.525,348.75,0.175
2102,-16.25,56.25,0.575,210.0,0.05
2103,22.5,165.0,0.475,262.5,0.125
2104,71.25,236.25,0.55,172.5,0.1
2105,101.25,210.0,0.625,198.75,0.175
2106,-37.5,22.5,0.55,195.0,0.075
2107,-36.25,71.25,0.5,195.0,0.125
2108,45.0,56.25,0.5,48.75,0.225
2109,-18.75,153.75,0.45,45.0,0.05
2110,-72.5,67.5,0.475,255.0,0.175
2111,17.5,37.5,0.65,195.0,0.05
2112,-22.5,142.5,0.5,210.0,0.2
2113,103.75,168.75,0.625,127.5,0.525
2114,-58.75,311.25,0.375,217.5,0.05
2115,-5.0,135.0,0.5,240.0,0.0
2116,-6.25,195.0,0.45,191.25,0.075
2117,-52.5,97.5,0.425,225.0,0.1
2118,-23.75,183.75,0.425,150.0,0.0
2119,-32.5,146.25,0.575,176.25,0.1
2120,-21.25,56.25,0.575,165.0,0.05
2121,-22.5,292.5,0.425,180.0,0.0
2122,68.75,112.5,0.675,78.75,0.325
2123,31.25,105.0,0.525,273.75,0.225
2124,-6.25,56.25,0.45,30.0,0.1
2125,90.0,120.0,0.675,210.0,0.05
2126,-86.25,56.25,0.675,360.0,0.1
2127,36.25,146.25,0.525,157.5,0.15
2128,46.25,120.0,0.475,183.75,0.15
2129,-10.0,120.0,0.475,120.0,0.275
2130,6.25,138.75,0.425,135.0,0.125
2131,-86.25,7.5,0.575,288.75,0.025
2132,-8.75,138.75,0.425,60.0,0.025
2133,46.25,153.75,0.55,300.0,0.225
2134,23.75,217.5,0.45,78.75,0.125
2135,5.0,78.75,0.675,236.25,0.025
2136,5.0,180.0,0.475,105.0,0.225
2137,3.75,60.0,0.6,266.25,0.125
2138,11.25,138.75,0.475,180.0,0.15
2139,7.5,150.0,0.45,112.5,0.25
2140,-5.0,82.5,0.525,142.5,0.325
2141,-31.25,116.25,0.625,345.0,0.0
2142,-40.0,198.75,0.425,251.25,0.025
2143,-65.0,123.75,0.475,221.25,0.025
2144,2.5,187.5,0.55,180.0,0.125
2145,-23.75,153.75,0.6,240.0,0.15
2146,-28.75,138.75,0.525,240.0,0.25
2147,10.0,225.0,0.45,105.0,0.025
2148,-22.5,217.5,0.475,195.0,0.1
2149,-25.0,60.0,0.575,255.0,0.025
2150,25.0,176.25,0.625,228.75,0.225
2151,-113.75,63.75,0.575,360.0,0.0
2152,-83.75,33.75,0.6,270.0,0.0
2153,7.5,210.0,0.55,262.5,0.075
2154,98.75,191.25,0.575,60.0,0.45
2155,-71.25,131.25,0.525,330.0,0.15
2156,-23.75,112.5,0.525,131.25,0.075
2157,-50.0,135.0,0.275,135.0,0.0
2158,22.5,90.0,0.65,247.5,0.15
2159,17.5,142.5,0.525,30.0,0.1
2160,-46.25,30.0,0.6,206.25,0.075
2161,20.0,135.0,0.6,165.0,0.3
2162,45.0,150.0,0.55,135.0,0.125
2163,-22.5,277.5,0.525,375.0,0.0
2164,-56.25,116.25,0.6,300.0,0.05
2165,-46.25,116.25,0.5,240.0,0.0
2166,-12.5,157.5,0.6,405.0,0.05
2167,-71.25,86.25,0.525,225.0,0.0
2168,-3.75,183.75,0.45,90.0,0.225
2169,-68.75,131.25,0.525,277.5,0.05
2170,63.75,258.75,0.425,157.5,0.275
2171,90.0,195.0,0.6,135.0,0.325
2172,27.5,105.0,0.5,247.5,0.075
2173,18.75,82.5,0.55,138.75,0.075
2174,8.75,48.75,0.675,232.5,0.25
2175,7.5,105.0,0.575,187.5,0.1
2176,11.25,108.75,0.55,180.0,0.275
2177,-27.5,135.0,0.475,232.5,0.075
2178,-2.5,116.25,0.375,86.25,0.35
2179,11.25,48.75,0.625,210.0,0.1
2180,22.5,93.75,0.575,303.75,0.175
2181,-22.5,52.5,0.55,150.0,0.1
2182,-33.75,56.25,0.55,277.5,0.175
2183,-63.75,108.75,0.6,285.0,0.0
2184,80.0,131.25,0.65,168.75,0.35
2185,-41.25,26.25,0.55,195.0,0.0
2186,15.0,180.0,0.525,135.0,0.15
2187,-1.25,146.25,0.6,255.0,0.1
2188,7.5,165.0,0.575,127.5,0.225
2189,-10.0,270.0,0.4,60.0,0.05
2190,3.75,228.75,0.475,157.5,0.2
2191,-35.0,90.0,0.6,285.0,0.0
2192,-83.75,138.75,0.525,405.0,0.025
2193,30.0,105.0,0.575,165.0,0.125
2194,-67.5,22.5,0.55,345.0,0.05
2195,27.5,180.0,0.525,232.5,0.125
2196,91.25,101.25,0.575,157.5,0.125
2197,40.0,180.0,0.475,240.0,0.225
2198,-2.5,153.75,0.625,288.75,0.025
2199,71.25,135.0,0.575,63.75,0.15
2200,7.5,45.0,0.725,187.5,0.125
2201,-75.0,105.0,0.475,330.0,0.0
2202,-46.25,56.25,0.475,210.0,0.075
2203,-18.75,168.75,0.55,240.0,0.0
2204,-41.25,120.0,0.525,341.25,0.05
2205,-8.75,138.75,0.55,270.0,0.1
2206,-107.5,195.0,0.55,442.5,0.225
2207,-46.25,101.25,0.55,285.0,0.125
2208,15.0,135.0,0.525,150.0,0.225
2209,1.25,168.75,0.425,90.0,0.375
2210,22.5,108.75,0.5,198.75,0.125
2211,38.75,165.0,0.55,146.25,0.075
2212,-20.0,105.0,0.6,225.0,0.4
2213,-43.75,135.0,0.475,198.75,0.125
2214,-53.75,243.75,0.325,150.0,0.0
2215,-22.5,37.5,0.75,195.0,0.1
2216,76.25,210.0,0.6,273.75,0.075
2217,-82.5,11.25,0.6,311.25,0.025
2218,-73.75,48.75,0.7,375.0,0.0
2219,20.0,123.75,0.7,356.25,0.125
2220,-22.5,101.25,0.525,101.25,0.025
2221,-57.5,127.5,0.525,210.0,0.0
2222,-2.5,86.25,0.6,176.25,0.25
2223,-28.75,123.75,0.6,255.0,0.275
2224,-15.0,138.75,0.45,116.25,0.2
2225,-47.5,97.5,0.5,150.0,0.1
2226,-5.0,30.0,0.5,75.0,0.075
2227,-40.0,90.0,0.6,150.0,0.05
2228,22.5,97.5,0.625,270.0,0.2
2229,126.25,153.75,0.6,90.0,0.375
2230,-28.75,97.5,0.475,161.25,0.025
2231,27.5,258.75,0.55,213.75,0.15
2232,-26.25,71.25,0.575,195.0,0.2
2233,107.5,202.5,0.625,180.0,0.275
2234,13.75,101.25,0.6,195.0,0.125
2235,116.25,108.75,0.6,75.0,0.5
2236,2.5,37.5,0.5,150.0,0.2
2237,-21.25,41.25,0.575,240.0,0.025
2238,-5.0,123.75,0.625,251.25,0.3
2239,7.5,63.75,0.675,258.75,0.05
2240,50.0,146.25,0.6,93.75,0.35
2241,6.25,108.75,0.625,255.0,0.0
2242,-83.75,78.75,0.675,435.0,0.0
2243,-32.5,78.75,0.6,213.75,0.15
2244,8.75,86.25,0.55,135.0,0.175
2245,30.0,52.5,0.55,127.5,0.3
2246,-48.75,71.25,0.625,367.5,0.225
2247,155.0,93.75,0.775,161.25,0.275
2248,36.25,63.75,0.675,210.0,0.05
2249,11.25,112.5,0.6,296.25,0.075
2250,-45.0,37.5,0.575,157.5,0.05
2251,-7.5,82.5,0.65,375.0,0.075
2252,2.5,75.0,0.6,172.5,0.175
2253,5.0,101.25,0.6,213.75,0.225
2254,130.0,116.25,0.675,33.75,0.35
2255,90.0,82.5,0.75,127.5,0.175
2256,31.25,138.75,0.625,270.0,0.1
2257,158.75,112.5,0.7,108.75,0.45
2258,78.75,236.25,0.6,225.0,0.1
2259,118.75,86.25,0.725,165.0,0.3
2260,-43.75,63.75,0.6,180.0,0.075
2261,111.25,108.75,0.775,420.0,0.075
2262,-5.0,138.75,0.6,146.25,0.25
2263,-61.25,116.25,0.425,195.0,0.125
2264,-27.5,30.0,0.65,217.5,0.15
2265,-38.75,48.75,0.45,120.0,0.0
2266,3.75,146.25,0.6,330.0,0.0
2267,-3.75,138.75,0.45,75.0,0.2
2268,97.5,172.5,0.6,270.0,0.2
2269,-72.5,180.0,0.475,352.5,0.05
2270,78.75,172.5,0.55,18.75,0.275
2271,-36.25,26.25,0.525,270.0,0.05
2272,-16.25,206.25,0.375,30.0,0.1
2273,-8.75,112.5,0.6,296.25,0.075
2274,-97.5,112.5,0.575,495.0,0.0
2275,71.25,127.5,0.675,251.25,0.475
2276,-61.25,41.25,0.425,210.0,0.1
2277,-8.75,71.25,0.575,127.5,0.225
2278,16.25,63.75,0.675,180.0,0.2
2279,73.75,213.75,0.575,172.5,0.25
2280,-38.75,30.0,0.55,228.75,0.025
2281,122.5,172.5,0.625,45.0,0.675
2282,22.5,67.5,0.675,90.0,0.1
2283,-27.5,97.5,0.45,120.0,0.0
2284,70.0,135.0,0.55,195.0,0.2
2285,68.75,183.75,0.625,187.5,0.05
2286,-46.25,41.25,0.6,255.0,0.0
2287,-70.0,3.75,0.7,296.25,0.075
2288,52.5,195.0,0.575,262.5,0.175
2289,-11.25,146.25,0.375,165.0,0.1
2290,-42.5,86.25,0.55,416.25,0.225
2291,121.25,161.25,0.6,97.5,0.35
2292,-67.5,45.0,0.675,292.5,0.025
2293,41.25,138.75,0.6,210.0,0.15
2294,47.5,273.75,0.525,288.75,0.175
2295,-77.5,60.0,0.525,337.5,0.15
2296,-100.0,135.0,0.6,465.0,0.1
2297,-18.75,93.75,0.625,165.0,0.0
2298,-45.0,135.0,0.5,270.0,0.1
2299,10.0,105.0,0.65,225.0,0.0
2300,-46.25,217.5,0.475,198.75,0.1
2301,43.75,120.0,0.5,86.25,0.35
2302,76.25,41.25,0.75,202.5,0.3
2303,-8.75,120.0,0.525,198.75,0.125
2304,-27.5,37.5,0.625,150.0,0.0
2305,72.5,52.5,0.725,75.0,0.45
2306,70.0,195.0,0.6,195.0,0.1
2307,-15.0,165.0,0.575,390.0,0.0
2308,7.5,202.5,0.375,60.0,0.375
2309,-10.0,18.75,0.675,131.25,0.275
2310,-43.75,120.0,0.575,273.75,0.075
2311,-80.0,75.0,0.375,165.0,0.075
2312,25.0,45.0,0.5,30.0,0.35
2313,71.25,213.75,0.6,195.0,0.225
