timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
1838,max_1,max,1,4,21947.5,0.0,0.0,0.0,0.75,0.0,0.0,11947.5,20398.5,,
1839,fair_1,fair,1,4,21987.5,20.0,60.0,60.0,1.0,40.0,0.0,11987.5,19074.0,,
1839,max_1,max,1,4,21987.5,0.0,0.0,0.0,0.2,0.0,0.0,11987.5,20398.5,,
1840,fair_1,fair,1,4,22015.5,20.0,60.0,48.0,0.8,28.0,12.0,12015.5,19086.0,,
1840,max_1,max,1,4,22015.5,0.0,0.0,0.0,0.0,0.0,0.0,12015.5,20398.5,,
1841,fair_1,fair,1,4,22015.5,0.0,0.0,0.0,1.0,0.0,0.0,12015.5,19086.0,,
1841,max_1,max,1,4,22015.5,0.0,0.0,0.0,0.4,0.0,0.0,12015.5,20398.5,,
1842,fair_1,fair,1,4,21998.5,20.0,60.0,3.0,0.05,-17.0,57.0,11998.5,19143.0,,
1842,max_1,max,1,4,21993.5,5.0,15.0,0.0,0.0,-5.0,15.0,11993.5,20413.5,,
1843,fair_1,fair,1,4,22010.5,10.0,30.0,27.0,0.9,17.0,3.0,12010.5,19146.0,,
1843,max_1,max,1,4,21995.5,15.0,45.0,0.0,0.0,-15.0,45.0,11995.5,20458.5,,
1844,fair_1,fair,1,4,21987.5,20.0,60.0,12.0,0.2,-8.0,48.0,11987.5,19194.0,,
1844,max_1,max,1,4,22021.5,20.0,60.0,54.0,0.9,34.0,6.0,12021.5,20464.5,,
1845,fair_1,fair,1,4,22027.0,5.0,15.0,10.5,0.7,5.5,4.5,12027.0,19198.5,,
1845,max_1,max,1,4,22032.5,5.0,15.0,10.5,0.7,5.5,4.5,12032.5,20469.0,,
1846,fair_1,fair,1,4,22015.5,20.0,60.0,3.0,0.05,-17.0,57.0,12015.5,19255.5,,
1846,max_1,max,1,4,22012.0,5.0,15.0,1.5,0.1,-3.5,13.5,12012.0,20482.5,,
1847,fair_1,fair,1,4,22012.0,0.0,0.0,0.0,0.05,0.0,0.0,12012.0,19255.5,,
1847,max_1,max,1,4,22012.0,0.0,0.0,0.0,0.05,0.0,0.0,12012.0,20482.5,,
1848,fair_1,fair,1,4,22052.0,20.0,60.0,60.0,1.0,40.0,0.0,12052.0,19255.5,,
1848,max_1,max,1,4,22052.0,0.0,0.0,0.0,0.0,0.0,0.0,12052.0,20482.5,,
1849,fair_1,fair,1,4,22063.0,10.0,30.0,21.0,0.7,11.0,9.0,12063.0,19264.5,,
1849,max_1,max,1,4,22063.0,0.0,0.0,0.0,0.0,0.0,0.0,12063.0,20482.5,,
1850,fair_1,fair,1,4,22063.0,0.0,0.0,0.0,0.35,0.0,0.0,12063.0,19264.5,,
1850,max_1,max,1,4,22063.0,0.0,0.0,0.0,0.0,0.0,0.0,12063.0,20482.5,,
1851,fair_1,fair,1,4,22091.0,20.0,60.0,48.0,0.8,28.0,12.0,12091.0,19276.5,,
1851,max_1,max,1,4,22091.0,0.0,0.0,0.0,0.0,0.0,0.0,12091.0,20482.5,,
1852,fair_1,fair,1,4,22091.0,0.0,0.0,0.0,0.9,0.0,0.0,12091.0,19276.5,,
1852,max_1,max,1,4,22091.0,0.0,0.0,0.0,0.7,0.0,0.0,12091.0,20482.5,,
1853,fair_1,fair,1,4,22131.0,20.0,60.0,60.0,1.0,40.0,0.0,12131.0,19276.5,,
1853,max_1,max,1,4,22131.0,0.0,0.0,0.0,0.0,0.0,0.0,12131.0,20482.5,,
1854,fair_1,fair,1,4,22159.0,20.0,60.0,48.0,0.8,28.0,12.0,12159.0,19288.5,,
1854,max_1,max,1,4,22159.0,0.0,0.0,0.0,0.15,0.0,0.0,12159.0,20482.5,,
1855,fair_1,fair,1,4,22159.0,0.0,0.0,0.0,1.0,0.0,0.0,12159.0,19288.5,,
1855,max_1,max,1,4,22159.0,0.0,0.0,0.0,0.4,0.0,0.0,12159.0,20482.5,,
1856,fair_1,fair,1,4,22142.0,20.0,60.0,3.0,0.05,-17.0,57.0,12142.0,19345.5,,
1856,max_1,max,1,4,22137.0,5.0,15.0,0.0,0.0,-5.0,15.0,12137.0,20497.5,,
1857,fair_1,fair,1,4,22145.0,10.0,30.0,18.0,0.6,8.0,12.0,12145.0,19357.5,,
1857,max_1,max,1,4,22145.0,0.0,0.0,0.0,0.0,0.0,0.0,12145.0,20497.5,,
1858,fair_1,fair,1,4,22128.0,20.0,60.0,3.0,0.05,-17.0,57.0,12128.0,19414.5,,
1858,max_1,max,1,4,22150.0,20.0,60.0,42.0,0.7,22.0,18.0,12150.0,20515.5,,
1859,fair_1,fair,1,4,22155.5,5.0,15.0,10.5,0.7,5.5,4.5,12155.5,19419.0,,
1859,max_1,max,1,4,22174.5,20.0,60.0,39.0,0.65,19.0,21.0,12174.5,20536.5,,
1860,fair_1,fair,1,4,22157.5,20.0,60.0,3.0,0.05,-17.0,57.0,12157.5,19476.0,,
1860,max_1,max,1,4,22162.25,5.0,15.0,9.75,0.65,4.75,5.25,12162.25,20541.75,,
1861,fair_1,fair,1,4,22162.25,0.0,0.0,0.0,0.9,0.0,0.0,12162.25,19476.0,,
1861,max_1,max,1,4,22175.25,20.0,60.0,33.0,0.55,13.0,27.0,12175.25,20568.75,,
1862,fair_1,fair,1,4,22158.25,20.0,60.0,3.0,0.05,-17.0,57.0,12158.25,19533.0,,
1862,max_1,max,1,4,22159.25,5.0,15.0,6.0,0.4,1.0,9.0,12159.25,20577.75,,
1863,fair_1,fair,1,4,22159.25,0.0,0.0,0.0,0.9,0.0,0.0,12159.25,19533.0,,
1863,max_1,max,1,4,22161.0,5.0,15.0,6.75,0.45,1.75,8.25,12161.0,20586.0,,
1864,fair_1,fair,1,4,22174.0,20.0,60.0,33.0,0.55,13.0,27.0,12174.0,19560.0,,
1864,max_1,max,1,4,22174.0,0.0,0.0,0.0,0.0,0.0,0.0,12174.0,20586.0,,
1865,fair_1,fair,1,4,22174.0,0.0,0.0,0.0,0.7,0.0,0.0,12174.0,19560.0,,
1865,max_1,max,1,4,22174.0,0.0,0.0,0.0,0.1,0.0,0.0,12174.0,20586.0,,
1866,fair_1,fair,1,4,22214.0,20.0,60.0,60.0,1.0,40.0,0.0,12214.0,19560.0,,
1866,max_1,max,1,4,22214.0,0.0,0.0,0.0,0.0,0.0,0.0,12214.0,20586.0,,
1867,fair_1,fair,1,4,22228.0,10.0,30.0,24.0,0.8,14.0,6.0,12228.0,19566.0,,
1867,max_1,max,1,4,22208.0,20.0,60.0,0.0,0.0,-20.0,60.0,12208.0,20646.0,,
1868,fair_1,fair,1,4,22191.0,20.0,60.0,3.0,0.05,-17.0,57.0,12191.0,19623.0,,
1868,max_1,max,1,4,22222.0,20.0,60.0,51.0,0.85,31.0,9.0,12222.0,20655.0,,
1869,fair_1,fair,1,4,22232.0,5.0,15.0,15.0,1.0,10.0,0.0,12232.0,19623.0,,
1869,max_1,max,1,4,22237.5,5.0,15.0,10.5,0.7,5.5,4.5,12237.5,20659.5,,
1870,fair_1,fair,1,4,22220.5,20.0,60.0,3.0,0.05,-17.0,57.0,12220.5,19680.0,,
1870,max_1,max,1,4,22217.0,5.0,15.0,1.5,0.1,-3.5,13.5,12217.0,20673.0,,
1871,fair_1,fair,1,4,22217.0,0.0,0.0,0.0,0.9,0.0,0.0,12217.0,19680.0,,
1871,max_1,max,1,4,22217.0,0.0,0.0,0.0,0.05,0.0,0.0,12217.0,20673.0,,
1872,fair_1,fair,1,4,22257.0,20.0,60.0,60.0,1.0,40.0,0.0,12257.0,19680.0,,
1872,max_1,max,1,4,22257.0,0.0,0.0,0.0,0.0,0.0,0.0,12257.0,20673.0,,
1873,fair_1,fair,1,4,22268.0,10.0,30.0,21.0,0.7,11.0,9.0,12268.0,19689.0,,
1873,max_1,max,1,4,22268.0,0.0,0.0,0.0,0.0,0.0,0.0,12268.0,20673.0,,
1874,fair_1,fair,1,4,22268.0,0.0,0.0,0.0,1.0,0.0,0.0,12268.0,19689.0,,
1874,max_1,max,1,4,22258.0,10.0,30.0,0.0,0.0,-10.0,30.0,12258.0,20703.0,,
1875,fair_1,fair,1,4,22241.0,20.0,60.0,3.0,0.05,-17.0,57.0,12241.0,19746.0,,
1875,max_1,max,1,4,22221.0,20.0,60.0,0.0,0.0,-20.0,60.0,12221.0,20763.0,,
1876,fair_1,fair,1,4,22221.0,0.0,0.0,0.0,0.9,0.0,0.0,12221.0,19746.0,,
1876,max_1,max,1,4,22255.0,20.0,60.0,54.0,0.9,34.0,6.0,12255.0,20769.0,,
1877,fair_1,fair,1,4,22238.0,20.0,60.0,3.0,0.05,-17.0,57.0,12238.0,19803.0,,
1877,max_1,max,1,4,22235.25,5.0,15.0,2.25,0.15,-2.75,12.75,12235.25,20781.75,,
1878,fair_1,fair,1,4,22235.25,0.0,0.0,0.0,0.75,0.0,0.0,12235.25,19803.0,,
1878,max_1,max,1,4,22235.25,0.0,0.0,0.0,0.1,0.0,0.0,12235.25,20781.75,,
1879,fair_1,fair,1,4,22275.25,20.0,60.0,60.0,1.0,40.0,0.0,12275.25,19803.0,,
1879,max_1,max,1,4,22275.25,0.0,0.0,0.0,0.0,0.0,0.0,12275.25,20781.75,,
1880,fair_1,fair,1,4,22275.25,0.0,0.0,0.0,0.7,0.0,0.0,12275.25,19803.0,,
1880,max_1,max,1,4,22275.25,0.0,0.0,0.0,0.35,0.0,0.0,12275.25,20781.75,,
1881,fair_1,fair,1,4,22315.25,20.0,60.0,60.0,1.0,40.0,0.0,12315.25,19803.0,,
1881,max_1,max,1,4,22315.25,0.0,0.0,0.0,0.2,0.0,0.0,12315.25,20781.75,,
1882,fair_1,fair,1,4,22315.25,0.0,0.0,0.0,0.95,0.0,0.0,12315.25,19803.0,,
1882,max_1,max,1,4,22315.25,0.0,0.0,0.0,0.1,0.0,0.0,12315.25,20781.75,,
1883,fair_1,fair,1,4,22325.25,5.0,15.0,15.0,1.0,10.0,0.0,12325.25,19803.0,,
1883,max_1,max,1,4,22315.25,10.0,30.0,0.0,0.0,-10.0,30.0,12315.25,20811.75,,
1884,fair_1,fair,1,4,22315.25,0.0,0.0,0.0,0.9,0.0,0.0,12315.25,19803.0,,
1884,max_1,max,1,4,22315.25,0.0,0.0,0.0,0.3,0.0,0.0,12315.25,20811.75,,
1885,fair_1,fair,1,4,22355.25,20.0,60.0,60.0,1.0,40.0,0.0,12355.25,19803.0,,
1885,max_1,max,1,4,22355.25,0.0,0.0,0.0,0.05,0.0,0.0,12355.25,20811.75,,
1886,fair_1,fair,1,4,22355.25,0.0,0.0,0.0,0.7,0.0,0.0,12355.25,19803.0,,
1886,max_1,max,1,4,22355.25,0.0,0.0,0.0,0.0,0.0,0.0,12355.25,20811.75,,
1887,fair_1,fair,1,4,22392.25,20.0,60.0,57.0,0.95,37.0,3.0,12392.25,19806.0,,
1887,max_1,max,1,4,22392.25,0.0,0.0,0.0,0.05,0.0,0.0,12392.25,20811.75,,
1888,fair_1,fair,1,4,22392.25,0.0,0.0,0.0,0.95,0.0,0.0,12392.25,19806.0,,
1888,max_1,max,1,4,22392.25,0.0,0.0,0.0,0.4,0.0,0.0,12392.25,20811.75,,
1889,fair_1,fair,1,4,22432.25,20.0,60.0,60.0,1.0,40.0,0.0,12432.25,19806.0,,
1889,max_1,max,1,4,22432.25,0.0,0.0,0.0,0.0,0.0,0.0,12432.25,20811.75,,
1890,fair_1,fair,1,4,22469.25,20.0,60.0,57.0,0.95,37.0,3.0,12469.25,19809.0,,
1890,max_1,max,1,4,22469.25,0.0,0.0,0.0,0.0,0.0,0.0,12469.25,20811.75,,
1891,fair_1,fair,1,4,22469.25,0.0,0.0,0.0,1.0,0.0,0.0,12469.25,19809.0,,
1891,max_1,max,1,4,22469.25,0.0,0.0,0.0,0.4,0.0,0.0,12469.25,20811.75,,
1892,fair_1,fair,1,4,22452.25,20.0,60.0,3.0,0.05,-17.0,57.0,12452.25,19866.0,,
1892,max_1,max,1,4,22447.25,5.0,15.0,0.0,0.0,-5.0,15.0,12447.25,20826.75,,
1893,fair_1,fair,1,4,22447.25,0.0,0.0,0.0,0.9,0.0,0.0,12447.25,19866.0,,
1893,max_1,max,1,4,22447.25,0.0,0.0,0.0,0.4,0.0,0.0,12447.25,20826.75,,
1894,fair_1,fair,1,4,22487.25,20.0,60.0,60.0,1.0,40.0,0.0,12487.25,19866.0,,
1894,max_1,max,1,4,22487.25,0.0,0.0,0.0,0.0,0.0,0.0,12487.25,20826.75,,
1895,fair_1,fair,1,4,22498.25,10.0,30.0,21.0,0.7,11.0,9.0,12498.25,19875.0,,
1895,max_1,max,1,4,22498.25,0.0,0.0,0.0,0.0,0.0,0.0,12498.25,20826.75,,
1896,fair_1,fair,1,4,22498.25,0.0,0.0,0.0,1.0,0.0,0.0,12498.25,19875.0,,
1896,max_1,max,1,4,22498.25,0.0,0.0,0.0,0.0,0.0,0.0,12498.25,20826.75,,
1897,fair_1,fair,1,4,22481.25,20.0,60.0,3.0,0.05,-17.0,57.0,12481.25,19932.0,,
1897,max_1,max,1,4,22476.25,5.0,15.0,0.0,0.0,-5.0,15.0,12476.25,20841.75,,
1898,fair_1,fair,1,4,22476.25,0.0,0.0,0.0,0.9,0.0,0.0,12476.25,19932.0,,
1898,max_1,max,1,4,22476.25,0.0,0.0,0.0,0.4,0.0,0.0,12476.25,20841.75,,
1899,fair_1,fair,1,4,22459.25,20.0,60.0,3.0,0.05,-17.0,57.0,12459.25,19989.0,,
1899,max_1,max,1,4,22454.25,5.0,15.0,0.0,0.0,-5.0,15.0,12454.25,20856.75,,
1900,fair_1,fair,1,4,22479.25,20.0,60.0,45.0,0.75,25.0,15.0,12479.25,20004.0,"[-0.9368115663528442, -0.17852553725242615, 0.4441777169704437, 0.7589839100837708, 0.49092334508895874]","{""own"": [0.0, 0.0, 20.0, 3.0, 0.0, 0.0, 20.0, 3.0], ""others"": [5.0, 0.0]}"
1900,max_1,max,1,4,22479.25,0.0,0.0,0.0,0.0,0.0,0.0,12479.25,20856.75,"[-0.9503391981124878, -0.8521216511726379, 0.8642605543136597, 0.6852218508720398, -0.840082585811615]","{""own"": [0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 5.0, 0.0], ""others"": [20.0, 45.0]}"
1901,fair_1,fair,1,4,22479.25,0.0,0.0,0.0,0.55,0.0,0.0,12479.25,20004.0,,
1901,max_1,max,1,4,22479.25,0.0,0.0,0.0,0.65,0.0,0.0,12479.25,20856.75,,
1902,fair_1,fair,1,4,22492.25,20.0,60.0,33.0,0.55,13.0,27.0,12492.25,20031.0,,
1902,max_1,max,1,4,22492.25,0.0,0.0,0.0,0.0,0.0,0.0,12492.25,20856.75,,
1903,fair_1,fair,1,4,22492.25,0.0,0.0,0.0,0.8,0.0,0.0,12492.25,20031.0,,
1903,max_1,max,1,4,22492.25,0.0,0.0,0.0,0.9,0.0,0.0,12492.25,20856.75,,
1904,fair_1,fair,1,4,22532.25,20.0,60.0,60.0,1.0,40.0,0.0,12532.25,20031.0,,
1904,max_1,max,1,4,22532.25,0.0,0.0,0.0,0.0,0.0,0.0,12532.25,20856.75,,
1905,fair_1,fair,1,4,22560.25,20.0,60.0,48.0,0.8,28.0,12.0,12560.25,20043.0,,
1905,max_1,max,1,4,22560.25,0.0,0.0,0.0,0.0,0.0,0.0,12560.25,20856.75,,
1906,fair_1,fair,1,4,22560.25,0.0,0.0,0.0,1.0,0.0,0.0,12560.25,20043.0,,
1906,max_1,max,1,4,22560.25,0.0,0.0,0.0,0.0,0.0,0.0,12560.25,20856.75,,
1907,fair_1,fair,1,4,22543.25,20.0,60.0,3.0,0.05,-17.0,57.0,12543.25,20100.0,,
1907,max_1,max,1,4,22538.25,5.0,15.0,0.0,0.0,-5.0,15.0,12538.25,20871.75,,
1908,fair_1,fair,1,4,22538.25,0.0,0.0,0.0,0.9,0.0,0.0,12538.25,20100.0,,
1908,max_1,max,1,4,22541.25,15.0,45.0,18.0,0.4,3.0,27.0,12541.25,20898.75,,
1909,fair_1,fair,1,4,22581.25,20.0,60.0,60.0,1.0,40.0,0.0,12581.25,20100.0,,
1909,max_1,max,1,4,22581.25,0.0,0.0,0.0,0.05,0.0,0.0,12581.25,20898.75,,
1910,fair_1,fair,1,4,22581.25,0.0,0.0,0.0,0.7,0.0,0.0,12581.25,20100.0,,
1910,max_1,max,1,4,22581.25,0.0,0.0,0.0,0.55,0.0,0.0,12581.25,20898.75,,
1911,fair_1,fair,1,4,22621.25,20.0,60.0,60.0,1.0,40.0,0.0,12621.25,20100.0,,
1911,max_1,max,1,4,22621.25,0.0,0.0,0.0,0.0,0.0,0.0,12621.25,20898.75,,
1912,fair_1,fair,1,4,22624.75,10.0,30.0,13.5,0.45,3.5,16.5,12624.75,20116.5,,
1912,max_1,max,1,4,22624.75,0.0,0.0,0.0,0.0,0.0,0.0,12624.75,20898.75,,
1913,fair_1,fair,1,4,22624.75,0.0,0.0,0.0,1.0,0.0,0.0,12624.75,20116.5,,
1913,max_1,max,1,4,22624.75,0.0,0.0,0.0,0.4,0.0,0.0,12624.75,20898.75,,
1914,fair_1,fair,1,4,22607.75,20.0,60.0,3.0,0.05,-17.0,57.0,12607.75,20173.5,,
1914,max_1,max,1,4,22587.75,20.0,60.0,0.0,0.0,-20.0,60.0,12587.75,20958.75,,
1915,fair_1,fair,1,4,22604.75,10.0,30.0,27.0,0.9,17.0,3.0,12604.75,20176.5,,
1915,max_1,max,1,4,22604.75,0.0,0.0,0.0,0.3,0.0,0.0,12604.75,20958.75,,
1916,fair_1,fair,1,4,22587.75,20.0,60.0,3.0,0.05,-17.0,57.0,12587.75,20233.5,,
1916,max_1,max,1,4,22570.75,20.0,60.0,3.0,0.05,-17.0,57.0,12570.75,21015.75,,
1917,fair_1,fair,1,4,22595.75,20.0,60.0,45.0,0.75,25.0,15.0,12595.75,20248.5,,
1917,max_1,max,1,4,22595.75,0.0,0.0,0.0,0.6,0.0,0.0,12595.75,21015.75,,
1918,fair_1,fair,1,4,22595.75,0.0,0.0,0.0,0.8,0.0,0.0,12595.75,20248.5,,
1918,max_1,max,1,4,22595.75,0.0,0.0,0.0,0.05,0.0,0.0,12595.75,21015.75,,
1919,fair_1,fair,1,4,22629.75,20.0,60.0,54.0,0.9,34.0,6.0,12629.75,20254.5,,
1919,max_1,max,1,4,22629.75,0.0,0.0,0.0,0.05,0.0,0.0,12629.75,21015.75,,
1920,fair_1,fair,1,4,22629.75,0.0,0.0,0.0,0.85,0.0,0.0,12629.75,20254.5,,
1920,max_1,max,1,4,22629.75,0.0,0.0,0.0,0.85,0.0,0.0,12629.75,21015.75,,
1921,fair_1,fair,1,4,22669.75,20.0,60.0,60.0,1.0,40.0,0.0,12669.75,20254.5,,
1921,max_1,max,1,4,22669.75,0.0,0.0,0.0,0.05,0.0,0.0,12669.75,21015.75,,
1922,fair_1,fair,1,4,22706.75,20.0,60.0,57.0,0.95,37.0,3.0,12706.75,20257.5,,
1922,max_1,max,1,4,22706.75,0.0,0.0,0.0,0.05,0.0,0.0,12706.75,21015.75,,
1923,fair_1,fair,1,4,22706.75,0.0,0.0,0.0,1.0,0.0,0.0,12706.75,20257.5,,
1923,max_1,max,1,4,22706.75,0.0,0.0,0.0,0.4,0.0,0.0,12706.75,21015.75,,
1924,fair_1,fair,1,4,22689.75,20.0,60.0,3.0,0.05,-17.0,57.0,12689.75,20314.5,,
1924,max_1,max,1,4,22669.75,20.0,60.0,0.0,0.0,-20.0,60.0,12669.75,21075.75,,
1925,fair_1,fair,1,4,22688.25,10.0,30.0,28.5,0.95,18.5,1.5,12688.25,20316.0,,
1925,max_1,max,1,4,22688.25,0.0,0.0,0.0,0.3,0.0,0.0,12688.25,21075.75,,
1926,fair_1,fair,1,4,22671.25,20.0,60.0,3.0,0.05,-17.0,57.0,12671.25,20373.0,,
1926,max_1,max,1,4,22654.25,20.0,60.0,3.0,0.05,-17.0,57.0,12654.25,21132.75,,
1927,fair_1,fair,1,4,22679.25,20.0,60.0,45.0,0.75,25.0,15.0,12679.25,20388.0,,
1927,max_1,max,1,4,22679.25,0.0,0.0,0.0,0.1,0.0,0.0,12679.25,21132.75,,
1928,fair_1,fair,1,4,22675.75,5.0,15.0,1.5,0.1,-3.5,13.5,12675.75,20401.5,,
1928,max_1,max,1,4,22675.75,0.0,0.0,0.0,0.05,0.0,0.0,12675.75,21132.75,,
1929,fair_1,fair,1,4,22709.75,20.0,60.0,54.0,0.9,34.0,6.0,12709.75,20407.5,,
1929,max_1,max,1,4,22709.75,0.0,0.0,0.0,0.05,0.0,0.0,12709.75,21132.75,,
1930,fair_1,fair,1,4,22709.75,0.0,0.0,0.0,0.95,0.0,0.0,12709.75,20407.5,,
1930,max_1,max,1,4,22709.75,0.0,0.0,0.0,0.1,0.0,0.0,12709.75,21132.75,,
1931,fair_1,fair,1,4,22749.75,20.0,60.0,60.0,1.0,40.0,0.0,12749.75,20407.5,,
1931,max_1,max,1,4,22732.75,20.0,60.0,3.0,0.05,-17.0,57.0,12732.75,21189.75,,
1932,fair_1,fair,1,4,22769.75,20.0,60.0,57.0,0.95,37.0,3.0,12769.75,20410.5,,
1932,max_1,max,1,4,22769.75,0.0,0.0,0.0,0.3,0.0,0.0,12769.75,21189.75,,
1933,fair_1,fair,1,4,22769.75,0.0,0.0,0.0,1.0,0.0,0.0,12769.75,20410.5,,
1933,max_1,max,1,4,22769.75,0.0,0.0,0.0,0.75,0.0,0.0,12769.75,21189.75,,
1934,fair_1,fair,1,4,22752.75,20.0,60.0,3.0,0.05,-17.0,57.0,12752.75,20467.5,,
1934,max_1,max,1,4,22750.0,5.0,15.0,2.25,0.15,-2.75,12.75,12750.0,21202.5,,
1935,fair_1,fair,1,4,22750.0,0.0,0.0,0.0,0.65,0.0,0.0,12750.0,20467.5,,
1935,max_1,max,1,4,22750.0,0.0,0.0,0.0,0.05,0.0,0.0,12750.0,21202.5,,
1936,fair_1,fair,1,4,22790.0,20.0,60.0,60.0,1.0,40.0,0.0,12790.0,20467.5,,
1936,max_1,max,1,4,22790.0,0.0,0.0,0.0,0.05,0.0,0.0,12790.0,21202.5,,
1937,fair_1,fair,1,4,22801.0,10.0,30.0,21.0,0.7,11.0,9.0,12801.0,20476.5,,
1937,max_1,max,1,4,22801.0,0.0,0.0,0.0,0.0,0.0,0.0,12801.0,21202.5,,
1938,fair_1,fair,1,4,22841.0,20.0,60.0,60.0,1.0,40.0,0.0,12841.0,20476.5,,
1938,max_1,max,1,4,22841.0,0.0,0.0,0.0,0.2,0.0,0.0,12841.0,21202.5,,
1939,fair_1,fair,1,4,22849.0,10.0,30.0,18.0,0.6,8.0,12.0,12849.0,20488.5,,
1939,max_1,max,1,4,22849.0,0.0,0.0,0.0,0.0,0.0,0.0,12849.0,21202.5,,
1940,fair_1,fair,1,4,22889.0,20.0,60.0,60.0,1.0,40.0,0.0,12889.0,20488.5,,
1940,max_1,max,1,4,22889.0,0.0,0.0,0.0,0.05,0.0,0.0,12889.0,21202.5,,
1941,fair_1,fair,1,4,22869.0,20.0,60.0,0.0,0.0,-20.0,60.0,12869.0,20548.5,,
1941,max_1,max,1,4,22849.0,20.0,60.0,0.0,0.0,-20.0,60.0,12849.0,21262.5,,
1942,fair_1,fair,1,4,22883.0,20.0,60.0,54.0,0.9,34.0,6.0,12883.0,20554.5,,
1942,max_1,max,1,4,22883.0,0.0,0.0,0.0,0.3,0.0,0.0,12883.0,21262.5,,
1943,fair_1,fair,1,4,22883.0,0.0,0.0,0.0,0.1,0.0,0.0,12883.0,20554.5,,
1943,max_1,max,1,4,22883.0,0.0,0.0,0.0,0.9,0.0,0.0,12883.0,21262.5,,
1944,fair_1,fair,1,4,22923.0,20.0,60.0,60.0,1.0,40.0,0.0,12923.0,20554.5,,
1944,max_1,max,1,4,22923.0,0.0,0.0,0.0,0.05,0.0,0.0,12923.0,21262.5,,
1945,fair_1,fair,1,4,22960.0,20.0,60.0,57.0,0.95,37.0,3.0,12960.0,20557.5,,
1945,max_1,max,1,4,22960.0,0.0,0.0,0.0,0.05,0.0,0.0,12960.0,21262.5,,
1946,fair_1,fair,1,4,22960.0,0.0,0.0,0.0,1.0,0.0,0.0,12960.0,20557.5,,
1946,max_1,max,1,4,22960.0,0.0,0.0,0.0,0.4,0.0,0.0,12960.0,21262.5,,
1947,fair_1,fair,1,4,22943.0,20.0,60.0,3.0,0.05,-17.0,57.0,12943.0,20614.5,,
1947,max_1,max,1,4,22974.0,20.0,60.0,51.0,0.85,31.0,9.0,12974.0,21271.5,,
1948,fair_1,fair,1,4,22991.0,10.0,30.0,27.0,0.9,17.0,3.0,12991.0,20617.5,,
1948,max_1,max,1,4,23000.25,5.0,15.0,14.25,0.95,9.25,0.75,13000.25,21272.25,,
1949,fair_1,fair,1,4,22983.25,20.0,60.0,3.0,0.05,-17.0,57.0,12983.25,20674.5,,
1949,max_1,max,1,4,22963.25,20.0,60.0,0.0,0.0,-20.0,60.0,12963.25,21332.25,,
1950,fair_1,fair,1,4,22988.25,20.0,60.0,45.0,0.75,25.0,15.0,12988.25,20689.5,,
1950,max_1,max,1,4,22988.25,0.0,0.0,0.0,0.5,0.0,0.0,12988.25,21332.25,,
1951,fair_1,fair,1,4,22988.25,0.0,0.0,0.0,0.8,0.0,0.0,12988.25,20689.5,,
1951,max_1,max,1,4,22988.25,0.0,0.0,0.0,0.75,0.0,0.0,12988.25,21332.25,,
1952,fair_1,fair,1,4,23013.25,20.0,60.0,45.0,0.75,25.0,15.0,13013.25,20704.5,,
1952,max_1,max,1,4,23008.25,5.0,15.0,0.0,0.0,-5.0,15.0,13008.25,21347.25,,
1953,fair_1,fair,1,4,23008.25,0.0,0.0,0.0,0.95,0.0,0.0,13008.25,20704.5,,
1953,max_1,max,1,4,23008.25,0.0,0.0,0.0,0.05,0.0,0.0,13008.25,21347.25,,
1954,fair_1,fair,1,4,23048.25,20.0,60.0,60.0,1.0,40.0,0.0,13048.25,20704.5,,
1954,max_1,max,1,4,23048.25,0.0,0.0,0.0,0.05,0.0,0.0,13048.25,21347.25,,
1955,fair_1,fair,1,4,23076.25,20.0,60.0,48.0,0.8,28.0,12.0,13076.25,20716.5,,
1955,max_1,max,1,4,23056.25,20.0,60.0,0.0,0.0,-20.0,60.0,13056.25,21407.25,,
1956,fair_1,fair,1,4,23074.75,10.0,30.0,28.5,0.95,18.5,1.5,13074.75,20718.0,,
1956,max_1,max,1,4,23072.75,20.0,60.0,18.0,0.3,-2.0,42.0,13072.75,21449.25,,
1957,fair_1,fair,1,4,23055.75,20.0,60.0,3.0,0.05,-17.0,57.0,13055.75,20775.0,,
1957,max_1,max,1,4,23038.75,20.0,60.0,3.0,0.05,-17.0,57.0,13038.75,21506.25,,
1958,fair_1,fair,1,4,23075.75,20.0,60.0,57.0,0.95,37.0,3.0,13075.75,20778.0,,
1958,max_1,max,1,4,23082.75,20.0,60.0,27.0,0.45,7.0,33.0,13082.75,21539.25,,
1959,fair_1,fair,1,4,23082.75,0.0,0.0,0.0,0.9,0.0,0.0,13082.75,20778.0,,
1959,max_1,max,1,4,23062.75,20.0,60.0,0.0,0.0,-20.0,60.0,13062.75,21599.25,,
1960,fair_1,fair,1,4,23045.75,20.0,60.0,3.0,0.05,-17.0,57.0,13045.75,20835.0,,
1960,max_1,max,1,4,23059.75,10.0,30.0,24.0,0.8,14.0,6.0,13059.75,21605.25,,
1961,fair_1,fair,1,4,23059.75,0.0,0.0,0.0,0.05,0.0,0.0,13059.75,20835.0,,
1961,max_1,max,1,4,23042.75,20.0,60.0,3.0,0.05,-17.0,57.0,13042.75,21662.25,,
