timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,episode
5,fair_1,fair,0,4,28.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-11.25,60.0,556
5,max_1,max,0,4,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.25,41.25,556
6,fair_1,fair,0,4,28.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-11.25,60.0,556
6,max_1,max,0,4,13.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-26.25,86.25,556
7,fair_1,fair,0,4,13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-26.25,60.0,556
7,max_1,max,0,4,3.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-36.25,116.25,556
8,fair_1,fair,0,4,3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-36.25,60.0,556
8,max_1,max,0,4,-6.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-46.25,146.25,556
9,fair_1,fair,0,4,-6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-46.25,60.0,556
9,max_1,max,0,4,-16.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-56.25,176.25,556
0,fair_1,fair,0,4,47.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,7.5,22.5,557
0,max_1,max,0,4,47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.5,0.0,557
1,fair_1,fair,0,4,55.0,15.0,15.0,45.0,22.5,0.5,7.5,22.5,15.0,45.0,557
1,max_1,max,0,4,55.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,0.0,557
2,fair_1,fair,0,4,45.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,5.0,75.0,557
2,max_1,max,0,4,45.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.0,0.0,557
3,fair_1,fair,0,4,51.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,11.25,78.75,557
3,max_1,max,0,4,51.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,11.25,0.0,557
4,fair_1,fair,0,4,57.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,17.5,82.5,557
4,max_1,max,0,4,57.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,17.5,0.0,557
5,fair_1,fair,0,4,70.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,30.0,90.0,557
5,max_1,max,0,4,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,557
6,fair_1,fair,0,4,70.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,90.0,557
6,max_1,max,0,4,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,557
7,fair_1,fair,0,4,76.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,36.25,93.75,557
7,max_1,max,0,4,71.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,31.25,15.0,557
8,fair_1,fair,0,4,77.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,37.5,97.5,557
8,max_1,max,0,4,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,15.0,557
9,fair_1,fair,0,4,96.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,56.25,108.75,557
9,max_1,max,0,4,91.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,51.25,30.0,557
0,fair_1,fair,0,4,45.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,5.0,15.0,558
0,max_1,max,0,4,30.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-10.0,45.0,558
1,fair_1,fair,0,4,28.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-11.25,26.25,558
1,max_1,max,0,4,13.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-26.25,90.0,558
2,fair_1,fair,0,4,21.25,15.0,15.0,45.0,22.5,0.5,7.5,22.5,-18.75,48.75,558
2,max_1,max,0,4,1.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-38.75,150.0,558
3,fair_1,fair,0,4,1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-38.75,48.75,558
3,max_1,max,0,4,-3.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-43.75,165.0,558
4,fair_1,fair,0,4,-3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-43.75,48.75,558
4,max_1,max,0,4,-13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-53.75,195.0,558
5,fair_1,fair,0,4,-7.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-47.5,52.5,558
5,max_1,max,0,4,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.5,195.0,558
6,fair_1,fair,0,4,-1.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-41.25,56.25,558
6,max_1,max,0,4,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.25,195.0,558
7,fair_1,fair,0,4,11.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-28.75,63.75,558
7,max_1,max,0,4,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.75,195.0,558
8,fair_1,fair,0,4,11.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-28.75,63.75,558
8,max_1,max,0,4,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.75,195.0,558
9,fair_1,fair,0,4,11.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-28.75,63.75,558
9,max_1,max,0,4,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.75,195.0,558
0,fair_1,fair,0,4,45.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,5.0,15.0,559
0,max_1,max,0,4,25.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-15.0,60.0,559
1,fair_1,fair,0,4,23.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-16.25,26.25,559
1,max_1,max,0,4,18.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-21.25,75.0,559
2,fair_1,fair,0,4,26.25,15.0,15.0,45.0,22.5,0.5,7.5,22.5,-13.75,48.75,559
2,max_1,max,0,4,26.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-13.75,75.0,559
3,fair_1,fair,0,4,26.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-13.75,48.75,559
3,max_1,max,0,4,26.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-13.75,75.0,559
4,fair_1,fair,0,4,32.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-7.5,52.5,559
4,max_1,max,0,4,32.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-7.5,75.0,559
5,fair_1,fair,0,4,38.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-1.25,56.25,559
5,max_1,max,0,4,33.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-6.25,90.0,559
6,fair_1,fair,0,4,40.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,0.0,60.0,559
6,max_1,max,0,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,559
7,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,63.75,559
7,max_1,max,0,4,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,90.0,559
8,fair_1,fair,0,4,65.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,25.0,75.0,559
8,max_1,max,0,4,60.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,20.0,105.0,559
9,fair_1,fair,0,4,78.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,38.75,86.25,559
9,max_1,max,0,4,68.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,28.75,135.0,559
0,fair_1,fair,0,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,30.0,560
0,max_1,max,0,4,40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,0.0,30.0,560
1,fair_1,fair,0,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,60.0,560
1,max_1,max,0,4,45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,5.0,45.0,560
2,fair_1,fair,0,4,25.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-15.0,120.0,560
2,max_1,max,0,4,15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-25.0,75.0,560
3,fair_1,fair,0,4,-5.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-45.0,180.0,560
3,max_1,max,0,4,-20.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-60.0,120.0,560
4,fair_1,fair,0,4,-13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-53.75,183.75,560
4,max_1,max,0,4,-18.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-58.75,135.0,560
5,fair_1,fair,0,4,-12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-52.5,187.5,560
5,max_1,max,0,4,-17.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-57.5,150.0,560
6,fair_1,fair,0,4,-17.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-57.5,187.5,560
6,max_1,max,0,4,-22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-62.5,165.0,560
7,fair_1,fair,0,4,-16.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-56.25,191.25,560
7,max_1,max,0,4,-21.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-61.25,180.0,560
8,fair_1,fair,0,4,-15.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-55.0,195.0,560
8,max_1,max,0,4,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-60.0,195.0,560
9,fair_1,fair,0,4,-7.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-47.5,202.5,560
9,max_1,max,0,4,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.5,195.0,560
0,fair_1,fair,0,4,47.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,7.5,22.5,561
0,max_1,max,0,4,27.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-12.5,60.0,561
1,fair_1,fair,0,4,22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-17.5,37.5,561
1,max_1,max,0,4,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.5,60.0,561
2,fair_1,fair,0,4,22.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-17.5,37.5,561
2,max_1,max,0,4,17.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-22.5,75.0,561
3,fair_1,fair,0,4,17.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-22.5,37.5,561
3,max_1,max,0,4,17.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-22.5,75.0,561
4,fair_1,fair,0,4,23.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-16.25,41.25,561
4,max_1,max,0,4,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.25,75.0,561
5,fair_1,fair,0,4,30.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-10.0,45.0,561
5,max_1,max,0,4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,75.0,561
6,fair_1,fair,0,4,42.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,2.5,52.5,561
6,max_1,max,0,4,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,75.0,561
7,fair_1,fair,0,4,55.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,15.0,60.0,561
7,max_1,max,0,4,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,75.0,561
8,fair_1,fair,0,4,73.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,33.75,71.25,561
8,max_1,max,0,4,73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,75.0,561
9,fair_1,fair,0,4,86.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,46.25,78.75,561
9,max_1,max,0,4,86.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,75.0,561
0,fair_1,fair,0,4,47.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,7.5,22.5,562
0,max_1,max,0,4,47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.5,0.0,562
1,fair_1,fair,0,4,55.0,15.0,15.0,45.0,22.5,0.5,7.5,22.5,15.0,45.0,562
1,max_1,max,0,4,45.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,5.0,30.0,562
2,fair_1,fair,0,4,30.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-10.0,90.0,562
2,max_1,max,0,4,30.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-10.0,30.0,562
3,fair_1,fair,0,4,36.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-3.75,93.75,562
3,max_1,max,0,4,36.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-3.75,30.0,562
4,fair_1,fair,0,4,42.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,2.5,97.5,562
4,max_1,max,0,4,42.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.5,30.0,562
5,fair_1,fair,0,4,42.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.5,97.5,562
5,max_1,max,0,4,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,30.0,562
6,fair_1,fair,0,4,48.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,8.75,101.25,562
6,max_1,max,0,4,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,30.0,562
7,fair_1,fair,0,4,48.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,8.75,101.25,562
7,max_1,max,0,4,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,30.0,562
8,fair_1,fair,0,4,61.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,21.25,108.75,562
8,max_1,max,0,4,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,30.0,562
9,fair_1,fair,0,4,61.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,21.25,108.75,562
9,max_1,max,0,4,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,30.0,562
0,fair_1,fair,0,4,47.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,7.5,22.5,563
0,max_1,max,0,4,42.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,2.5,15.0,563
1,fair_1,fair,0,4,50.0,15.0,15.0,45.0,22.5,0.5,7.5,22.5,10.0,45.0,563
1,max_1,max,0,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,15.0,563
2,fair_1,fair,0,4,35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-5.0,90.0,563
2,max_1,max,0,4,35.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-5.0,15.0,563
3,fair_1,fair,0,4,31.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-8.75,123.75,563
3,max_1,max,0,4,31.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-8.75,15.0,563
4,fair_1,fair,0,4,50.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,10.0,135.0,563
4,max_1,max,0,4,40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,0.0,45.0,563
5,fair_1,fair,0,4,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,12.5,142.5,563
5,max_1,max,0,4,47.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,7.5,60.0,563
6,fair_1,fair,0,4,60.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,20.0,150.0,563
6,max_1,max,0,4,50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,10.0,90.0,563
7,fair_1,fair,0,4,62.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,157.5,563
7,max_1,max,0,4,52.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,12.5,120.0,563
8,fair_1,fair,0,4,65.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,25.0,165.0,563
8,max_1,max,0,4,60.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,20.0,135.0,563
9,fair_1,fair,0,4,66.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,26.25,168.75,563
9,max_1,max,0,4,61.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,21.25,150.0,563
0,fair_1,fair,0,4,47.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,7.5,22.5,564
0,max_1,max,0,4,37.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-2.5,30.0,564
1,fair_1,fair,0,4,17.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-22.5,82.5,564
1,max_1,max,0,4,7.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-32.5,60.0,564
2,fair_1,fair,0,4,6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-33.75,93.75,564
2,max_1,max,0,4,-3.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-43.75,90.0,564
3,fair_1,fair,0,4,-3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-43.75,93.75,564
3,max_1,max,0,4,-13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-53.75,120.0,564
4,fair_1,fair,0,4,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-53.75,93.75,564
4,max_1,max,0,4,-23.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-63.75,150.0,564
5,fair_1,fair,0,4,-17.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-57.5,97.5,564
5,max_1,max,0,4,-27.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-67.5,180.0,564
6,fair_1,fair,0,4,-15.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-55.0,105.0,564
6,max_1,max,0,4,-35.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-75.0,240.0,564
7,fair_1,fair,0,4,-22.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-62.5,112.5,564
7,max_1,max,0,4,-37.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-77.5,285.0,564
8,fair_1,fair,0,4,-25.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-65.0,120.0,564
8,max_1,max,0,4,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-70.0,300.0,564
9,fair_1,fair,0,4,-17.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-57.5,127.5,564
9,max_1,max,0,4,-22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-62.5,315.0,564
0,fair_1,fair,0,4,47.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,7.5,22.5,565
0,max_1,max,0,4,47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.5,0.0,565
1,fair_1,fair,0,4,37.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-2.5,52.5,565
1,max_1,max,0,4,37.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-2.5,0.0,565
2,fair_1,fair,0,4,36.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-3.75,63.75,565
2,max_1,max,0,4,36.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-3.75,0.0,565
3,fair_1,fair,0,4,48.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,8.75,71.25,565
3,max_1,max,0,4,48.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,8.75,0.0,565
4,fair_1,fair,0,4,48.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,8.75,71.25,565
4,max_1,max,0,4,33.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-6.25,45.0,565
5,fair_1,fair,0,4,33.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-6.25,71.25,565
5,max_1,max,0,4,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.25,45.0,565
6,fair_1,fair,0,4,33.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-6.25,71.25,565
6,max_1,max,0,4,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.25,45.0,565
7,fair_1,fair,0,4,40.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,0.0,75.0,565
7,max_1,max,0,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,565
8,fair_1,fair,0,4,40.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,75.0,565
8,max_1,max,0,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,565
9,fair_1,fair,0,4,40.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,75.0,565
9,max_1,max,0,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,565
0,fair_1,fair,0,4,47.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,7.5,22.5,566
0,max_1,max,0,4,42.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,2.5,15.0,566
1,fair_1,fair,0,4,22.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-17.5,82.5,566
1,max_1,max,0,4,22.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-17.5,15.0,566
2,fair_1,fair,0,4,22.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-17.5,82.5,566
2,max_1,max,0,4,22.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-17.5,15.0,566
3,fair_1,fair,0,4,47.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,7.5,97.5,566
3,max_1,max,0,4,47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.5,15.0,566
4,fair_1,fair,0,4,47.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,97.5,566
4,max_1,max,0,4,47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.5,15.0,566
5,fair_1,fair,0,4,47.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,97.5,566
5,max_1,max,0,4,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,15.0,566
6,fair_1,fair,0,4,47.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,97.5,566
6,max_1,max,0,4,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,15.0,566
7,fair_1,fair,0,4,47.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,97.5,566
7,max_1,max,0,4,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,15.0,566
8,fair_1,fair,0,4,60.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,20.0,105.0,566
8,max_1,max,0,4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,566
9,fair_1,fair,0,4,66.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,26.25,108.75,566
9,max_1,max,0,4,61.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,21.25,30.0,566
0,fair_1,fair,0,4,45.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,5.0,15.0,567
0,max_1,max,0,4,25.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-15.0,60.0,567
1,fair_1,fair,0,4,30.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,-10.0,30.0,567
1,max_1,max,0,4,20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-20.0,90.0,567
2,fair_1,fair,0,4,17.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-22.5,52.5,567
2,max_1,max,0,4,7.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-32.5,120.0,567
3,fair_1,fair,0,4,6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-33.75,63.75,567
3,max_1,max,0,4,-13.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-53.75,180.0,567
4,fair_1,fair,0,4,-1.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-41.25,71.25,567
4,max_1,max,0,4,-11.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-51.25,210.0,567
5,fair_1,fair,0,4,-5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-45.0,75.0,567
5,max_1,max,0,4,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-55.0,240.0,567
6,fair_1,fair,0,4,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-55.0,75.0,567
6,max_1,max,0,4,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-65.0,270.0,567
7,fair_1,fair,0,4,-25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-65.0,75.0,567
7,max_1,max,0,4,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-70.0,285.0,567
8,fair_1,fair,0,4,-30.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-70.0,75.0,567
8,max_1,max,0,4,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,285.0,567
9,fair_1,fair,0,4,-30.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-70.0,75.0,567
9,max_1,max,0,4,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,285.0,567
0,fair_1,fair,0,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,568
0,max_1,max,0,4,38.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-1.25,0.0,568
1,fair_1,fair,0,4,41.25,5.0,5.0,15.0,7.5,0.5,2.5,7.5,1.25,18.75,568
1,max_1,max,0,4,41.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.25,0.0,568
2,fair_1,fair,0,4,40.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,0.0,30.0,568
2,max_1,max,0,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,568
3,fair_1,fair,0,4,58.75,10.0,10.0,30.0,30.0,1.0,20.0,0.0,18.75,30.0,568
3,max_1,max,0,4,53.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,13.75,26.25,568
4,fair_1,fair,0,4,66.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,26.25,37.5,568
4,max_1,max,0,4,61.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,21.25,41.25,568
5,fair_1,fair,0,4,80.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,40.0,48.75,568
5,max_1,max,0,4,75.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,35.0,56.25,568
6,fair_1,fair,0,4,93.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,53.75,60.0,568
6,max_1,max,0,4,88.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,48.75,71.25,568
7,fair_1,fair,0,4,113.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,73.75,75.0,568
7,max_1,max,0,4,108.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,68.75,86.25,568
8,fair_1,fair,0,4,127.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,87.5,86.25,568
8,max_1,max,0,4,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,86.25,568
